Chr	BP	kimura_distance	species	norm_dist_center
II	8970001	19.27411765	nigoni	0.0335295
II	8980001	14.57	nigoni	0.0330095
II	8990001	34.50773333	nigoni	0.0324895
II	9000001	29.57	nigoni	0.0319694
II	9010001	13.49923077	nigoni	0.0314494
II	9020001	13.81	nigoni	0.0309294
II	9030001	14.31	nigoni	0.0304093
II	9040001	26.63	nigoni	0.0298893
II	9050001	11.59375	nigoni	0.0293693
II	9060001	18.851	nigoni	0.0288492
II	9070001	13.55	nigoni	0.0283292
II	9080001	7.9575	nigoni	0.0278092
II	9090001	22.959	nigoni	0.0272891
II	9100001	20.18636364	nigoni	0.0267691
II	9110001	23.8575	nigoni	0.0262491
II	9120001	25.0675	nigoni	0.025729
II	9130001	14.55571429	nigoni	0.025209
II	9140001	18.35	nigoni	0.024689
II	9150001	21.176	nigoni	0.0241689
II	9160001	21.19217391	nigoni	0.0236489
II	9170001	23.1475	nigoni	0.0231289
II	9180001	24.20727273	nigoni	0.0226088
II	9190001	20.53153846	nigoni	0.0220888
II	9200001	23.655	nigoni	0.0215688
II	9210001	25.39	nigoni	0.0210487
II	9220001	19.765	nigoni	0.0205287
II	9230001	14.034	nigoni	0.0200087
II	9240001	30.892	nigoni	0.0194886
II	9250001	22.78769231	nigoni	0.0189686
II	9260001	15.17692308	nigoni	0.0184486
II	9270001	14.47	nigoni	0.0179285
II	9280001	25.985	nigoni	0.0174085
II	9290001	10.26	nigoni	0.0168885
II	9300001	22.81722222	nigoni	0.0163684
II	9310001	16.69714286	nigoni	0.0158484
II	9320001	6.635	nigoni	0.0153284
II	9330001	19.744	nigoni	0.0148083
II	9340001	18.344	nigoni	0.0142883
II	9350001	15.0775	nigoni	0.0137683
II	9360001	24.06777778	nigoni	0.0132482
II	9370001	6.44	nigoni	0.0127282
II	9380001	12.56	nigoni	0.0122082
II	9390001	24.478	nigoni	0.0116881
II	9410001	23.704	nigoni	0.0106481
II	9420001	19.905	nigoni	0.010128
II	9430001	25.61692308	nigoni	0.00960799
II	9450001	23.63714286	nigoni	0.00856792
II	9460001	14.875	nigoni	0.00804789
II	9470001	18.941875	nigoni	0.00752785
II	9480001	15.91916667	nigoni	0.00700782
II	9490001	17.565	nigoni	0.00648779
II	9500001	22.44733333	nigoni	0.00596775
II	9510001	22.27615385	nigoni	0.00544772
II	9520001	29.4	nigoni	0.00492769
II	9530001	20.04125	nigoni	0.00440765
II	9540001	21.15047619	nigoni	0.00388762
II	9550001	20.425	nigoni	0.00336758
II	9560001	13.94538462	nigoni	0.00284755
II	9570001	23.52363636	nigoni	0.00232752
II	9580001	19.605	nigoni	0.00180748
II	9590001	25.31944444	nigoni	0.00128745
II	9600001	22.10888889	nigoni	0.000767414
II	9610001	17.05857143	nigoni	0.00024738
II	9620001	17.448	nigoni	0.000272654
II	9630001	16.625	nigoni	0.000792688
II	9640001	19.544	nigoni	0.00131272
II	9650001	15.025	nigoni	0.00183276
II	9660001	18.69423077	nigoni	0.00235279
II	9670001	24.29666667	nigoni	0.00287282
II	9680001	20.65454545	nigoni	0.00339286
II	9690001	14.335	nigoni	0.00391289
II	9700001	15.595	nigoni	0.00443292
II	9710001	18.6325	nigoni	0.00495296
II	9720001	22.39533333	nigoni	0.00547299
II	9730001	17.625	nigoni	0.00599303
II	9740001	24.51764706	nigoni	0.00651306
II	9750001	18.58590909	nigoni	0.00703309
II	9760001	21.40833333	nigoni	0.00755313
II	9770001	24.87225806	nigoni	0.00807316
II	9780001	24.04058824	nigoni	0.0085932
II	9790001	21.40571429	nigoni	0.00911323
II	9800001	20.9835	nigoni	0.00963326
II	9810001	22.365	nigoni	0.0101533
II	9820001	21.985	nigoni	0.0106733
II	9840001	7.96	nigoni	0.0117134
II	9850001	25.54823529	nigoni	0.0122334
II	9860001	22.61405405	nigoni	0.0127535
II	9870001	0	nigoni	0.0132735
II	9880001	18.40733333	nigoni	0.0137935
II	9890001	22.3715	nigoni	0.0143136
II	9900001	23.115	nigoni	0.0148336
II	9910001	12.635	nigoni	0.0153536
II	9920001	23.1625	nigoni	0.0158737
II	9930001	22.03115385	nigoni	0.0163937
II	9940001	22.76411765	nigoni	0.0169137
II	9950001	19.877	nigoni	0.0174338
II	9960001	26.925	nigoni	0.0179538
II	9970001	19.06235294	nigoni	0.0184738
II	9980001	32.802	nigoni	0.0189939
II	9990001	16.21941176	nigoni	0.0195139
II	10000001	21.65166667	nigoni	0.0200339
II	10010001	20.87538462	nigoni	0.020554
II	10020001	18.792	nigoni	0.021074
II	10030001	22.49666667	nigoni	0.021594
II	10040001	14.23666667	nigoni	0.0221141
II	10050001	24.11866667	nigoni	0.0226341
II	10060001	30.6432	nigoni	0.0231541
II	10070001	19.05875	nigoni	0.0236742
II	10080001	20.43541667	nigoni	0.0241942
II	10090001	12.95117647	nigoni	0.0247142
II	10100001	12.91714286	nigoni	0.0252343
II	10120001	24.96	nigoni	0.0262743
II	10130001	14.27235294	nigoni	0.0267944
II	10140001	19.216	nigoni	0.0273144
II	10150001	13.63083333	nigoni	0.0278344
II	10160001	22.1644	nigoni	0.0283545
II	10170001	17.90818182	nigoni	0.0288745
II	10180001	24.28	nigoni	0.0293946
II	10190001	16.76	nigoni	0.0299146
II	10200001	17.91727273	nigoni	0.0304346
II	10210001	24.26294118	nigoni	0.0309547
II	10220001	10.27545455	nigoni	0.0314747
II	10230001	20.02642857	nigoni	0.0319947
II	10240001	20.14166667	nigoni	0.0325148
II	10250001	19.88666667	nigoni	0.0330348
II	10260001	24.54176471	nigoni	0.0335548
II	10270001	23.14259259	nigoni	0.0340749
II	10280001	19.78315789	nigoni	0.0345949
II	10290001	28.814	nigoni	0.0351149
II	10300001	19.36333333	nigoni	0.035635
II	10310001	13.63833333	nigoni	0.036155
II	10320001	18.95454545	nigoni	0.036675
II	10330001	20.626	nigoni	0.0371951
II	10340001	23.66333333	nigoni	0.0377151
II	10350001	16.62344828	nigoni	0.0382351
II	10360001	14.98642857	nigoni	0.0387552
II	10370001	17.04	nigoni	0.0392752
II	10380001	18.9675	nigoni	0.0397952
II	10390001	16.206	nigoni	0.0403153
II	10400001	26.248	nigoni	0.0408353
II	10410001	19.67666667	nigoni	0.0413553
II	10420001	15.74266667	nigoni	0.0418754
II	10430001	22.44	nigoni	0.0423954
II	10440001	21.00192308	nigoni	0.0429154
II	10450001	18.87	nigoni	0.0434355
II	10460001	16.39652174	nigoni	0.0439555
II	10470001	18.00058824	nigoni	0.0444755
II	10480001	19.264	nigoni	0.0449956
II	10490001	22.13714286	nigoni	0.0455156
II	10500001	19.8295	nigoni	0.0460356
II	10510001	22.03	nigoni	0.0465557
II	10520001	18.99923077	nigoni	0.0470757
II	10530001	21.52411765	nigoni	0.0475957
II	10540001	21.45578947	nigoni	0.0481158
II	10550001	14.17578947	nigoni	0.0486358
II	10560001	17.5525	nigoni	0.0491558
II	10570001	21.85555556	nigoni	0.0496759
II	10580001	20.54466667	nigoni	0.0501959
II	10590001	20.38666667	nigoni	0.0507159
II	10600001	18.9	nigoni	0.051236
II	10610001	21.54684211	nigoni	0.051756
II	10620001	22.09363636	nigoni	0.052276
II	10630001	19.392	nigoni	0.0527961
II	10640001	20.43769231	nigoni	0.0533161
II	10650001	21.032	nigoni	0.0538361
II	10660001	23.92	nigoni	0.0543562
II	10670001	23.94592593	nigoni	0.0548762
II	10680001	20.06047619	nigoni	0.0553962
II	10690001	22.41833333	nigoni	0.0559163
II	10700001	19.22875	nigoni	0.0564363
II	10710001	18.74	nigoni	0.0569563
II	10720001	19.57961538	nigoni	0.0574764
II	10730001	23.02142857	nigoni	0.0579964
II	10740001	18.815	nigoni	0.0585164
II	10750001	23.82192308	nigoni	0.0590365
II	10760001	20.80666667	nigoni	0.0595565
II	10770001	22.12266667	nigoni	0.0600766
II	10780001	26.88363636	nigoni	0.0605966
II	10790001	16.72545455	nigoni	0.0611166
II	10800001	24.6395	nigoni	0.0616367
II	10810001	22.14826087	nigoni	0.0621567
II	10820001	22.60583333	nigoni	0.0626767
II	10830001	14.30833333	nigoni	0.0631968
II	10840001	25.07285714	nigoni	0.0637168
II	10850001	19.43571429	nigoni	0.0642368
II	10860001	19.693125	nigoni	0.0647569
II	10870001	25.637	nigoni	0.0652769
II	10880001	18.22769231	nigoni	0.0657969
II	10890001	23.12210526	nigoni	0.066317
II	10900001	23.27045455	nigoni	0.066837
II	10910001	21.08962963	nigoni	0.067357
II	10920001	18.235	nigoni	0.0678771
II	10930001	19.84166667	nigoni	0.0683971
II	10940001	21.795	nigoni	0.0689171
II	10950001	19.33	nigoni	0.0694372
II	10960001	15.99909091	nigoni	0.0699572
II	10970001	18.67666667	nigoni	0.0704772
II	10990001	13.49	nigoni	0.0715173
II	11000001	22.22	nigoni	0.0720373
II	11010001	24.562	nigoni	0.0725574
II	11020001	15.73952381	nigoni	0.0730774
II	11030001	14.64388889	nigoni	0.0735974
II	11040001	14.59	nigoni	0.0741175
II	11050001	15.598	nigoni	0.0746375
II	11060001	0	nigoni	0.0751575
II	11070001	14.829375	nigoni	0.0756776
II	11080001	24.08473684	nigoni	0.0761976
II	11090001	20.64384615	nigoni	0.0767176
II	11100001	16.64090909	nigoni	0.0772377
II	11110001	15.54428571	nigoni	0.0777577
II	11120001	20.70777778	nigoni	0.0782777
II	11130001	17.525	nigoni	0.0787978
II	11140001	17.4575	nigoni	0.0793178
II	11150001	15.52066667	nigoni	0.0798378
II	11160001	21.31	nigoni	0.0803579
II	11170001	16.62857143	nigoni	0.0808779
II	11180001	19.24142857	nigoni	0.0813979
II	11190001	25.06666667	nigoni	0.081918
II	11200001	20.056875	nigoni	0.082438
II	11210001	18.1	nigoni	0.082958
II	11220001	24.58571429	nigoni	0.0834781
II	11240001	22.93875	nigoni	0.0845181
II	11250001	19.37	nigoni	0.0850382
II	11260001	12.63	nigoni	0.0855582
II	11270001	19.58181818	nigoni	0.0860782
II	11280001	24.68166667	nigoni	0.0865983
II	11290001	18.94	nigoni	0.0871183
II	11300001	22.05904762	nigoni	0.0876383
II	11310001	27.38352941	nigoni	0.0881584
II	11320001	18.415	nigoni	0.0886784
II	11330001	16.43214286	nigoni	0.0891984
II	11340001	25.23933333	nigoni	0.0897185
II	11350001	17.2348	nigoni	0.0902385
II	11360001	23.7464	nigoni	0.0907586
II	11370001	23.0775	nigoni	0.0912786
II	11380001	19.541	nigoni	0.0917986
II	11390001	20.43166667	nigoni	0.0923187
II	11400001	21.689375	nigoni	0.0928387
II	11410001	20.767	nigoni	0.0933587
II	11420001	18.767	nigoni	0.0938788
II	11430001	20.43705882	nigoni	0.0943988
II	11440001	27.20111111	nigoni	0.0949188
II	11450001	23.11368421	nigoni	0.0954389
II	11460001	13.55166667	nigoni	0.0959589
II	11470001	24.67740741	nigoni	0.0964789
II	11480001	23.3	nigoni	0.096999
II	11490001	17.79892857	nigoni	0.097519
II	11500001	17.43066667	nigoni	0.098039
II	11510001	19.082	nigoni	0.0985591
II	11520001	18.25142857	nigoni	0.0990791
II	11530001	20.6325	nigoni	0.0995991
II	11540001	17.18117647	nigoni	0.100119
II	11550001	21.16428571	nigoni	0.100639
II	11560001	24.29904762	nigoni	0.101159
II	11570001	16.95695652	nigoni	0.101679
II	11580001	15.658	nigoni	0.102199
II	11590001	21.73875	nigoni	0.102719
II	11600001	13.2525	nigoni	0.103239
II	11610001	25.08285714	nigoni	0.103759
II	11620001	13.64375	nigoni	0.104279
II	11630001	19.44285714	nigoni	0.104799
II	11640001	23.20833333	nigoni	0.105319
II	11650001	20.20478261	nigoni	0.10584
II	11660001	14.84666667	nigoni	0.10636
II	11670001	9.1	nigoni	0.10688
II	11680001	19.01041667	nigoni	0.1074
II	11690001	20.21055556	nigoni	0.10792
II	11700001	22.41	nigoni	0.10844
II	11710001	17.95333333	nigoni	0.10896
II	11720001	13.16111111	nigoni	0.10948
II	11730001	11.915	nigoni	0.11
II	11740001	17.97461538	nigoni	0.11052
II	11750001	24.25769231	nigoni	0.11104
II	11760001	28.28818182	nigoni	0.11156
II	11770001	19.5875	nigoni	0.11208
II	11780001	20.6815625	nigoni	0.1126
II	11790001	21.89851852	nigoni	0.11312
II	11800001	20.43210526	nigoni	0.11364
II	11810001	19.81285714	nigoni	0.11416
II	11820001	21.83727273	nigoni	0.11468
II	11830001	20.95894737	nigoni	0.1152
II	11840001	20.98518519	nigoni	0.11572
II	11850001	21.78315789	nigoni	0.11624
II	11860001	28.50047619	nigoni	0.11676
II	11870001	23.3025	nigoni	0.11728
II	11880001	13.055	nigoni	0.1178
II	11890001	13.87375	nigoni	0.11832
II	11900001	16.415	nigoni	0.11884
II	11910001	19.51727273	nigoni	0.11936
II	11920001	20.7812	nigoni	0.11988
II	11930001	15.0796	nigoni	0.1204
II	11940001	21.695	nigoni	0.120921
II	11950001	20.59052632	nigoni	0.121441
II	11960001	19.215	nigoni	0.121961
II	11970001	18.4025	nigoni	0.122481
II	11980001	23.199375	nigoni	0.123001
II	11990001	21.37428571	nigoni	0.123521
II	12000001	21.76848485	nigoni	0.124041
II	12010001	19.3525	nigoni	0.124561
II	12020001	18.53208333	nigoni	0.125081
II	12030001	17.785	nigoni	0.125601
II	12040001	18.08909091	nigoni	0.126121
II	12050001	20.0028	nigoni	0.126641
II	12060001	21.10294118	nigoni	0.127161
II	12070001	20.28444444	nigoni	0.127681
II	12080001	18.51181818	nigoni	0.128201
II	12090001	17.962	nigoni	0.128721
II	12100001	19.19227273	nigoni	0.129241
II	12110001	19.672	nigoni	0.129761
II	12120001	22.228	nigoni	0.130281
II	12130001	21.036	nigoni	0.130801
II	12140001	22.978	nigoni	0.131321
II	12150001	16.31586207	nigoni	0.131841
II	12160001	15.46484848	nigoni	0.132361
II	12170001	11.66210526	nigoni	0.132881
II	12180001	23.76482759	nigoni	0.133401
II	12190001	21.9	nigoni	0.133921
II	12200001	31.29333333	nigoni	0.134441
II	12210001	14.48333333	nigoni	0.134961
II	12220001	21.52806452	nigoni	0.135481
II	12230001	19.41	nigoni	0.136001
II	12240001	19.57428571	nigoni	0.136522
II	12250001	21.73782609	nigoni	0.137042
II	12260001	21.12085714	nigoni	0.137562
II	12270001	20.9152381	nigoni	0.138082
II	12280001	20.89423077	nigoni	0.138602
II	12290001	13.25	nigoni	0.139122
II	12300001	18.24227273	nigoni	0.139642
II	12310001	16.76272727	nigoni	0.140162
II	12320001	18.02772727	nigoni	0.140682
II	12330001	19.54333333	nigoni	0.141202
II	12340001	21.13875	nigoni	0.141722
II	12350001	16.26583333	nigoni	0.142242
II	12360001	21.42833333	nigoni	0.142762
II	12370001	21.16	nigoni	0.143282
II	12380001	13.9228	nigoni	0.143802
II	12390001	11.409	nigoni	0.144322
II	12400001	16.38111111	nigoni	0.144842
II	12410001	14.76333333	nigoni	0.145362
II	12420001	20.63230769	nigoni	0.145882
II	12430001	18.97347826	nigoni	0.146402
II	12440001	15.07666667	nigoni	0.146922
II	12450001	21.90974359	nigoni	0.147442
II	12460001	22.0025	nigoni	0.147962
II	12470001	21.39090909	nigoni	0.148482
II	12480001	19.71590909	nigoni	0.149002
II	12490001	24.19173077	nigoni	0.149522
II	12500001	17.73375	nigoni	0.150042
II	12510001	21.51652174	nigoni	0.150562
II	12520001	18.424	nigoni	0.151082
II	12530001	18.422	nigoni	0.151603
II	12540001	15.34846154	nigoni	0.152123
II	12550001	16.5405	nigoni	0.152643
II	12560001	18.53307692	nigoni	0.153163
II	12570001	17.2796	nigoni	0.153683
II	12580001	26.673125	nigoni	0.154203
II	12590001	22.45481481	nigoni	0.154723
II	12600001	26.99757576	nigoni	0.155243
II	12610001	18.443	nigoni	0.155763
II	12620001	16.15052632	nigoni	0.156283
II	12630001	23.71424242	nigoni	0.156803
II	12640001	18.00949153	nigoni	0.157323
II	12650001	17.23387097	nigoni	0.157843
II	12660001	17.51666667	nigoni	0.158363
II	12670001	14.03486486	nigoni	0.158883
II	12680001	13.07714286	nigoni	0.159403
II	12690001	14.25823529	nigoni	0.159923
II	12700001	16.88	nigoni	0.160443
II	12710001	16.61294118	nigoni	0.160963
II	12720001	15.655	nigoni	0.161483
II	12730001	13.1302439	nigoni	0.162003
II	12740001	15.53486486	nigoni	0.162523
II	12750001	16.29769231	nigoni	0.163043
II	12760001	18.18323529	nigoni	0.163563
II	12770001	20.16657143	nigoni	0.164083
II	12780001	18.398	nigoni	0.164603
II	12790001	16.04621622	nigoni	0.165123
II	12800001	19.88823529	nigoni	0.165643
II	12810001	18.39	nigoni	0.166163
II	12820001	17.71535714	nigoni	0.166683
II	12830001	22.22744186	nigoni	0.167204
II	12840001	23.97178571	nigoni	0.167724
II	12850001	21.848	nigoni	0.168244
II	12860001	17.56647059	nigoni	0.168764
II	12870001	22.33392857	nigoni	0.169284
II	12880001	17.24884615	nigoni	0.169804
II	12890001	29.11947368	nigoni	0.170324
II	12900001	17.37071429	nigoni	0.170844
II	12910001	20.04875	nigoni	0.171364
II	12920001	19.9285	nigoni	0.171884
II	12930001	23.46515625	nigoni	0.172404
II	12940001	23.88021277	nigoni	0.172924
II	12950001	24.25794872	nigoni	0.173444
II	12960001	23.032	nigoni	0.173964
II	12970001	18.98076923	nigoni	0.174484
II	12980001	24.807	nigoni	0.175004
II	12990001	20.64758621	nigoni	0.175524
II	13000001	26.2388	nigoni	0.176044
II	13010001	25.72235294	nigoni	0.176564
II	13020001	18.04384615	nigoni	0.177084
II	13030001	21.32972222	nigoni	0.177604
II	13040001	25.98714286	nigoni	0.178124
II	13050001	17.96615385	nigoni	0.178644
II	13060001	17.39666667	nigoni	0.179164
II	13070001	23.67589744	nigoni	0.179684
II	13080001	22.40966667	nigoni	0.180204
II	13090001	18.50878049	nigoni	0.180724
II	13100001	23.40163265	nigoni	0.181244
II	13110001	23.924	nigoni	0.181764
II	13120001	20.6246875	nigoni	0.182285
II	13130001	21.98136364	nigoni	0.182805
II	13140001	16.47685714	nigoni	0.183325
II	13150001	15.27555556	nigoni	0.183845
II	13160001	25.12894737	nigoni	0.184365
II	13170001	25.07344828	nigoni	0.184885
II	13180001	13.46413793	nigoni	0.185405
II	13190001	24.94156863	nigoni	0.185925
II	13200001	19.15921053	nigoni	0.186445
II	13210001	20.3224	nigoni	0.186965
II	13220001	25.41117647	nigoni	0.187485
II	13230001	25.3376087	nigoni	0.188005
II	13240001	25.20428571	nigoni	0.188525
II	13250001	23.84740741	nigoni	0.189045
II	13260001	21.33346154	nigoni	0.189565
II	13270001	23.53729167	nigoni	0.190085
II	13280001	16.05619048	nigoni	0.190605
II	13290001	18.17428571	nigoni	0.191125
II	13300001	17.9255	nigoni	0.191645
II	13310001	22.05888889	nigoni	0.192165
II	13320001	14.17785714	nigoni	0.192685
II	13330001	22.01357143	nigoni	0.193205
II	13340001	21.5815	nigoni	0.193725
II	13350001	18.52428571	nigoni	0.194245
II	13360001	11.9676	nigoni	0.194765
II	13370001	22.36916667	nigoni	0.195285
II	13380001	26.2321875	nigoni	0.195805
II	13390001	23.315	nigoni	0.196325
II	13400001	23.26953488	nigoni	0.196845
II	13410001	24.146	nigoni	0.197365
II	13420001	22.36212121	nigoni	0.197886
II	13430001	24.94121212	nigoni	0.198406
II	13440001	15.82459459	nigoni	0.198926
II	13450001	22.77472727	nigoni	0.199446
II	13460001	23.15413793	nigoni	0.199966
II	13470001	26.06354839	nigoni	0.200486
II	13480001	16.174	nigoni	0.201006
II	13490001	20.43659574	nigoni	0.201526
II	13500001	15.85652174	nigoni	0.202046
II	13510001	22.69	nigoni	0.202566
II	13520001	19.54	nigoni	0.203086
II	13530001	20.89921348	nigoni	0.203606
II	13540001	18.84580205	nigoni	0.204126
II	13550001	21.01038526	nigoni	0.204646
II	13560001	21.81962121	nigoni	0.205166
II	13570001	29.25147059	nigoni	0.205686
II	13580001	16.399	nigoni	0.206206
II	13590001	19.39178571	nigoni	0.206726
II	13600001	27.91666667	nigoni	0.207246
II	13610001	24.69333333	nigoni	0.207766
II	13620001	24.2815625	nigoni	0.208286
II	13630001	18.39625	nigoni	0.208806
II	13640001	21.99125	nigoni	0.209326
II	13650001	16.36131579	nigoni	0.209846
II	13660001	25.24913043	nigoni	0.210366
II	13670001	23.0325	nigoni	0.210886
II	13680001	17.75159091	nigoni	0.211406
II	13690001	22.80666667	nigoni	0.211926
II	13700001	26.10772727	nigoni	0.212446
II	13710001	23.46551724	nigoni	0.212967
II	13720001	21.59075	nigoni	0.213487
II	13730001	27.127	nigoni	0.214007
II	13740001	15.53	nigoni	0.214527
II	13750001	16.83666667	nigoni	0.215047
II	13760001	24.0825	nigoni	0.215567
II	13780001	12.18285714	nigoni	0.216607
II	13790001	15.38090909	nigoni	0.217127
II	13800001	23.026	nigoni	0.217647
II	13810001	15.8132	nigoni	0.218167
II	13820001	22.76676471	nigoni	0.218687
II	13830001	20.34735849	nigoni	0.219207
II	13840001	21.42947368	nigoni	0.219727
II	13850001	17.5475	nigoni	0.220247
II	13860001	20.70769231	nigoni	0.220767
II	13870001	16.49	nigoni	0.221287
II	13880001	0	nigoni	0.221807
II	13890001	11.71	nigoni	0.222327
II	13900001	14.485	nigoni	0.222847
II	13910001	11.41	nigoni	0.223367
II	13920001	10.55666667	nigoni	0.223887
II	13930001	16.8152381	nigoni	0.224407
II	13940001	23.07136364	nigoni	0.224927
II	13950001	21.03	nigoni	0.225447
II	13960001	10.93166667	nigoni	0.225967
II	13970001	16.08692308	nigoni	0.226487
II	13980001	14.94090909	nigoni	0.227007
II	13990001	12.582	nigoni	0.227527
II	14000001	15.35	nigoni	0.228047
II	14010001	14.245	nigoni	0.228568
II	14020001	8.844	nigoni	0.229088
II	14030001	15.97608696	nigoni	0.229608
II	14040001	18.22	nigoni	0.230128
II	14050001	14.7262963	nigoni	0.230648
II	14060001	16.21035714	nigoni	0.231168
II	14070001	17.41166667	nigoni	0.231688
II	14080001	20.975	nigoni	0.232208
II	14090001	21.3	nigoni	0.232728
II	14100001	21.53894737	nigoni	0.233248
II	14110001	19.015	nigoni	0.233768
II	14120001	24.69	nigoni	0.234288
II	14130001	21.49416667	nigoni	0.234808
II	14140001	24.08807692	nigoni	0.235328
II	14150001	21.14178571	nigoni	0.235848
II	14160001	26.46157895	nigoni	0.236368
II	14170001	19.425	nigoni	0.236888
II	14180001	17.10333333	nigoni	0.237408
II	14190001	15.07666667	nigoni	0.237928
II	14200001	18.24611111	nigoni	0.238448
II	14210001	26.93761905	nigoni	0.238968
II	14220001	22.010625	nigoni	0.239488
II	14230001	18.994	nigoni	0.240008
II	14240001	16.48894737	nigoni	0.240528
II	14250001	26.615	nigoni	0.241048
II	14260001	27.466	nigoni	0.241568
II	14270001	20.36769231	nigoni	0.242088
II	14280001	12.15	nigoni	0.242608
II	14290001	17.1292	nigoni	0.243128
II	14300001	21.97791667	nigoni	0.243649
II	14310001	20.18	nigoni	0.244169
II	14320001	20.79766667	nigoni	0.244689
II	14330001	22.40956522	nigoni	0.245209
II	14340001	18.75375	nigoni	0.245729
II	14350001	14.46	nigoni	0.246249
II	14360001	24.97116279	nigoni	0.246769
II	14370001	29.42	nigoni	0.247289
II	14380001	24.18153846	nigoni	0.247809
II	14390001	20.17414634	nigoni	0.248329
II	14400001	26.74526316	nigoni	0.248849
II	14410001	21.29222222	nigoni	0.249369
II	14420001	27.95421053	nigoni	0.249889
II	14430001	21.50894737	nigoni	0.250409
II	14440001	27.93029412	nigoni	0.250929
II	14450001	17.82952381	nigoni	0.251449
II	14460001	15.20181818	nigoni	0.251969
