Chr	BP	element_count	species
II	9950001	22	nigoni
II	9960001	7	nigoni
II	9970001	15	nigoni
II	9980001	6	nigoni
II	9990001	18	nigoni
II	10000001	6	nigoni
II	10010001	12	nigoni
II	10020001	7	nigoni
II	10030001	7	nigoni
II	10040001	12	nigoni
II	10050001	14	nigoni
II	10060001	21	nigoni
II	10070001	17	nigoni
II	10080001	20	nigoni
II	10090001	18	nigoni
II	10100001	11	nigoni
II	10110001	2	nigoni
II	10120001	4	nigoni
II	10130001	19	nigoni
II	10140001	19	nigoni
II	10150001	8	nigoni
II	10160001	25	nigoni
II	10170001	11	nigoni
II	10180001	6	nigoni
II	10190001	11	nigoni
II	10200001	15	nigoni
II	10210001	16	nigoni
II	10220001	9	nigoni
II	10230001	15	nigoni
II	10240001	16	nigoni
II	10250001	17	nigoni
II	10260001	12	nigoni
II	10270001	21	nigoni
II	10280001	16	nigoni
II	10290001	15	nigoni
II	10300001	12	nigoni
II	10310001	11	nigoni
II	10320001	10	nigoni
II	10330001	8	nigoni
II	10340001	15	nigoni
II	10350001	23	nigoni
II	10360001	16	nigoni
II	10370001	13	nigoni
II	10380001	12	nigoni
II	10390001	9	nigoni
II	10400001	5	nigoni
II	10410001	10	nigoni
II	10420001	12	nigoni
II	10430001	7	nigoni
II	10440001	26	nigoni
II	10450001	17	nigoni
II	10460001	21	nigoni
II	10470001	14	nigoni
II	10480001	8	nigoni
II	10490001	11	nigoni
II	10500001	18	nigoni
II	10510001	20	nigoni
II	10520001	13	nigoni
II	10530001	25	nigoni
II	10540001	27	nigoni
II	10550001	17	nigoni
II	10560001	15	nigoni
II	10570001	13	nigoni
II	10580001	12	nigoni
II	10590001	9	nigoni
II	10600001	19	nigoni
II	10610001	14	nigoni
II	10620001	19	nigoni
II	10630001	10	nigoni
II	10640001	22	nigoni
II	10650001	9	nigoni
II	10660001	8	nigoni
II	10670001	23	nigoni
II	10680001	20	nigoni
II	10690001	14	nigoni
II	10700001	16	nigoni
II	10710001	9	nigoni
II	10720001	27	nigoni
II	10730001	16	nigoni
II	10740001	8	nigoni
II	10750001	17	nigoni
II	10760001	22	nigoni
II	10770001	15	nigoni
II	10780001	17	nigoni
II	10790001	15	nigoni
II	10800001	18	nigoni
II	10810001	15	nigoni
II	10820001	26	nigoni
II	10830001	5	nigoni
II	10840001	10	nigoni
II	10850001	9	nigoni
II	10860001	12	nigoni
II	10870001	12	nigoni
II	10880001	13	nigoni
II	10890001	19	nigoni
II	10900001	18	nigoni
II	10910001	20	nigoni
II	10920001	10	nigoni
II	10930001	22	nigoni
II	10940001	4	nigoni
II	10950001	19	nigoni
II	10960001	12	nigoni
II	10970001	12	nigoni
II	10980001	1	nigoni
II	10990001	10	nigoni
II	11000001	2	nigoni
II	11010001	9	nigoni
II	11020001	23	nigoni
II	11030001	20	nigoni
II	11040001	2	nigoni
II	11050001	5	nigoni
II	11060001	1	nigoni
II	11070001	17	nigoni
II	11080001	17	nigoni
II	11090001	15	nigoni
II	11100001	13	nigoni
II	11110001	11	nigoni
II	11120001	16	nigoni
II	11130001	9	nigoni
II	11140001	4	nigoni
II	11150001	13	nigoni
II	11160001	11	nigoni
II	11170001	11	nigoni
II	11180001	6	nigoni
II	11190001	16	nigoni
II	11200001	15	nigoni
II	11210001	1	nigoni
II	11220001	8	nigoni
II	11230001	1	nigoni
II	11240001	7	nigoni
II	11250001	4	nigoni
II	11260001	4	nigoni
II	11270001	8	nigoni
II	11280001	13	nigoni
II	11290001	8	nigoni
II	11300001	16	nigoni
II	11310001	12	nigoni
II	11320001	18	nigoni
II	11330001	17	nigoni
II	11340001	15	nigoni
II	11350001	16	nigoni
II	11360001	22	nigoni
II	11370001	21	nigoni
II	11380001	11	nigoni
II	11390001	28	nigoni
II	11400001	17	nigoni
II	11410001	9	nigoni
II	11420001	9	nigoni
II	11430001	15	nigoni
II	11440001	8	nigoni
II	11450001	14	nigoni
II	11460001	6	nigoni
II	11470001	18	nigoni
II	11480001	15	nigoni
II	11490001	23	nigoni
II	11500001	30	nigoni
II	11510001	17	nigoni
II	11520001	12	nigoni
II	11530001	4	nigoni
II	11540001	13	nigoni
II	11550001	23	nigoni
II	11560001	20	nigoni
II	11570001	16	nigoni
II	11580001	13	nigoni
II	11590001	6	nigoni
II	11600001	14	nigoni
II	11610001	16	nigoni
II	11620001	11	nigoni
II	11630001	13	nigoni
II	11640001	19	nigoni
II	11650001	18	nigoni
II	11660001	2	nigoni
II	11670001	3	nigoni
II	11680001	17	nigoni
II	11690001	15	nigoni
II	11700001	5	nigoni
II	11710001	13	nigoni
II	11720001	7	nigoni
II	11730001	7	nigoni
II	11740001	17	nigoni
II	11750001	11	nigoni
II	11760001	14	nigoni
II	11770001	4	nigoni
II	11780001	30	nigoni
II	11790001	26	nigoni
II	11800001	14	nigoni
II	11810001	11	nigoni
II	11820001	12	nigoni
II	11830001	15	nigoni
II	11840001	21	nigoni
II	11850001	17	nigoni
II	11860001	17	nigoni
II	11870001	20	nigoni
II	11880001	2	nigoni
II	11890001	16	nigoni
II	11900001	10	nigoni
II	11910001	17	nigoni
II	11920001	22	nigoni
II	11930001	20	nigoni
II	11940001	21	nigoni
II	11950001	15	nigoni
II	11960001	23	nigoni
II	11970001	16	nigoni
II	11980001	13	nigoni
II	11990001	13	nigoni
II	12000001	38	nigoni
II	12010001	27	nigoni
II	12020001	20	nigoni
II	12030001	5	nigoni
II	12040001	13	nigoni
II	12050001	22	nigoni
II	12060001	13	nigoni
II	12070001	15	nigoni
II	12080001	24	nigoni
II	12090001	6	nigoni
II	12100001	21	nigoni
II	12110001	15	nigoni
II	12120001	26	nigoni
II	12130001	31	nigoni
II	12140001	28	nigoni
II	12150001	19	nigoni
II	12160001	21	nigoni
II	12170001	18	nigoni
II	12180001	23	nigoni
II	12190001	18	nigoni
II	12200001	20	nigoni
II	12210001	4	nigoni
II	12220001	26	nigoni
II	12230001	10	nigoni
II	12240001	19	nigoni
II	12250001	21	nigoni
II	12260001	27	nigoni
II	12270001	22	nigoni
II	12280001	20	nigoni
II	12290001	1	nigoni
II	12300001	20	nigoni
II	12310001	21	nigoni
II	12320001	17	nigoni
II	12330001	17	nigoni
II	12340001	15	nigoni
II	12350001	11	nigoni
II	12360001	10	nigoni
II	12370001	25	nigoni
II	12380001	21	nigoni
II	12390001	16	nigoni
II	12400001	21	nigoni
II	12410001	30	nigoni
II	12420001	19	nigoni
II	12430001	24	nigoni
II	12440001	14	nigoni
II	12450001	27	nigoni
II	12460001	20	nigoni
II	12470001	18	nigoni
II	12480001	19	nigoni
II	12490001	33	nigoni
II	12500001	30	nigoni
II	12510001	18	nigoni
II	12520001	12	nigoni
II	12530001	17	nigoni
II	12540001	13	nigoni
II	12550001	16	nigoni
II	12560001	12	nigoni
II	12570001	23	nigoni
II	12580001	25	nigoni
II	12590001	23	nigoni
II	12600001	26	nigoni
II	12610001	23	nigoni
II	12620001	17	nigoni
II	12630001	24	nigoni
II	12640001	38	nigoni
II	12650001	27	nigoni
II	12660001	25	nigoni
II	12670001	30	nigoni
II	12680001	17	nigoni
II	12690001	14	nigoni
II	12700001	34	nigoni
II	12710001	23	nigoni
II	12720001	25	nigoni
II	12730001	30	nigoni
II	12740001	31	nigoni
II	12750001	19	nigoni
II	12760001	28	nigoni
II	12770001	27	nigoni
II	12780001	15	nigoni
II	12790001	23	nigoni
II	12800001	13	nigoni
II	12810001	13	nigoni
II	12820001	26	nigoni
II	12830001	33	nigoni
II	12840001	42	nigoni
II	12850001	29	nigoni
II	12860001	15	nigoni
II	12870001	23	nigoni
II	12880001	22	nigoni
II	12890001	19	nigoni
II	12900001	11	nigoni
II	12910001	23	nigoni
II	12920001	19	nigoni
II	12930001	41	nigoni
II	12940001	41	nigoni
II	12950001	32	nigoni
II	12960001	31	nigoni
II	12970001	22	nigoni
II	12980001	25	nigoni
II	12990001	35	nigoni
II	13000001	28	nigoni
II	13010001	33	nigoni
II	13020001	23	nigoni
II	13030001	27	nigoni
II	13040001	22	nigoni
II	13050001	12	nigoni
II	13060001	15	nigoni
II	13070001	23	nigoni
II	13080001	22	nigoni
II	13090001	32	nigoni
II	13100001	31	nigoni
II	13110001	39	nigoni
II	13120001	25	nigoni
II	13130001	33	nigoni
II	13140001	25	nigoni
II	13150001	10	nigoni
II	13160001	30	nigoni
II	13170001	27	nigoni
II	13180001	20	nigoni
II	13190001	34	nigoni
II	13200001	25	nigoni
II	13210001	28	nigoni
II	13220001	39	nigoni
II	13230001	41	nigoni
II	13240001	29	nigoni
II	13250001	40	nigoni
II	13260001	23	nigoni
II	13270001	31	nigoni
II	13280001	17	nigoni
II	13290001	30	nigoni
II	13300001	30	nigoni
II	13310001	10	nigoni
II	13320001	10	nigoni
II	13330001	13	nigoni
II	13340001	30	nigoni
II	13350001	21	nigoni
II	13360001	25	nigoni
II	13370001	28	nigoni
II	13380001	28	nigoni
II	13390001	27	nigoni
II	13400001	29	nigoni
II	13410001	29	nigoni
II	13420001	21	nigoni
II	13430001	30	nigoni
II	13440001	26	nigoni
II	13450001	38	nigoni
II	13460001	19	nigoni
II	13470001	20	nigoni
II	13480001	12	nigoni
II	13490001	25	nigoni
II	13500001	21	nigoni
II	13510001	12	nigoni
II	13520001	8	nigoni
II	13530001	34	nigoni
II	13540001	28	nigoni
II	13550001	37	nigoni
II	13560001	47	nigoni
II	13570001	38	nigoni
II	13580001	13	nigoni
II	13590001	23	nigoni
II	13600001	23	nigoni
II	13610001	26	nigoni
II	13620001	28	nigoni
II	13630001	24	nigoni
II	13640001	14	nigoni
II	13650001	32	nigoni
II	13660001	25	nigoni
II	13670001	21	nigoni
II	13680001	32	nigoni
II	13690001	28	nigoni
II	13700001	34	nigoni
II	13710001	29	nigoni
II	13720001	38	nigoni
II	13730001	10	nigoni
II	13740001	8	nigoni
II	13750001	4	nigoni
II	13760001	4	nigoni
II	13770001	0	nigoni
II	13780001	11	nigoni
II	13790001	10	nigoni
II	13800001	17	nigoni
II	13810001	25	nigoni
II	13820001	27	nigoni
II	13830001	28	nigoni
II	13840001	21	nigoni
II	13850001	22	nigoni
II	13860001	28	nigoni
II	13870001	7	nigoni
II	13880001	1	nigoni
II	13890001	11	nigoni
II	13900001	2	nigoni
II	13910001	5	nigoni
II	13920001	4	nigoni
II	13930001	16	nigoni
II	13940001	15	nigoni
II	13950001	11	nigoni
II	13960001	8	nigoni
II	13970001	13	nigoni
II	13980001	11	nigoni
II	13990001	10	nigoni
II	14000001	14	nigoni
II	14010001	7	nigoni
II	14020001	5	nigoni
II	14030001	18	nigoni
II	14040001	13	nigoni
II	14050001	24	nigoni
II	14060001	10	nigoni
II	14070001	6	nigoni
II	14080001	39	nigoni
II	14090001	16	nigoni
II	14100001	18	nigoni
II	14110001	18	nigoni
II	14120001	18	nigoni
II	14130001	14	nigoni
II	14140001	26	nigoni
II	14150001	26	nigoni
II	14160001	23	nigoni
II	14170001	7	nigoni
II	14180001	5	nigoni
II	14190001	16	nigoni
II	14200001	18	nigoni
II	14210001	22	nigoni
II	14220001	26	nigoni
II	14230001	13	nigoni
II	14240001	16	nigoni
II	14250001	15	nigoni
II	14260001	11	nigoni
II	14270001	14	nigoni
II	14280001	2	nigoni
II	14290001	18	nigoni
II	14300001	23	nigoni
II	14310001	21	nigoni
II	14320001	42	nigoni
II	14330001	19	nigoni
II	14340001	12	nigoni
II	14350001	30	nigoni
II	14360001	30	nigoni
II	14370001	5	nigoni
II	14380001	13	nigoni
II	14390001	31	nigoni
II	14400001	13	nigoni
II	14410001	22	nigoni
II	14420001	20	nigoni
II	14430001	13	nigoni
II	14440001	22	nigoni
II	14450001	17	nigoni
II	14460001	9	nigoni
II	14470001	18	nigoni
II	14480001	24	nigoni
II	14490001	19	nigoni
II	14500001	12	nigoni
II	14510001	25	nigoni
II	14520001	25	nigoni
II	14530001	24	nigoni
II	14540001	26	nigoni
II	14550001	30	nigoni
II	14560001	21	nigoni
II	14570001	4	nigoni
II	14580001	24	nigoni
II	14590001	12	nigoni
II	14600001	19	nigoni
II	14610001	16	nigoni
II	14620001	22	nigoni
II	14630001	7	nigoni
II	14640001	23	nigoni
II	14650001	14	nigoni
II	14660001	15	nigoni
II	14670001	26	nigoni
II	14680001	33	nigoni
II	14690001	12	nigoni
II	14700001	12	nigoni
II	14710001	11	nigoni
II	14720001	19	nigoni
II	14730001	20	nigoni
II	14740001	8	nigoni
II	14750001	12	nigoni
II	14760001	12	nigoni
II	14770001	15	nigoni
II	14780001	16	nigoni
II	14790001	24	nigoni
II	14800001	21	nigoni
II	14810001	42	nigoni
II	14820001	24	nigoni
II	14830001	19	nigoni
II	14840001	19	nigoni
II	14850001	17	nigoni
II	14860001	27	nigoni
II	14870001	13	nigoni
II	14880001	29	nigoni
II	14890001	24	nigoni
II	14900001	19	nigoni
II	14910001	21	nigoni
II	14920001	32	nigoni
II	14930001	24	nigoni
II	14940001	24	nigoni
II	14950001	17	nigoni
II	14960001	18	nigoni
II	14970001	17	nigoni
II	14980001	16	nigoni
II	14990001	27	nigoni
II	15000001	19	nigoni
II	15010001	25	nigoni
II	15020001	16	nigoni
II	15030001	23	nigoni
II	15040001	12	nigoni
II	15050001	15	nigoni
II	15060001	25	nigoni
II	15070001	7	nigoni
II	15080001	12	nigoni
II	15090001	18	nigoni
II	15100001	13	nigoni
II	15110001	5	nigoni
II	15120001	17	nigoni
II	15130001	25	nigoni
II	15140001	26	nigoni
II	15150001	14	nigoni
II	15160001	18	nigoni
II	15170001	23	nigoni
II	15180001	23	nigoni
II	15190001	12	nigoni
II	15200001	13	nigoni
II	15210001	16	nigoni
II	15220001	16	nigoni
II	15230001	12	nigoni
II	15240001	18	nigoni
II	15250001	24	nigoni
II	15260001	15	nigoni
II	15270001	12	nigoni
II	15280001	22	nigoni
II	15290001	16	nigoni
II	15300001	15	nigoni
II	15310001	17	nigoni
II	15320001	13	nigoni
II	15330001	32	nigoni
II	15340001	11	nigoni
II	15350001	18	nigoni
II	15360001	13	nigoni
II	15370001	13	nigoni
II	15380001	19	nigoni
II	15390001	16	nigoni
II	15400001	6	nigoni
II	15410001	8	nigoni
II	15420001	21	nigoni
II	15430001	13	nigoni
II	15440001	11	nigoni
II	15450001	7	nigoni
II	15460001	18	nigoni
II	15470001	18	nigoni
II	15480001	8	nigoni
II	15490001	15	nigoni
II	15500001	12	nigoni
II	15510001	15	nigoni
II	15520001	17	nigoni
II	15530001	12	nigoni
II	15540001	24	nigoni
II	15550001	13	nigoni
II	15560001	10	nigoni
II	15570001	18	nigoni
II	15580001	30	nigoni
II	15590001	25	nigoni
II	15600001	22	nigoni
II	15610001	28	nigoni
II	15620001	13	nigoni
II	15630001	12	nigoni
II	15640001	23	nigoni
II	15650001	17	nigoni
II	15660001	11	nigoni
II	15670001	28	nigoni
II	15680001	34	nigoni
II	15690001	25	nigoni
II	15700001	21	nigoni
II	15710001	19	nigoni
II	15720001	26	nigoni
II	15730001	34	nigoni
II	15740001	18	nigoni
II	15750001	29	nigoni
II	15760001	27	nigoni
II	15770001	31	nigoni
II	15780001	34	nigoni
II	15790001	14	nigoni
II	15800001	20	nigoni
II	15810001	7	nigoni
II	15820001	13	nigoni
II	15830001	24	nigoni
II	15840001	28	nigoni
II	15850001	14	nigoni
II	15860001	24	nigoni
II	15870001	30	nigoni
II	15880001	43	nigoni
II	15890001	44	nigoni
II	15900001	29	nigoni
II	15910001	28	nigoni
II	15920001	21	nigoni
II	15930001	21	nigoni
II	15940001	19	nigoni
II	15950001	22	nigoni
II	15960001	28	nigoni
II	15970001	47	nigoni
II	15980001	35	nigoni
II	15990001	22	nigoni
II	16000001	31	nigoni
II	16010001	25	nigoni
II	16020001	27	nigoni
II	16030001	17	nigoni
II	16040001	28	nigoni
II	16050001	23	nigoni
II	16060001	22	nigoni
II	16070001	18	nigoni
II	16080001	14	nigoni
II	16090001	11	nigoni
II	16100001	27	nigoni
II	16110001	20	nigoni
II	16120001	15	nigoni
II	16130001	27	nigoni
II	16140001	18	nigoni
II	16150001	21	nigoni
II	16160001	17	nigoni
II	16170001	23	nigoni
II	16180001	31	nigoni
II	16190001	34	nigoni
II	16200001	42	nigoni
II	16210001	42	nigoni
II	16220001	21	nigoni
II	16230001	29	nigoni
II	16240001	23	nigoni
II	16250001	29	nigoni
II	16260001	36	nigoni
II	16270001	32	nigoni
II	16280001	25	nigoni
II	16290001	29	nigoni
II	16300001	0	nigoni
II	16310001	25	nigoni
II	16320001	17	nigoni
II	16330001	17	nigoni
II	16340001	21	nigoni
II	16350001	25	nigoni
II	16360001	19	nigoni
II	16370001	29	nigoni
II	16380001	24	nigoni
II	16390001	15	nigoni
II	16400001	18	nigoni
II	16410001	16	nigoni
II	16420001	7	nigoni
II	16430001	25	nigoni
II	16440001	27	nigoni
II	16450001	24	nigoni
II	16460001	34	nigoni
II	16470001	22	nigoni
II	16480001	25	nigoni
II	16490001	5	nigoni
II	16500001	23	nigoni
II	16510001	18	nigoni
II	16520001	33	nigoni
II	16530001	25	nigoni
II	16540001	14	nigoni
II	16550001	20	nigoni
II	16560001	36	nigoni
II	16570001	33	nigoni
II	16580001	54	nigoni
II	16590001	46	nigoni
II	16600001	50	nigoni
II	16610001	24	nigoni
II	16620001	27	nigoni
II	16630001	31	nigoni
II	16640001	38	nigoni
II	16650001	32	nigoni
II	16660001	18	nigoni
II	16670001	26	nigoni
II	16680001	15	nigoni
II	16690001	8	nigoni
II	16700001	9	nigoni
II	16710001	11	nigoni
II	16720001	8	nigoni
II	16730001	13	nigoni
II	16740001	5	nigoni
II	16750001	6	nigoni
II	16760001	9	nigoni
II	16770001	5	nigoni
II	16780001	12	nigoni
II	16790001	8	nigoni
II	16800001	14	nigoni
II	16810001	13	nigoni
II	16820001	2	nigoni
II	16830001	5	nigoni
II	16840001	9	nigoni
II	16850001	14	nigoni
II	16860001	9	nigoni
II	16870001	6	nigoni
II	16880001	3	nigoni
II	16890001	7	nigoni
II	16900001	9	nigoni
II	16910001	14	nigoni
II	16920001	11	nigoni
II	16930001	23	nigoni
II	16940001	24	nigoni
II	16950001	20	nigoni
II	16960001	40	nigoni
II	16970001	27	nigoni
II	16980001	20	nigoni
II	16990001	33	nigoni
II	17000001	28	nigoni
II	17010001	21	nigoni
II	17020001	17	nigoni
II	17030001	5	nigoni
II	17040001	9	nigoni
II	17050001	10	nigoni
II	17060001	18	nigoni
II	17070001	22	nigoni
II	17080001	33	nigoni
II	17090001	31	nigoni
II	17100001	38	nigoni
II	17110001	33	nigoni
II	17120001	36	nigoni
II	17130001	35	nigoni
II	17140001	29	nigoni
II	17150001	41	nigoni
II	17160001	31	nigoni
II	17170001	20	nigoni
II	17180001	27	nigoni
II	17190001	25	nigoni
II	17200001	31	nigoni
II	17210001	17	nigoni
II	17220001	35	nigoni
II	17230001	21	nigoni
II	17240001	33	nigoni
II	17250001	36	nigoni
II	17260001	34	nigoni
II	17270001	10	nigoni
II	17280001	15	nigoni
II	17290001	25	nigoni
II	17300001	17	nigoni
II	17310001	12	nigoni
II	17320001	19	nigoni
II	17330001	31	nigoni
II	17340001	22	nigoni
II	17350001	20	nigoni
II	17360001	21	nigoni
II	17370001	13	nigoni
II	17380001	13	nigoni
II	17390001	9	nigoni
II	17400001	17	nigoni
II	17410001	23	nigoni
II	17420001	28	nigoni
II	17430001	30	nigoni
II	17440001	44	nigoni
II	17450001	33	nigoni
II	17460001	29	nigoni
II	17470001	5	nigoni
II	17480001	4	nigoni
II	17490001	14	nigoni
II	17500001	14	nigoni
II	17510001	9	nigoni
II	17520001	16	nigoni
II	17530001	22	nigoni
II	17540001	24	nigoni
II	17550001	19	nigoni
II	17560001	35	nigoni
II	17570001	29	nigoni
II	17580001	18	nigoni
II	17590001	40	nigoni
II	17600001	21	nigoni
II	17610001	30	nigoni
II	17620001	14	nigoni
II	17630001	26	nigoni
II	17640001	27	nigoni
II	17650001	33	nigoni
II	17660001	27	nigoni
II	17670001	19	nigoni
II	17680001	20	nigoni
II	17690001	18	nigoni
II	17700001	15	nigoni
II	17710001	18	nigoni
II	17720001	28	nigoni
II	17730001	27	nigoni
II	17740001	32	nigoni
II	17750001	23	nigoni
II	17760001	23	nigoni
II	17770001	17	nigoni
II	17780001	22	nigoni
II	17790001	32	nigoni
II	17800001	23	nigoni
II	17810001	12	nigoni
II	17820001	28	nigoni
II	17830001	27	nigoni
II	17840001	11	nigoni
II	17850001	14	nigoni
II	17860001	29	nigoni
II	17870001	23	nigoni
II	17880001	21	nigoni
II	17890001	38	nigoni
II	17900001	26	nigoni
II	17910001	24	nigoni
II	17920001	14	nigoni
II	17930001	39	nigoni
II	17940001	15	nigoni
II	17950001	18	nigoni
II	17960001	10	nigoni
II	17970001	22	nigoni
II	17980001	15	nigoni
II	17990001	18	nigoni
II	18000001	8	nigoni
II	18010001	26	nigoni
II	18020001	9	nigoni
II	18030001	38	nigoni
II	18040001	34	nigoni
II	18050001	31	nigoni
II	18060001	26	nigoni
II	18070001	20	nigoni
II	18080001	42	nigoni
II	18090001	23	nigoni
II	18100001	28	nigoni
II	18110001	19	nigoni
II	18120001	12	nigoni
II	18130001	28	nigoni
II	18140001	7	nigoni
II	18150001	9	nigoni
II	18160001	9	nigoni
II	18170001	19	nigoni
II	18180001	25	nigoni
II	18190001	34	nigoni
II	18200001	42	nigoni
II	18210001	11	nigoni
II	18220001	7	nigoni
II	18230001	16	nigoni
II	18240001	22	nigoni
II	18250001	18	nigoni
II	18260001	12	nigoni
II	18270001	19	nigoni
II	18280001	18	nigoni
II	18290001	11	nigoni
II	18300001	24	nigoni
II	18310001	22	nigoni
II	18320001	30	nigoni
II	18330001	17	nigoni
II	18340001	13	nigoni
II	18350001	16	nigoni
II	18360001	24	nigoni
II	18370001	30	nigoni
II	18380001	44	nigoni
II	18390001	30	nigoni
II	18400001	33	nigoni
II	18410001	20	nigoni
II	18420001	10	nigoni
II	18430001	18	nigoni
II	18440001	27	nigoni
II	18450001	7	nigoni
II	18460001	26	nigoni
II	18470001	18	nigoni
II	18480001	22	nigoni
II	18490001	3	nigoni
II	18500001	6	nigoni
II	18510001	33	nigoni
II	18520001	30	nigoni
II	18530001	17	nigoni
II	18540001	42	nigoni
II	18550001	29	nigoni
II	18560001	22	nigoni
II	18570001	15	nigoni
II	18580001	35	nigoni
II	18590001	28	nigoni
II	18600001	18	nigoni
II	18610001	11	nigoni
II	18620001	3	nigoni
II	18630001	13	nigoni
II	18640001	27	nigoni
II	18650001	22	nigoni
II	18660001	28	nigoni
II	18670001	25	nigoni
II	18680001	22	nigoni
II	18690001	21	nigoni
II	18700001	25	nigoni
II	18710001	33	nigoni
II	18720001	25	nigoni
II	18730001	33	nigoni
II	18740001	25	nigoni
II	18750001	24	nigoni
II	18760001	19	nigoni
II	18770001	29	nigoni
II	18780001	34	nigoni
II	18790001	19	nigoni
II	18800001	25	nigoni
II	18810001	24	nigoni
II	18820001	30	nigoni
II	18830001	9	nigoni
II	18840001	19	nigoni
II	18850001	19	nigoni
II	18860001	13	nigoni
II	18870001	35	nigoni
II	18880001	19	nigoni
II	18890001	19	nigoni
II	18900001	22	nigoni
II	18910001	12	nigoni
II	18920001	15	nigoni
II	18930001	22	nigoni
II	18940001	18	nigoni
II	18950001	18	nigoni
II	18960001	11	nigoni
II	18970001	18	nigoni
II	18980001	3	nigoni
II	18990001	17	nigoni
II	19000001	6	nigoni
II	19010001	7	nigoni
II	19020001	15	nigoni
II	19030001	10	nigoni
II	19040001	5	nigoni
II	19050001	9	nigoni
II	19060001	9	nigoni
II	19070001	7	nigoni
II	19080001	9	nigoni
II	19090001	8	nigoni
II	19100001	8	nigoni
II	19110001	2	nigoni
II	19120001	2	nigoni
II	19130001	2	nigoni
II	19140001	2	nigoni
II	19150001	2	nigoni
II	19160001	5	nigoni
II	19170001	4	nigoni
II	19180001	6	nigoni
II	19190001	1	nigoni
II	19200001	5	nigoni
II	19210001	15	nigoni
II	19220001	0	nigoni
III	1	4	nigoni
III	10001	3	nigoni
III	20001	5	nigoni
III	30001	5	nigoni
III	40001	10	nigoni
III	50001	3	nigoni
III	60001	10	nigoni
III	70001	8	nigoni
III	80001	4	nigoni
III	90001	8	nigoni
III	100001	6	nigoni
III	110001	5	nigoni
III	120001	8	nigoni
III	130001	13	nigoni
III	140001	12	nigoni
III	150001	8	nigoni
III	160001	20	nigoni
III	170001	22	nigoni
III	180001	19	nigoni
III	190001	17	nigoni
III	200001	19	nigoni
III	210001	24	nigoni
III	220001	13	nigoni
III	230001	27	nigoni
III	240001	6	nigoni
III	250001	14	nigoni
III	260001	25	nigoni
III	270001	32	nigoni
III	280001	20	nigoni
III	290001	8	nigoni
III	300001	17	nigoni
III	310001	22	nigoni
III	320001	9	nigoni
III	330001	1	nigoni
III	340001	8	nigoni
III	350001	8	nigoni
III	360001	36	nigoni
III	370001	31	nigoni
III	380001	31	nigoni
III	390001	39	nigoni
III	400001	29	nigoni
III	410001	25	nigoni
III	420001	16	nigoni
III	430001	30	nigoni
III	440001	42	nigoni
III	450001	16	nigoni
III	460001	13	nigoni
III	470001	25	nigoni
III	480001	16	nigoni
III	490001	25	nigoni
III	500001	23	nigoni
III	510001	26	nigoni
III	520001	36	nigoni
III	530001	18	nigoni
III	540001	21	nigoni
III	550001	17	nigoni
III	560001	29	nigoni
III	570001	21	nigoni
III	580001	11	nigoni
III	590001	51	nigoni
III	600001	29	nigoni
III	610001	12	nigoni
III	620001	11	nigoni
III	630001	32	nigoni
III	640001	28	nigoni
III	650001	20	nigoni
III	660001	26	nigoni
III	670001	40	nigoni
III	680001	39	nigoni
III	690001	24	nigoni
III	700001	22	nigoni
III	710001	30	nigoni
III	720001	36	nigoni
III	730001	25	nigoni
III	740001	29	nigoni
III	750001	27	nigoni
III	760001	21	nigoni
III	770001	37	nigoni
III	780001	31	nigoni
III	790001	27	nigoni
III	800001	16	nigoni
III	810001	37	nigoni
III	820001	15	nigoni
III	830001	9	nigoni
III	840001	7	nigoni
III	850001	11	nigoni
III	860001	8	nigoni
III	870001	18	nigoni
III	880001	17	nigoni
III	890001	7	nigoni
III	900001	19	nigoni
III	910001	34	nigoni
III	920001	14	nigoni
III	930001	18	nigoni
III	940001	33	nigoni
III	950001	27	nigoni
III	960001	22	nigoni
III	970001	17	nigoni
III	980001	30	nigoni
III	990001	18	nigoni
III	1000001	18	nigoni
III	1010001	22	nigoni
III	1020001	14	nigoni
III	1030001	14	nigoni
III	1040001	33	nigoni
III	1050001	18	nigoni
III	1060001	28	nigoni
III	1070001	37	nigoni
III	1080001	19	nigoni
III	1090001	27	nigoni
