Chr	BP	num_rep	species	norm_dist_center
V	4360001	2868	inopinata	0.315552
V	4370001	5500	inopinata	0.315129
V	4380001	2426	inopinata	0.314706
V	4390001	1828	inopinata	0.314283
V	4400001	5278	inopinata	0.31386
V	4410001	3933	inopinata	0.313437
V	4420001	1923	inopinata	0.313014
V	4430001	283	inopinata	0.312591
V	4440001	3309	inopinata	0.312168
V	4450001	3146	inopinata	0.311745
V	4460001	3828	inopinata	0.311322
V	4470001	4562	inopinata	0.310899
V	4480001	3335	inopinata	0.310476
V	4490001	172	inopinata	0.310053
V	4500001	35	inopinata	0.30963
V	4510001	574	inopinata	0.309207
V	4520001	1226	inopinata	0.308784
V	4530001	2730	inopinata	0.308361
V	4540001	3604	inopinata	0.307938
V	4550001	3319	inopinata	0.307515
V	4560001	3780	inopinata	0.307092
V	4570001	7281	inopinata	0.306668
V	4580001	6990	inopinata	0.306245
V	4590001	8278	inopinata	0.305822
V	4600001	4113	inopinata	0.305399
V	4610001	5262	inopinata	0.304976
V	4620001	3084	inopinata	0.304553
V	4630001	538	inopinata	0.30413
V	4640001	3887	inopinata	0.303707
V	4650001	1816	inopinata	0.303284
V	4660001	2512	inopinata	0.302861
V	4670001	1558	inopinata	0.302438
V	4680001	3558	inopinata	0.302015
V	4690001	3013	inopinata	0.301592
V	4700001	1756	inopinata	0.301169
V	4710001	2618	inopinata	0.300746
V	4720001	2543	inopinata	0.300323
V	4730001	6376	inopinata	0.2999
V	4740001	6615	inopinata	0.299477
V	4750001	3507	inopinata	0.299054
V	4760001	3803	inopinata	0.298631
V	4770001	1736	inopinata	0.298208
V	4780001	2414	inopinata	0.297785
V	4790001	1871	inopinata	0.297361
V	4800001	2593	inopinata	0.296938
V	4810001	650	inopinata	0.296515
V	4820001	1388	inopinata	0.296092
V	4830001	5053	inopinata	0.295669
V	4840001	105	inopinata	0.295246
V	4850001	1603	inopinata	0.294823
V	4860001	1325	inopinata	0.2944
V	4870001	1123	inopinata	0.293977
V	4880001	2946	inopinata	0.293554
V	4890001	2726	inopinata	0.293131
V	4900001	2178	inopinata	0.292708
V	4910001	2408	inopinata	0.292285
V	4920001	3887	inopinata	0.291862
V	4930001	5989	inopinata	0.291439
V	4940001	5111	inopinata	0.291016
V	4950001	4126	inopinata	0.290593
V	4960001	5636	inopinata	0.29017
V	4970001	5719	inopinata	0.289747
V	4980001	6861	inopinata	0.289324
V	4990001	3809	inopinata	0.288901
V	5000001	1275	inopinata	0.288478
V	5010001	2497	inopinata	0.288054
V	5020001	1037	inopinata	0.287631
V	5030001	1901	inopinata	0.287208
V	5040001	4712	inopinata	0.286785
V	5050001	2528	inopinata	0.286362
V	5060001	3147	inopinata	0.285939
V	5070001	2792	inopinata	0.285516
V	5080001	701	inopinata	0.285093
V	5090001	2905	inopinata	0.28467
V	5100001	3892	inopinata	0.284247
V	5110001	4697	inopinata	0.283824
V	5120001	630	inopinata	0.283401
V	5130001	1718	inopinata	0.282978
V	5140001	4599	inopinata	0.282555
V	5150001	6479	inopinata	0.282132
V	5160001	5701	inopinata	0.281709
V	5170001	3075	inopinata	0.281286
V	5180001	2945	inopinata	0.280863
V	5190001	4466	inopinata	0.28044
V	5200001	3633	inopinata	0.280017
V	5210001	2501	inopinata	0.279594
V	5220001	1988	inopinata	0.279171
V	5230001	2025	inopinata	0.278748
V	5240001	2710	inopinata	0.278324
V	5250001	2327	inopinata	0.277901
V	5260001	9371	inopinata	0.277478
V	5270001	2005	inopinata	0.277055
V	5280001	2945	inopinata	0.276632
V	5290001	2563	inopinata	0.276209
V	5300001	4977	inopinata	0.275786
V	5310001	4680	inopinata	0.275363
V	5320001	3658	inopinata	0.27494
V	5330001	3178	inopinata	0.274517
V	5340001	4631	inopinata	0.274094
V	5350001	4567	inopinata	0.273671
V	5360001	5826	inopinata	0.273248
V	5370001	2680	inopinata	0.272825
V	5380001	4916	inopinata	0.272402
V	5390001	615	inopinata	0.271979
V	5400001	3824	inopinata	0.271556
V	5410001	3495	inopinata	0.271133
V	5420001	840	inopinata	0.27071
V	5430001	2441	inopinata	0.270287
V	5440001	872	inopinata	0.269864
V	5450001	2988	inopinata	0.269441
V	5460001	475	inopinata	0.269017
V	5470001	2892	inopinata	0.268594
V	5480001	2594	inopinata	0.268171
V	5490001	2761	inopinata	0.267748
V	5500001	260	inopinata	0.267325
V	5510001	1527	inopinata	0.266902
V	5520001	3092	inopinata	0.266479
V	5530001	3488	inopinata	0.266056
V	5540001	2264	inopinata	0.265633
V	5550001	377	inopinata	0.26521
V	5560001	9337	inopinata	0.264787
V	5570001	6837	inopinata	0.264364
V	5580001	3109	inopinata	0.263941
V	5590001	6261	inopinata	0.263518
V	5600001	3558	inopinata	0.263095
V	5610001	1427	inopinata	0.262672
V	5620001	3304	inopinata	0.262249
V	5630001	5944	inopinata	0.261826
V	5640001	3248	inopinata	0.261403
V	5650001	5121	inopinata	0.26098
V	5660001	1808	inopinata	0.260557
V	5670001	5370	inopinata	0.260134
V	5680001	7283	inopinata	0.25971
V	5690001	7221	inopinata	0.259287
V	5700001	2239	inopinata	0.258864
V	5710001	1391	inopinata	0.258441
V	5720001	1357	inopinata	0.258018
V	5730001	3012	inopinata	0.257595
V	5740001	949	inopinata	0.257172
V	5750001	4591	inopinata	0.256749
V	5760001	2532	inopinata	0.256326
V	5770001	2542	inopinata	0.255903
V	5780001	1961	inopinata	0.25548
V	5790001	2118	inopinata	0.255057
V	5800001	4655	inopinata	0.254634
V	5810001	9948	inopinata	0.254211
V	5820001	6386	inopinata	0.253788
V	5830001	1123	inopinata	0.253365
V	5840001	2500	inopinata	0.252942
V	5850001	2173	inopinata	0.252519
V	5860001	967	inopinata	0.252096
V	5870001	1998	inopinata	0.251673
V	5880001	2354	inopinata	0.25125
V	5890001	1805	inopinata	0.250827
V	5900001	3822	inopinata	0.250404
V	5910001	2703	inopinata	0.24998
V	5920001	1771	inopinata	0.249557
V	5930001	1194	inopinata	0.249134
V	5940001	8271	inopinata	0.248711
V	5950001	8136	inopinata	0.248288
V	5960001	6135	inopinata	0.247865
V	5970001	2340	inopinata	0.247442
V	5980001	3871	inopinata	0.247019
V	5990001	1755	inopinata	0.246596
V	6000001	2528	inopinata	0.246173
V	6010001	2290	inopinata	0.24575
V	6020001	4221	inopinata	0.245327
V	6030001	4773	inopinata	0.244904
V	6040001	3445	inopinata	0.244481
V	6050001	4778	inopinata	0.244058
V	6060001	1704	inopinata	0.243635
V	6070001	5400	inopinata	0.243212
V	6080001	4501	inopinata	0.242789
V	6090001	1019	inopinata	0.242366
V	6100001	4853	inopinata	0.241943
V	6110001	2041	inopinata	0.24152
V	6120001	884	inopinata	0.241097
V	6130001	2002	inopinata	0.240673
V	6140001	2771	inopinata	0.24025
V	6150001	1209	inopinata	0.239827
V	6160001	3888	inopinata	0.239404
V	6170001	2091	inopinata	0.238981
V	6180001	1917	inopinata	0.238558
V	6190001	4061	inopinata	0.238135
V	6200001	6854	inopinata	0.237712
V	6210001	4109	inopinata	0.237289
V	6220001	1360	inopinata	0.236866
V	6230001	1875	inopinata	0.236443
V	6240001	299	inopinata	0.23602
V	6250001	347	inopinata	0.235597
V	6260001	2618	inopinata	0.235174
V	6270001	530	inopinata	0.234751
V	6280001	1951	inopinata	0.234328
V	6290001	258	inopinata	0.233905
V	6300001	3208	inopinata	0.233482
V	6310001	5566	inopinata	0.233059
V	6320001	798	inopinata	0.232636
V	6330001	1853	inopinata	0.232213
V	6340001	60	inopinata	0.23179
V	6350001	2517	inopinata	0.231366
V	6360001	2832	inopinata	0.230943
V	6370001	1789	inopinata	0.23052
V	6380001	865	inopinata	0.230097
V	6390001	3710	inopinata	0.229674
V	6400001	4309	inopinata	0.229251
V	6410001	955	inopinata	0.228828
V	6420001	1055	inopinata	0.228405
V	6430001	4348	inopinata	0.227982
V	6440001	4173	inopinata	0.227559
V	6450001	634	inopinata	0.227136
V	6460001	435	inopinata	0.226713
V	6470001	1044	inopinata	0.22629
V	6480001	1555	inopinata	0.225867
V	6490001	2402	inopinata	0.225444
V	6500001	1475	inopinata	0.225021
V	6510001	4436	inopinata	0.224598
V	6520001	2388	inopinata	0.224175
V	6530001	2874	inopinata	0.223752
V	6540001	3685	inopinata	0.223329
V	6550001	3493	inopinata	0.222906
V	6560001	2205	inopinata	0.222483
V	6570001	666	inopinata	0.222059
V	6580001	64	inopinata	0.221636
V	6590001	1573	inopinata	0.221213
V	6600001	2083	inopinata	0.22079
V	6610001	6620	inopinata	0.220367
V	6620001	2781	inopinata	0.219944
V	6630001	3965	inopinata	0.219521
V	6640001	2626	inopinata	0.219098
V	6650001	3450	inopinata	0.218675
V	6660001	4545	inopinata	0.218252
V	6670001	0	inopinata	0.217829
V	6680001	0	inopinata	0.217406
V	6690001	0	inopinata	0.216983
V	6700001	0	inopinata	0.21656
V	6710001	0	inopinata	0.216137
V	6720001	5694	inopinata	0.215714
V	6730001	7675	inopinata	0.215291
V	6740001	4215	inopinata	0.214868
V	6750001	4811	inopinata	0.214445
V	6760001	9353	inopinata	0.214022
V	6770001	8565	inopinata	0.213599
V	6780001	6451	inopinata	0.213176
V	6790001	6214	inopinata	0.212753
V	6800001	6129	inopinata	0.212329
V	6810001	6493	inopinata	0.211906
V	6820001	5834	inopinata	0.211483
V	6830001	8025	inopinata	0.21106
V	6840001	6779	inopinata	0.210637
V	6850001	7032	inopinata	0.210214
V	6860001	7710	inopinata	0.209791
V	6870001	6663	inopinata	0.209368
V	6880001	1487	inopinata	0.208945
V	6890001	1232	inopinata	0.208522
V	6900001	450	inopinata	0.208099
V	6910001	161	inopinata	0.207676
V	6920001	1105	inopinata	0.207253
V	6930001	837	inopinata	0.20683
V	6940001	0	inopinata	0.206407
V	6950001	5254	inopinata	0.205984
V	6960001	1850	inopinata	0.205561
V	6970001	2137	inopinata	0.205138
V	6980001	1145	inopinata	0.204715
V	6990001	4187	inopinata	0.204292
V	7000001	2074	inopinata	0.203869
V	7010001	1547	inopinata	0.203446
V	7020001	3924	inopinata	0.203022
V	7030001	1687	inopinata	0.202599
V	7040001	2901	inopinata	0.202176
V	7050001	2640	inopinata	0.201753
V	7060001	2492	inopinata	0.20133
V	7070001	1163	inopinata	0.200907
V	7080001	2103	inopinata	0.200484
V	7090001	3465	inopinata	0.200061
V	7100001	794	inopinata	0.199638
V	7110001	2484	inopinata	0.199215
V	7120001	3052	inopinata	0.198792
V	7130001	3280	inopinata	0.198369
V	7140001	6765	inopinata	0.197946
V	7150001	657	inopinata	0.197523
V	7160001	1044	inopinata	0.1971
V	7170001	2711	inopinata	0.196677
V	7180001	76	inopinata	0.196254
V	7190001	2002	inopinata	0.195831
V	7200001	4479	inopinata	0.195408
V	7210001	6434	inopinata	0.194985
V	7220001	2010	inopinata	0.194562
V	7230001	1417	inopinata	0.194139
V	7240001	753	inopinata	0.193715
V	7250001	252	inopinata	0.193292
V	7260001	1258	inopinata	0.192869
V	7270001	5843	inopinata	0.192446
V	7280001	3781	inopinata	0.192023
V	7290001	540	inopinata	0.1916
V	7300001	3545	inopinata	0.191177
V	7310001	5877	inopinata	0.190754
V	7320001	2754	inopinata	0.190331
V	7330001	3624	inopinata	0.189908
V	7340001	5592	inopinata	0.189485
V	7350001	1942	inopinata	0.189062
V	7360001	2923	inopinata	0.188639
V	7370001	4475	inopinata	0.188216
V	7380001	4583	inopinata	0.187793
V	7390001	4760	inopinata	0.18737
V	7400001	4584	inopinata	0.186947
V	7410001	4113	inopinata	0.186524
V	7420001	1967	inopinata	0.186101
V	7430001	4552	inopinata	0.185678
V	7440001	1898	inopinata	0.185255
V	7450001	2715	inopinata	0.184832
V	7460001	5141	inopinata	0.184409
V	7470001	3522	inopinata	0.183985
V	7480001	2468	inopinata	0.183562
V	7490001	3608	inopinata	0.183139
V	7500001	6373	inopinata	0.182716
V	7510001	3980	inopinata	0.182293
V	7520001	7109	inopinata	0.18187
V	7530001	5442	inopinata	0.181447
V	7540001	4965	inopinata	0.181024
V	7550001	2026	inopinata	0.180601
V	7560001	999	inopinata	0.180178
V	7570001	902	inopinata	0.179755
V	7580001	7143	inopinata	0.179332
V	7590001	8612	inopinata	0.178909
V	7600001	2681	inopinata	0.178486
V	7610001	4063	inopinata	0.178063
V	7620001	328	inopinata	0.17764
V	7630001	3352	inopinata	0.177217
V	7640001	698	inopinata	0.176794
V	7650001	2939	inopinata	0.176371
V	7660001	3908	inopinata	0.175948
V	7670001	3523	inopinata	0.175525
V	7680001	4199	inopinata	0.175102
V	7690001	8523	inopinata	0.174678
V	7700001	1763	inopinata	0.174255
V	7710001	2052	inopinata	0.173832
V	7720001	3552	inopinata	0.173409
V	7730001	5970	inopinata	0.172986
V	7740001	3594	inopinata	0.172563
V	7750001	4715	inopinata	0.17214
V	7760001	4870	inopinata	0.171717
V	7770001	9238	inopinata	0.171294
V	7780001	6581	inopinata	0.170871
V	7790001	4644	inopinata	0.170448
V	7800001	2727	inopinata	0.170025
V	7810001	2111	inopinata	0.169602
V	7820001	3529	inopinata	0.169179
V	7830001	2036	inopinata	0.168756
V	7840001	2649	inopinata	0.168333
V	7850001	2059	inopinata	0.16791
V	7860001	1398	inopinata	0.167487
V	7870001	1656	inopinata	0.167064
V	7880001	3457	inopinata	0.166641
V	7890001	2061	inopinata	0.166218
V	7900001	1053	inopinata	0.165795
V	7910001	641	inopinata	0.165371
V	7920001	39	inopinata	0.164948
V	7930001	175	inopinata	0.164525
V	7940001	5045	inopinata	0.164102
V	7950001	9121	inopinata	0.163679
V	7960001	7068	inopinata	0.163256
V	7970001	4527	inopinata	0.162833
V	7980001	4687	inopinata	0.16241
V	7990001	8651	inopinata	0.161987
V	8000001	3147	inopinata	0.161564
V	8010001	4014	inopinata	0.161141
V	8020001	1314	inopinata	0.160718
V	8030001	878	inopinata	0.160295
V	8040001	2487	inopinata	0.159872
V	8050001	939	inopinata	0.159449
V	8060001	1783	inopinata	0.159026
V	8070001	1258	inopinata	0.158603
V	8080001	1791	inopinata	0.15818
V	8090001	1401	inopinata	0.157757
V	8100001	1900	inopinata	0.157334
V	8110001	1149	inopinata	0.156911
V	8120001	2688	inopinata	0.156488
V	8130001	1278	inopinata	0.156065
V	8140001	3589	inopinata	0.155641
V	8150001	792	inopinata	0.155218
V	8160001	1779	inopinata	0.154795
V	8170001	3400	inopinata	0.154372
V	8180001	1444	inopinata	0.153949
V	8190001	321	inopinata	0.153526
V	8200001	2994	inopinata	0.153103
V	8210001	911	inopinata	0.15268
V	8220001	1562	inopinata	0.152257
V	8230001	1944	inopinata	0.151834
V	8240001	2222	inopinata	0.151411
V	8250001	3336	inopinata	0.150988
V	8260001	6309	inopinata	0.150565
V	8270001	494	inopinata	0.150142
V	8280001	2035	inopinata	0.149719
V	8290001	1795	inopinata	0.149296
V	8300001	2742	inopinata	0.148873
V	8310001	2720	inopinata	0.14845
V	8320001	2062	inopinata	0.148027
V	8330001	1591	inopinata	0.147604
V	8340001	1116	inopinata	0.147181
V	8350001	260	inopinata	0.146758
V	8360001	3750	inopinata	0.146334
V	8370001	516	inopinata	0.145911
V	8380001	1657	inopinata	0.145488
V	8390001	2102	inopinata	0.145065
V	8400001	1710	inopinata	0.144642
V	8410001	2625	inopinata	0.144219
V	8420001	4698	inopinata	0.143796
V	8430001	3335	inopinata	0.143373
V	8440001	4182	inopinata	0.14295
V	8450001	2468	inopinata	0.142527
V	8460001	1227	inopinata	0.142104
V	8470001	4960	inopinata	0.141681
V	8480001	4880	inopinata	0.141258
V	8490001	7123	inopinata	0.140835
V	8500001	4528	inopinata	0.140412
V	8510001	6550	inopinata	0.139989
V	8520001	4515	inopinata	0.139566
V	8530001	1045	inopinata	0.139143
V	8540001	1887	inopinata	0.13872
V	8550001	278	inopinata	0.138297
V	8560001	3008	inopinata	0.137874
V	8570001	1879	inopinata	0.137451
V	8580001	4119	inopinata	0.137027
V	8590001	3587	inopinata	0.136604
V	8600001	1742	inopinata	0.136181
V	8610001	3352	inopinata	0.135758
V	8620001	309	inopinata	0.135335
V	8630001	3085	inopinata	0.134912
V	8640001	1067	inopinata	0.134489
V	8650001	1070	inopinata	0.134066
V	8660001	216	inopinata	0.133643
V	8670001	3269	inopinata	0.13322
V	8680001	1371	inopinata	0.132797
V	8690001	3627	inopinata	0.132374
V	8700001	3463	inopinata	0.131951
V	8710001	2197	inopinata	0.131528
V	8720001	4074	inopinata	0.131105
V	8730001	949	inopinata	0.130682
V	8740001	5848	inopinata	0.130259
V	8750001	4663	inopinata	0.129836
V	8760001	5671	inopinata	0.129413
V	8770001	3712	inopinata	0.12899
V	8780001	2423	inopinata	0.128567
V	8790001	4988	inopinata	0.128144
V	8800001	733	inopinata	0.12772
V	8810001	1276	inopinata	0.127297
V	8820001	2574	inopinata	0.126874
V	8830001	2524	inopinata	0.126451
V	8840001	4159	inopinata	0.126028
V	8850001	1276	inopinata	0.125605
V	8860001	1459	inopinata	0.125182
V	8870001	568	inopinata	0.124759
V	8880001	6650	inopinata	0.124336
V	8890001	3631	inopinata	0.123913
V	8900001	1986	inopinata	0.12349
V	8910001	1607	inopinata	0.123067
V	8920001	106	inopinata	0.122644
V	8930001	2900	inopinata	0.122221
V	8940001	2618	inopinata	0.121798
V	8950001	3485	inopinata	0.121375
V	8960001	1154	inopinata	0.120952
V	8970001	4388	inopinata	0.120529
V	8980001	7223	inopinata	0.120106
V	8990001	1985	inopinata	0.119683
V	9000001	2936	inopinata	0.11926
V	9010001	3070	inopinata	0.118837
V	9020001	3415	inopinata	0.118414
V	9030001	1729	inopinata	0.11799
V	9040001	3374	inopinata	0.117567
V	9050001	5012	inopinata	0.117144
V	9060001	6271	inopinata	0.116721
V	9070001	2249	inopinata	0.116298
V	9080001	1519	inopinata	0.115875
V	9090001	3805	inopinata	0.115452
V	9100001	65	inopinata	0.115029
V	9110001	0	inopinata	0.114606
V	9120001	1374	inopinata	0.114183
V	9130001	3227	inopinata	0.11376
V	9140001	4673	inopinata	0.113337
V	9150001	5482	inopinata	0.112914
V	9160001	4937	inopinata	0.112491
V	9170001	454	inopinata	0.112068
V	9180001	3487	inopinata	0.111645
V	9190001	353	inopinata	0.111222
V	9200001	487	inopinata	0.110799
V	9210001	2799	inopinata	0.110376
V	9220001	2864	inopinata	0.109953
V	9230001	236	inopinata	0.10953
V	9240001	6747	inopinata	0.109107
V	9250001	5708	inopinata	0.108683
V	9260001	5010	inopinata	0.10826
V	9270001	5233	inopinata	0.107837
V	9280001	3702	inopinata	0.107414
V	9290001	1991	inopinata	0.106991
V	9300001	810	inopinata	0.106568
V	9310001	1400	inopinata	0.106145
V	9320001	1261	inopinata	0.105722
V	9330001	4028	inopinata	0.105299
V	9340001	2595	inopinata	0.104876
V	9350001	4976	inopinata	0.104453
V	9360001	3622	inopinata	0.10403
V	9370001	6094	inopinata	0.103607
V	9380001	1380	inopinata	0.103184
V	9390001	388	inopinata	0.102761
V	9400001	584	inopinata	0.102338
V	9410001	1497	inopinata	0.101915
V	9420001	1244	inopinata	0.101492
V	9430001	3299	inopinata	0.101069
V	9440001	905	inopinata	0.100646
V	9450001	1152	inopinata	0.100223
V	9460001	426	inopinata	0.0997995
V	9470001	1000	inopinata	0.0993765
V	9480001	194	inopinata	0.0989534
V	9490001	2567	inopinata	0.0985304
V	9500001	7373	inopinata	0.0981074
V	9510001	787	inopinata	0.0976843
V	9520001	3266	inopinata	0.0972613
V	9530001	748	inopinata	0.0968382
V	9540001	2670	inopinata	0.0964152
V	9550001	2094	inopinata	0.0959921
V	9560001	4978	inopinata	0.0955691
V	9570001	43	inopinata	0.095146
V	9580001	1675	inopinata	0.094723
V	9590001	3622	inopinata	0.0943
V	9600001	2428	inopinata	0.0938769
V	9610001	2785	inopinata	0.0934539
V	9620001	1580	inopinata	0.0930308
V	9630001	2373	inopinata	0.0926078
V	9640001	2344	inopinata	0.0921847
V	9650001	2377	inopinata	0.0917617
V	9660001	2916	inopinata	0.0913386
V	9670001	2412	inopinata	0.0909156
V	9680001	1439	inopinata	0.0904925
V	9690001	3617	inopinata	0.0900695
V	9700001	3075	inopinata	0.0896465
V	9710001	2225	inopinata	0.0892234
V	9720001	1788	inopinata	0.0888004
V	9730001	3540	inopinata	0.0883773
V	9740001	3427	inopinata	0.0879543
V	9750001	4093	inopinata	0.0875312
V	9760001	1584	inopinata	0.0871082
V	9770001	3260	inopinata	0.0866851
V	9780001	102	inopinata	0.0862621
V	9790001	1194	inopinata	0.0858391
V	9800001	2693	inopinata	0.085416
V	9810001	5079	inopinata	0.084993
V	9820001	1780	inopinata	0.0845699
V	9830001	958	inopinata	0.0841469
V	9840001	1001	inopinata	0.0837238
V	9850001	1798	inopinata	0.0833008
V	9860001	3642	inopinata	0.0828777
V	9870001	4864	inopinata	0.0824547
V	9880001	150	inopinata	0.0820317
V	9890001	2162	inopinata	0.0816086
V	9900001	3004	inopinata	0.0811856
V	9910001	1262	inopinata	0.0807625
V	9920001	1762	inopinata	0.0803395
V	9930001	3537	inopinata	0.0799164
V	9940001	1097	inopinata	0.0794934
V	9950001	2216	inopinata	0.0790703
V	9960001	835	inopinata	0.0786473
V	9970001	1693	inopinata	0.0782242
V	9980001	3454	inopinata	0.0778012
V	9990001	3721	inopinata	0.0773782
V	10000001	2490	inopinata	0.0769551
V	10010001	1662	inopinata	0.0765321
V	10020001	2155	inopinata	0.076109
V	10030001	4444	inopinata	0.075686
V	10040001	956	inopinata	0.0752629
V	10050001	3625	inopinata	0.0748399
V	10060001	2737	inopinata	0.0744168
V	10070001	4911	inopinata	0.0739938
V	10080001	6870	inopinata	0.0735708
V	10090001	494	inopinata	0.0731477
V	10100001	2185	inopinata	0.0727247
V	10110001	5479	inopinata	0.0723016
V	10120001	6929	inopinata	0.0718786
V	10130001	6833	inopinata	0.0714555
V	10140001	6361	inopinata	0.0710325
V	10150001	191	inopinata	0.0706094
V	10160001	5529	inopinata	0.0701864
V	10170001	3704	inopinata	0.0697634
V	10180001	2782	inopinata	0.0693403
V	10190001	9804	inopinata	0.0689173
V	10200001	9915	inopinata	0.0684942
V	10210001	6844	inopinata	0.0680712
V	10220001	8701	inopinata	0.0676481
