Chr	BP	gene_length	species	norm_dist_center
V	15100001	1509.636364	inopinata_no_transposons	0.138798
V	15200001	2038.909091	inopinata_no_transposons	0.143028
V	15300001	3083.043478	inopinata_no_transposons	0.147259
V	15400001	2554.5	inopinata_no_transposons	0.151489
V	15500001	3428	inopinata_no_transposons	0.15572
V	15600001	3016.764706	inopinata_no_transposons	0.15995
V	15700001	3414.25	inopinata_no_transposons	0.16418
V	15800001	2904.625	inopinata_no_transposons	0.168411
V	15900001	3264.777778	inopinata_no_transposons	0.172641
V	16000001	3292.73913	inopinata_no_transposons	0.176872
V	16100001	7490.571429	inopinata_no_transposons	0.181102
V	16200001	2207.714286	inopinata_no_transposons	0.185333
V	16300001	2294.75	inopinata_no_transposons	0.189563
V	16400001	2072.2	inopinata_no_transposons	0.193794
V	16500001	1338.08	inopinata_no_transposons	0.198024
V	16600001	2651.947368	inopinata_no_transposons	0.202254
V	16700001	2523.461538	inopinata_no_transposons	0.206485
V	16800001	2180.5625	inopinata_no_transposons	0.210715
V	16900001	2268.52381	inopinata_no_transposons	0.214946
V	17000001	1791.684211	inopinata_no_transposons	0.219176
V	17100001	2391.428571	inopinata_no_transposons	0.223407
V	17200001	2184.333333	inopinata_no_transposons	0.227637
V	17300001	2150.956522	inopinata_no_transposons	0.231868
V	17400001	2669.4	inopinata_no_transposons	0.236098
V	17500001	3253.642857	inopinata_no_transposons	0.240329
V	17600001	2963.785714	inopinata_no_transposons	0.244559
V	17700001	1996.625	inopinata_no_transposons	0.248789
V	17800001	2000.842105	inopinata_no_transposons	0.25302
V	17900001	2673.05	inopinata_no_transposons	0.25725
V	18000001	3191.545455	inopinata_no_transposons	0.261481
V	18100001	1874.391304	inopinata_no_transposons	0.265711
V	18200001	1895.285714	inopinata_no_transposons	0.269942
V	18300001	6175.333333	inopinata_no_transposons	0.274172
V	18400001	3646.823529	inopinata_no_transposons	0.278403
V	18500001	4015.315789	inopinata_no_transposons	0.282633
V	18600001	3009.4375	inopinata_no_transposons	0.286863
V	18700001	3842.454545	inopinata_no_transposons	0.291094
V	18800001	3946.357143	inopinata_no_transposons	0.295324
V	18900001	3099.545455	inopinata_no_transposons	0.299555
V	19000001	2041.826087	inopinata_no_transposons	0.303785
V	19100001	3295.285714	inopinata_no_transposons	0.308016
V	19200001	2093.85	inopinata_no_transposons	0.312246
V	19300001	2329.2	inopinata_no_transposons	0.316477
V	19400001	2313	inopinata_no_transposons	0.320707
V	19500001	3765.5	inopinata_no_transposons	0.324937
V	19600001	5549.363636	inopinata_no_transposons	0.329168
V	19700001	2050.208333	inopinata_no_transposons	0.333398
V	19800001	4128.058824	inopinata_no_transposons	0.337629
V	19900001	2376.789474	inopinata_no_transposons	0.341859
V	20000001	3974	inopinata_no_transposons	0.34609
V	20100001	1736.75	inopinata_no_transposons	0.35032
V	20200001	3740	inopinata_no_transposons	0.354551
V	20300001	3323.8125	inopinata_no_transposons	0.358781
V	20400001	2838.857143	inopinata_no_transposons	0.363012
V	20500001	2266.545455	inopinata_no_transposons	0.367242
V	20600001	2591.1	inopinata_no_transposons	0.371472
V	20700001	3549.647059	inopinata_no_transposons	0.375703
V	20800001	3141.85	inopinata_no_transposons	0.379933
V	20900001	2545.238095	inopinata_no_transposons	0.384164
V	21000001	7909.7	inopinata_no_transposons	0.388394
V	21100001	2616.791667	inopinata_no_transposons	0.392625
V	21200001	2726.368421	inopinata_no_transposons	0.396855
V	21300001	3038.333333	inopinata_no_transposons	0.401086
V	21400001	3669.083333	inopinata_no_transposons	0.405316
V	21500001	3504.461538	inopinata_no_transposons	0.409546
V	21600001	4079.066667	inopinata_no_transposons	0.413777
V	21700001	6853.428571	inopinata_no_transposons	0.418007
V	21800001	2454.26087	inopinata_no_transposons	0.422238
V	21900001	2697.15	inopinata_no_transposons	0.426468
V	22000001	2198.304348	inopinata_no_transposons	0.430699
V	22100001	3913	inopinata_no_transposons	0.434929
V	22200001	6973.75	inopinata_no_transposons	0.43916
V	22300001	4143.888889	inopinata_no_transposons	0.44339
V	22400001	3761.727273	inopinata_no_transposons	0.44762
V	22500001	2139.208333	inopinata_no_transposons	0.451851
V	22600001	2783.909091	inopinata_no_transposons	0.456081
V	22700001	2487.75	inopinata_no_transposons	0.460312
V	22800001	3080.090909	inopinata_no_transposons	0.464542
V	22900001	3179.7	inopinata_no_transposons	0.468773
V	23000001	8204.625	inopinata_no_transposons	0.473003
V	23100001	5997.176471	inopinata_no_transposons	0.477234
V	23200001	6168.125	inopinata_no_transposons	0.481464
V	23300001	3809.555556	inopinata_no_transposons	0.485695
V	23400001	7985.75	inopinata_no_transposons	0.489925
V	23500001	7331.555556	inopinata_no_transposons	0.494155
V	23600001	2039	inopinata_no_transposons	0.498386
X	1	5242.333333	inopinata_no_transposons	0.5
X	100001	4186.307692	inopinata_no_transposons	0.494503
X	200001	2158.214286	inopinata_no_transposons	0.489005
X	300001	3698.333333	inopinata_no_transposons	0.483508
X	400001	3588.1875	inopinata_no_transposons	0.47801
X	500001	2404.764706	inopinata_no_transposons	0.472513
X	600001	3457.571429	inopinata_no_transposons	0.467016
X	700001	9903.5	inopinata_no_transposons	0.461518
X	800001	3944.733333	inopinata_no_transposons	0.456021
X	900001	3593.0625	inopinata_no_transposons	0.450524
X	1000001	4374.357143	inopinata_no_transposons	0.445026
X	1100001	3875.785714	inopinata_no_transposons	0.439529
X	1200001	3337.571429	inopinata_no_transposons	0.434031
X	1300001	4756.5	inopinata_no_transposons	0.428534
X	1400001	5307.181818	inopinata_no_transposons	0.423037
X	1500001	4166.928571	inopinata_no_transposons	0.417539
X	1600001	7092	inopinata_no_transposons	0.412042
X	1700001	3774.076923	inopinata_no_transposons	0.406545
X	1800001	2310.533333	inopinata_no_transposons	0.401047
X	1900001	4907.363636	inopinata_no_transposons	0.39555
X	2000001	3691.733333	inopinata_no_transposons	0.390052
X	2100001	3793.636364	inopinata_no_transposons	0.384555
X	2200001	2976.25	inopinata_no_transposons	0.379058
X	2300001	3112	inopinata_no_transposons	0.37356
X	2400001	4994.785714	inopinata_no_transposons	0.368063
X	2500001	2477.235294	inopinata_no_transposons	0.362566
X	2600001	3302	inopinata_no_transposons	0.357068
X	2700001	3910.529412	inopinata_no_transposons	0.351571
X	2800001	3033.941176	inopinata_no_transposons	0.346074
X	2900001	2785.833333	inopinata_no_transposons	0.340576
X	3000001	3693	inopinata_no_transposons	0.335079
X	3100001	5177.272727	inopinata_no_transposons	0.329581
X	3200001	3949.090909	inopinata_no_transposons	0.324084
X	3300001	4069.692308	inopinata_no_transposons	0.318587
X	3400001	3419.533333	inopinata_no_transposons	0.313089
X	3500001	4426.769231	inopinata_no_transposons	0.307592
X	3600001	2394.875	inopinata_no_transposons	0.302095
X	3700001	3132	inopinata_no_transposons	0.296597
X	3800001	2453.470588	inopinata_no_transposons	0.2911
X	3900001	5551	inopinata_no_transposons	0.285602
X	4000001	6098.846154	inopinata_no_transposons	0.280105
X	4100001	4498	inopinata_no_transposons	0.274608
X	4200001	3002.5	inopinata_no_transposons	0.26911
X	4300001	6474.5	inopinata_no_transposons	0.263613
X	4400001	3839.055556	inopinata_no_transposons	0.258116
X	4500001	4405.4	inopinata_no_transposons	0.252618
X	4600001	4319.928571	inopinata_no_transposons	0.247121
X	4700001	3628.666667	inopinata_no_transposons	0.241623
X	4800001	4039.882353	inopinata_no_transposons	0.236126
X	4900001	2967.428571	inopinata_no_transposons	0.230629
X	5000001	2449.4375	inopinata_no_transposons	0.225131
X	5100001	3085.153846	inopinata_no_transposons	0.219634
X	5200001	4520.066667	inopinata_no_transposons	0.214137
X	5300001	6432	inopinata_no_transposons	0.208639
X	5400001	4946.583333	inopinata_no_transposons	0.203142
X	5500001	3535.736842	inopinata_no_transposons	0.197644
X	5600001	2597.095238	inopinata_no_transposons	0.192147
X	5700001	2328.777778	inopinata_no_transposons	0.18665
X	5800001	3583.461538	inopinata_no_transposons	0.181152
X	5900001	3715.4	inopinata_no_transposons	0.175655
X	6000001	2746.666667	inopinata_no_transposons	0.170158
X	6100001	4713.666667	inopinata_no_transposons	0.16466
X	6200001	7321.875	inopinata_no_transposons	0.159163
X	6300001	4838.416667	inopinata_no_transposons	0.153665
X	6400001	2875.352941	inopinata_no_transposons	0.148168
X	6500001	3297.588235	inopinata_no_transposons	0.142671
X	6600001	3845.333333	inopinata_no_transposons	0.137173
X	6700001	6186.636364	inopinata_no_transposons	0.131676
X	6800001	3464.8	inopinata_no_transposons	0.126179
X	6900001	3031.428571	inopinata_no_transposons	0.120681
X	7000001	3432.470588	inopinata_no_transposons	0.115184
X	7100001	3685.642857	inopinata_no_transposons	0.109686
X	7200001	4071.928571	inopinata_no_transposons	0.104189
X	7300001	2527.625	inopinata_no_transposons	0.0986917
X	7400001	6727.6	inopinata_no_transposons	0.0931944
X	7500001	3815.111111	inopinata_no_transposons	0.087697
X	7600001	4318.294118	inopinata_no_transposons	0.0821996
X	7700001	3497.6	inopinata_no_transposons	0.0767023
X	7800001	1666.294118	inopinata_no_transposons	0.0712049
X	7900001	4967.875	inopinata_no_transposons	0.0657075
X	8000001	3244.090909	inopinata_no_transposons	0.0602101
X	8100001	4351.181818	inopinata_no_transposons	0.0547128
X	8200001	5344.75	inopinata_no_transposons	0.0492154
X	8300001	5836.375	inopinata_no_transposons	0.043718
X	8400001	3351.75	inopinata_no_transposons	0.0382206
X	8500001	2936.909091	inopinata_no_transposons	0.0327233
X	8600001	3025.153846	inopinata_no_transposons	0.0272259
X	8700001	2636.529412	inopinata_no_transposons	0.0217285
X	8800001	3125.083333	inopinata_no_transposons	0.0162312
X	8900001	2784.4375	inopinata_no_transposons	0.0107338
X	9000001	3072.266667	inopinata_no_transposons	0.00523641
X	9100001	3529.066667	inopinata_no_transposons	0.00026096
X	9200001	4487.615385	inopinata_no_transposons	0.00575833
X	9300001	4369.454545	inopinata_no_transposons	0.0112557
X	9400001	4239.666667	inopinata_no_transposons	0.0167531
X	9500001	3243.214286	inopinata_no_transposons	0.0222505
X	9600001	2844	inopinata_no_transposons	0.0277478
X	9700001	2913.214286	inopinata_no_transposons	0.0332452
X	9800001	4016.833333	inopinata_no_transposons	0.0387426
X	9900001	3940.857143	inopinata_no_transposons	0.0442399
X	10000001	4326.266667	inopinata_no_transposons	0.0497373
X	10100001	2334.789474	inopinata_no_transposons	0.0552347
X	10200001	1993.181818	inopinata_no_transposons	0.0607321
X	10300001	3424.928571	inopinata_no_transposons	0.0662294
X	10400001	2586.533333	inopinata_no_transposons	0.0717268
X	10500001	1644.772727	inopinata_no_transposons	0.0772242
X	10600001	4244.4	inopinata_no_transposons	0.0827215
X	10700001	3496.357143	inopinata_no_transposons	0.0882189
X	10800001	4312.272727	inopinata_no_transposons	0.0937163
X	10900001	3548.3125	inopinata_no_transposons	0.0992137
X	11000001	1940.666667	inopinata_no_transposons	0.104711
X	11100001	3995.176471	inopinata_no_transposons	0.110208
X	11200001	3130.692308	inopinata_no_transposons	0.115706
X	11300001	3101.631579	inopinata_no_transposons	0.121203
X	11400001	1055.740741	inopinata_no_transposons	0.126701
X	11500001	3894.6	inopinata_no_transposons	0.132198
X	11600001	3556.166667	inopinata_no_transposons	0.137695
X	11700001	1653.764706	inopinata_no_transposons	0.143193
X	11800001	2161.421053	inopinata_no_transposons	0.14869
X	11900001	2692.875	inopinata_no_transposons	0.154187
X	12000001	2991.545455	inopinata_no_transposons	0.159685
X	12100001	3403.166667	inopinata_no_transposons	0.165182
X	12200001	2487	inopinata_no_transposons	0.17068
X	12300001	5900.875	inopinata_no_transposons	0.176177
X	12400001	1542.277778	inopinata_no_transposons	0.181674
X	12500001	2974.45	inopinata_no_transposons	0.187172
X	12600001	2829.4375	inopinata_no_transposons	0.192669
X	12700001	3603.75	inopinata_no_transposons	0.198166
X	12800001	3469.235294	inopinata_no_transposons	0.203664
X	12900001	2750.7	inopinata_no_transposons	0.209161
X	13000001	2875.368421	inopinata_no_transposons	0.214658
X	13100001	4072.75	inopinata_no_transposons	0.220156
X	13200001	4577.166667	inopinata_no_transposons	0.225653
X	13300001	3708.066667	inopinata_no_transposons	0.231151
X	13400001	2005.105263	inopinata_no_transposons	0.236648
X	13500001	2939.1875	inopinata_no_transposons	0.242145
X	13600001	2408.04	inopinata_no_transposons	0.247643
X	13700001	3224.076923	inopinata_no_transposons	0.25314
X	13800001	3484.625	inopinata_no_transposons	0.258637
X	13900001	3041.733333	inopinata_no_transposons	0.264135
X	14000001	1619.055556	inopinata_no_transposons	0.269632
X	14100001	3881.692308	inopinata_no_transposons	0.27513
X	14200001	2542.05	inopinata_no_transposons	0.280627
X	14300001	2712.666667	inopinata_no_transposons	0.286124
X	14400001	2469.555556	inopinata_no_transposons	0.291622
X	14500001	6426.375	inopinata_no_transposons	0.297119
X	14600001	4250.25	inopinata_no_transposons	0.302616
X	14700001	2975.545455	inopinata_no_transposons	0.308114
X	14800001	5936.9	inopinata_no_transposons	0.313611
X	14900001	3001.692308	inopinata_no_transposons	0.319109
X	15000001	2595	inopinata_no_transposons	0.324606
X	15100001	2727.857143	inopinata_no_transposons	0.330103
X	15200001	2773.5	inopinata_no_transposons	0.335601
X	15300001	3507.875	inopinata_no_transposons	0.341098
X	15400001	3235.533333	inopinata_no_transposons	0.346595
X	15500001	3464.769231	inopinata_no_transposons	0.352093
X	15600001	4566.555556	inopinata_no_transposons	0.35759
X	15700001	2890.294118	inopinata_no_transposons	0.363088
X	15800001	3938.692308	inopinata_no_transposons	0.368585
X	15900001	3404.5	inopinata_no_transposons	0.374082
X	16000001	4029.294118	inopinata_no_transposons	0.37958
X	16100001	3016.9	inopinata_no_transposons	0.385077
X	16200001	2395.736842	inopinata_no_transposons	0.390574
X	16300001	4506.8125	inopinata_no_transposons	0.396072
X	16400001	4929	inopinata_no_transposons	0.401569
X	16500001	3178.058824	inopinata_no_transposons	0.407067
X	16600001	3480.866667	inopinata_no_transposons	0.412564
X	16700001	2424.611111	inopinata_no_transposons	0.418061
X	16800001	2700.176471	inopinata_no_transposons	0.423559
X	16900001	2948.095238	inopinata_no_transposons	0.429056
X	17000001	2463.866667	inopinata_no_transposons	0.434553
X	17100001	3513	inopinata_no_transposons	0.440051
X	17200001	2606.285714	inopinata_no_transposons	0.445548
X	17300001	4805.111111	inopinata_no_transposons	0.451046
X	17400001	2417.47619	inopinata_no_transposons	0.456543
X	17500001	2987	inopinata_no_transposons	0.46204
X	17600001	4005	inopinata_no_transposons	0.467538
X	17700001	2965.684211	inopinata_no_transposons	0.473035
X	17800001	2904.777778	inopinata_no_transposons	0.478532
X	17900001	3702.714286	inopinata_no_transposons	0.48403
X	18000001	2912.904762	inopinata_no_transposons	0.489527
X	18100001	3006.545455	inopinata_no_transposons	0.495024
I	1	1876.133333	nigoni	0.5
I	100001	3224.789474	nigoni	0.494026
I	200001	2721.16	nigoni	0.488053
I	300001	3590.315789	nigoni	0.482079
I	400001	7173.5	nigoni	0.476105
I	500001	5343.076923	nigoni	0.470132
I	600001	1856.896552	nigoni	0.464158
I	700001	5319.466667	nigoni	0.458185
I	800001	3000.263158	nigoni	0.452211
I	900001	1990.371429	nigoni	0.446237
I	1000001	4285.058824	nigoni	0.440264
I	1100001	3549.888889	nigoni	0.43429
I	1200001	2574.5	nigoni	0.428316
I	1300001	1945.208333	nigoni	0.422343
I	1400001	2664.55	nigoni	0.416369
I	1500001	3124.272727	nigoni	0.410396
I	1600001	2051.1	nigoni	0.404422
I	1700001	4417.6	nigoni	0.398448
I	1800001	4447.571429	nigoni	0.392475
I	1900001	4304.6875	nigoni	0.386501
I	2000001	3778	nigoni	0.380527
I	2100001	3130.6875	nigoni	0.374554
I	2200001	4355.133333	nigoni	0.36858
I	2300001	3539.421053	nigoni	0.362607
I	2400001	4006.090909	nigoni	0.356633
I	2500001	2482.851852	nigoni	0.350659
I	2600001	4454.1	nigoni	0.344686
I	2700001	3432.611111	nigoni	0.338712
I	2800001	2802.809524	nigoni	0.332738
I	2900001	4388.1875	nigoni	0.326765
I	3000001	3168.583333	nigoni	0.320791
I	3100001	1705.285714	nigoni	0.314818
I	3200001	1119.904762	nigoni	0.308844
I	3300001	3423.483871	nigoni	0.30287
I	3400001	5136.5	nigoni	0.296897
I	3500001	1654.371429	nigoni	0.290923
I	3600001	1648.09375	nigoni	0.284949
I	3700001	1697.529412	nigoni	0.278976
I	3800001	1890.807692	nigoni	0.273002
I	3900001	2727.8	nigoni	0.267029
I	4000001	2161.5	nigoni	0.261055
I	4100001	2637.666667	nigoni	0.255081
I	4200001	4002.7	nigoni	0.249108
I	4300001	3017.28	nigoni	0.243134
I	4400001	1955	nigoni	0.237161
I	4500001	1960.592593	nigoni	0.231187
I	4600001	2108.32	nigoni	0.225213
I	4700001	1993.033333	nigoni	0.21924
I	4800001	2237.478261	nigoni	0.213266
I	4900001	1658.465116	nigoni	0.207292
I	5000001	1951.92	nigoni	0.201319
I	5100001	2254.928571	nigoni	0.195345
I	5200001	1990.806452	nigoni	0.189372
I	5300001	2515.083333	nigoni	0.183398
I	5400001	2631.545455	nigoni	0.177424
I	5500001	1921.033333	nigoni	0.171451
I	5600001	2503.285714	nigoni	0.165477
I	5700001	2241.884615	nigoni	0.159503
I	5800001	2834.833333	nigoni	0.15353
I	5900001	2406.217391	nigoni	0.147556
I	6000001	2640.65	nigoni	0.141583
I	6100001	1780.548387	nigoni	0.135609
I	6200001	1946.076923	nigoni	0.129635
I	6300001	1434.625	nigoni	0.123662
I	6400001	1400.26087	nigoni	0.117688
I	6500001	1372.857143	nigoni	0.111714
I	6600001	2104.709677	nigoni	0.105741
