Chr	BP	gene_num	perc_N	species	norm_dist_center
IV	16900001	13	29.266	inopinata_no_transposon_cds	0.304086
IV	17000001	19	20.242	inopinata_no_transposon_cds	0.308844
IV	17100001	19	28.459	inopinata_no_transposon_cds	0.313602
IV	17200001	13	49.477	inopinata_no_transposon_cds	0.31836
IV	17300001	17	29.85	inopinata_no_transposon_cds	0.323118
IV	17400001	9	18.452	inopinata_no_transposon_cds	0.327876
IV	17500001	18	32.946	inopinata_no_transposon_cds	0.332634
IV	17600001	13	28.368	inopinata_no_transposon_cds	0.337392
IV	17700001	26	31.948	inopinata_no_transposon_cds	0.34215
IV	17800001	21	24.766	inopinata_no_transposon_cds	0.346908
IV	17900001	14	28.402	inopinata_no_transposon_cds	0.351665
IV	18000001	14	33.17	inopinata_no_transposon_cds	0.356423
IV	18100001	16	36.307	inopinata_no_transposon_cds	0.361181
IV	18200001	22	27.138	inopinata_no_transposon_cds	0.365939
IV	18300001	18	40.668	inopinata_no_transposon_cds	0.370697
IV	18400001	19	38.057	inopinata_no_transposon_cds	0.375455
IV	18500001	10	49.261	inopinata_no_transposon_cds	0.380213
IV	18600001	21	28.646	inopinata_no_transposon_cds	0.384971
IV	18700001	18	28.108	inopinata_no_transposon_cds	0.389729
IV	18800001	9	32.582	inopinata_no_transposon_cds	0.394487
IV	18900001	25	14.305	inopinata_no_transposon_cds	0.399245
IV	19000001	11	39.856	inopinata_no_transposon_cds	0.404002
IV	19100001	12	43.816	inopinata_no_transposon_cds	0.40876
IV	19200001	10	26.494	inopinata_no_transposon_cds	0.413518
IV	19300001	11	32.197	inopinata_no_transposon_cds	0.418276
IV	19400001	27	23.255	inopinata_no_transposon_cds	0.423034
IV	19500001	16	31.194	inopinata_no_transposon_cds	0.427792
IV	19600001	10	40.016	inopinata_no_transposon_cds	0.43255
IV	19700001	21	23.854	inopinata_no_transposon_cds	0.437308
IV	19800001	18	57.513	inopinata_no_transposon_cds	0.442066
IV	19900001	11	29.157	inopinata_no_transposon_cds	0.446824
IV	20000001	10	35.871	inopinata_no_transposon_cds	0.451581
IV	20100001	15	41.69	inopinata_no_transposon_cds	0.456339
IV	20200001	13	36.653	inopinata_no_transposon_cds	0.461097
IV	20300001	17	18.809	inopinata_no_transposon_cds	0.465855
IV	20400001	21	22.243	inopinata_no_transposon_cds	0.470613
IV	20500001	9	17.171	inopinata_no_transposon_cds	0.475371
IV	20600001	13	19.307	inopinata_no_transposon_cds	0.480129
IV	20700001	15	18.646	inopinata_no_transposon_cds	0.484887
IV	20800001	8	27.501	inopinata_no_transposon_cds	0.489645
IV	20900001	12	28.263	inopinata_no_transposon_cds	0.494403
IV	21000001	2	10.919	inopinata_no_transposon_cds	0.499161
V	1	20	52.202	inopinata_no_transposon_cds	0.5
V	100001	13	48.74	inopinata_no_transposon_cds	0.49577
V	200001	15	25.725	inopinata_no_transposon_cds	0.491539
V	300001	14	24.58	inopinata_no_transposon_cds	0.487309
V	400001	18	31.724	inopinata_no_transposon_cds	0.483078
V	500001	28	40.259	inopinata_no_transposon_cds	0.478848
V	600001	13	31.07	inopinata_no_transposon_cds	0.474617
V	700001	10	44.454	inopinata_no_transposon_cds	0.470387
V	800001	19	33.465	inopinata_no_transposon_cds	0.466156
V	900001	22	65.155	inopinata_no_transposon_cds	0.461926
V	1000001	18	34.217	inopinata_no_transposon_cds	0.457695
V	1100001	14	30.729	inopinata_no_transposon_cds	0.453465
V	1200001	15	15.997	inopinata_no_transposon_cds	0.449235
V	1300001	13	35.225	inopinata_no_transposon_cds	0.445004
V	1400001	21	25.046	inopinata_no_transposon_cds	0.440774
V	1500001	14	21.092	inopinata_no_transposon_cds	0.436543
V	1600001	13	29.517	inopinata_no_transposon_cds	0.432313
V	1700001	11	20.122	inopinata_no_transposon_cds	0.428082
V	1800001	19	25.214	inopinata_no_transposon_cds	0.423852
V	1900001	18	33.681	inopinata_no_transposon_cds	0.419621
V	2000001	15	30.837	inopinata_no_transposon_cds	0.415391
V	2100001	16	30.34	inopinata_no_transposon_cds	0.411161
V	2200001	17	34.765	inopinata_no_transposon_cds	0.40693
V	2300001	13	24.429	inopinata_no_transposon_cds	0.4027
V	2400001	19	37.568	inopinata_no_transposon_cds	0.398469
V	2500001	15	28.409	inopinata_no_transposon_cds	0.394239
V	2600001	11	25.519	inopinata_no_transposon_cds	0.390008
V	2700001	7	31.06	inopinata_no_transposon_cds	0.385778
V	2800001	9	25.033	inopinata_no_transposon_cds	0.381547
V	2900001	18	19.804	inopinata_no_transposon_cds	0.377317
V	3000001	15	25.669	inopinata_no_transposon_cds	0.373087
V	3100001	15	38.564	inopinata_no_transposon_cds	0.368856
V	3200001	22	46.327	inopinata_no_transposon_cds	0.364626
V	3300001	30	60.704	inopinata_no_transposon_cds	0.360395
V	3400001	18	56.008	inopinata_no_transposon_cds	0.356165
V	3500001	13	39.632	inopinata_no_transposon_cds	0.351934
V	3600001	15	19.867	inopinata_no_transposon_cds	0.347704
V	3700001	13	46.586	inopinata_no_transposon_cds	0.343473
V	3800001	9	23.527	inopinata_no_transposon_cds	0.339243
V	3900001	23	23.967	inopinata_no_transposon_cds	0.335012
V	4000001	15	20.347	inopinata_no_transposon_cds	0.330782
V	4100001	15	52.953	inopinata_no_transposon_cds	0.326552
V	4200001	16	15.625	inopinata_no_transposon_cds	0.322321
V	4300001	21	51.594	inopinata_no_transposon_cds	0.318091
V	4400001	14	29.901	inopinata_no_transposon_cds	0.31386
V	4500001	19	37.929	inopinata_no_transposon_cds	0.30963
V	4600001	12	29.468	inopinata_no_transposon_cds	0.305399
V	4700001	20	33.348	inopinata_no_transposon_cds	0.301169
V	4800001	14	19.617	inopinata_no_transposon_cds	0.296938
V	4900001	16	45.867	inopinata_no_transposon_cds	0.292708
V	5000001	18	23.579	inopinata_no_transposon_cds	0.288478
V	5100001	19	38.317	inopinata_no_transposon_cds	0.284247
V	5200001	17	32.161	inopinata_no_transposon_cds	0.280017
V	5300001	15	39.873	inopinata_no_transposon_cds	0.275786
V	5400001	19	23.276	inopinata_no_transposon_cds	0.271556
V	5500001	18	36.651	inopinata_no_transposon_cds	0.267325
V	5600001	16	44.395	inopinata_no_transposon_cds	0.263095
V	5700001	13	22.797	inopinata_no_transposon_cds	0.258864
V	5800001	20	33.984	inopinata_no_transposon_cds	0.254634
V	5900001	18	40.106	inopinata_no_transposon_cds	0.250404
V	6000001	14	34.773	inopinata_no_transposon_cds	0.246173
V	6100001	10	25.828	inopinata_no_transposon_cds	0.241943
V	6200001	13	20.281	inopinata_no_transposon_cds	0.237712
V	6300001	19	23.286	inopinata_no_transposon_cds	0.233482
V	6400001	20	20.99	inopinata_no_transposon_cds	0.229251
V	6500001	14	22.937	inopinata_no_transposon_cds	0.225021
V	6600001	10	34.201	inopinata_no_transposon_cds	0.22079
V	6700001	15	65.03	inopinata_no_transposon_cds	0.21656
V	6800001	24	57.497	inopinata_no_transposon_cds	0.212329
V	6900001	12	17.204	inopinata_no_transposon_cds	0.208099
V	7000001	16	24.115	inopinata_no_transposon_cds	0.203869
V	7100001	21	22.953	inopinata_no_transposon_cds	0.199638
V	7200001	16	26.853	inopinata_no_transposon_cds	0.195408
V	7300001	17	40.191	inopinata_no_transposon_cds	0.191177
V	7400001	14	34.668	inopinata_no_transposon_cds	0.186947
V	7500001	15	47.646	inopinata_no_transposon_cds	0.182716
V	7600001	15	34.278	inopinata_no_transposon_cds	0.178486
V	7700001	19	47.089	inopinata_no_transposon_cds	0.174255
V	7800001	12	23.778	inopinata_no_transposon_cds	0.170025
V	7900001	15	41.072	inopinata_no_transposon_cds	0.165795
V	8000001	19	19.097	inopinata_no_transposon_cds	0.161564
V	8100001	17	18.431	inopinata_no_transposon_cds	0.157334
V	8200001	12	23.682	inopinata_no_transposon_cds	0.153103
V	8300001	13	18.585	inopinata_no_transposon_cds	0.148873
V	8400001	18	37.331	inopinata_no_transposon_cds	0.144642
V	8500001	16	31.493	inopinata_no_transposon_cds	0.140412
V	8600001	17	19.198	inopinata_no_transposon_cds	0.136181
V	8700001	19	38.081	inopinata_no_transposon_cds	0.131951
V	8800001	14	24.923	inopinata_no_transposon_cds	0.12772
V	8900001	24	27.526	inopinata_no_transposon_cds	0.12349
V	9000001	12	33.476	inopinata_no_transposon_cds	0.11926
V	9100001	18	24.129	inopinata_no_transposon_cds	0.115029
V	9200001	23	34.854	inopinata_no_transposon_cds	0.110799
V	9300001	17	26.647	inopinata_no_transposon_cds	0.106568
V	9400001	14	12.949	inopinata_no_transposon_cds	0.102338
V	9500001	19	27.335	inopinata_no_transposon_cds	0.0981074
V	9600001	14	24.361	inopinata_no_transposon_cds	0.0938769
V	9700001	19	24.365	inopinata_no_transposon_cds	0.0896465
V	9800001	24	24.221	inopinata_no_transposon_cds	0.085416
V	9900001	22	22.655	inopinata_no_transposon_cds	0.0811856
V	10000001	28	30.431	inopinata_no_transposon_cds	0.0769551
V	10100001	25	49.87	inopinata_no_transposon_cds	0.0727247
V	10200001	18	56.969	inopinata_no_transposon_cds	0.0684942
V	10300001	15	22.713	inopinata_no_transposon_cds	0.0642638
V	10400001	16	22.612	inopinata_no_transposon_cds	0.0600333
V	10500001	20	14.107	inopinata_no_transposon_cds	0.0558029
V	10600001	25	15.704	inopinata_no_transposon_cds	0.0515724
V	10700001	16	23.108	inopinata_no_transposon_cds	0.047342
V	10800001	19	26.652	inopinata_no_transposon_cds	0.0431115
V	10900001	19	17.221	inopinata_no_transposon_cds	0.0388811
V	11000001	15	21.186	inopinata_no_transposon_cds	0.0346506
V	11100001	17	25.67	inopinata_no_transposon_cds	0.0304202
V	11200001	4	11.895	inopinata_no_transposon_cds	0.0261897
V	11300001	19	17.031	inopinata_no_transposon_cds	0.0219593
V	11400001	12	23.406	inopinata_no_transposon_cds	0.0177288
V	11500001	18	26.649	inopinata_no_transposon_cds	0.0134984
V	11600001	15	22.211	inopinata_no_transposon_cds	0.00926794
V	11700001	17	28.377	inopinata_no_transposon_cds	0.00503749
V	11800001	15	33.517	inopinata_no_transposon_cds	0.000807043
V	11900001	15	27.47	inopinata_no_transposon_cds	0.00342341
V	12000001	23	35.956	inopinata_no_transposon_cds	0.00765385
V	12100001	9	19.134	inopinata_no_transposon_cds	0.0118843
V	12200001	19	19.442	inopinata_no_transposon_cds	0.0161148
V	12300001	23	16.142	inopinata_no_transposon_cds	0.0203452
V	12400001	21	26.946	inopinata_no_transposon_cds	0.0245756
V	12500001	16	16.941	inopinata_no_transposon_cds	0.0288061
V	12600001	19	39.373	inopinata_no_transposon_cds	0.0330365
V	12700001	19	20.451	inopinata_no_transposon_cds	0.037267
V	12800001	22	43.431	inopinata_no_transposon_cds	0.0414974
V	12900001	16	24.558	inopinata_no_transposon_cds	0.0457279
V	13000001	13	19.782	inopinata_no_transposon_cds	0.0499583
V	13100001	23	20.635	inopinata_no_transposon_cds	0.0541888
V	13200001	10	17.703	inopinata_no_transposon_cds	0.0584192
V	13300001	15	21.875	inopinata_no_transposon_cds	0.0626497
V	13400001	23	22.755	inopinata_no_transposon_cds	0.0668801
V	13500001	20	35.04	inopinata_no_transposon_cds	0.0711106
V	13600001	21	35.467	inopinata_no_transposon_cds	0.075341
V	13700001	25	15.075	inopinata_no_transposon_cds	0.0795715
V	13800001	16	29.766	inopinata_no_transposon_cds	0.0838019
V	13900001	12	34.995	inopinata_no_transposon_cds	0.0880324
V	14000001	21	17.025	inopinata_no_transposon_cds	0.0922628
V	14100001	20	47.721	inopinata_no_transposon_cds	0.0964933
V	14200001	26	33.308	inopinata_no_transposon_cds	0.100724
V	14300001	18	40.759	inopinata_no_transposon_cds	0.104954
V	14400001	11	13.326	inopinata_no_transposon_cds	0.109185
V	14500001	10	24.593	inopinata_no_transposon_cds	0.113415
V	14600001	14	23.446	inopinata_no_transposon_cds	0.117646
V	14700001	14	24.081	inopinata_no_transposon_cds	0.121876
V	14800001	21	22.015	inopinata_no_transposon_cds	0.126106
V	14900001	11	36.297	inopinata_no_transposon_cds	0.130337
V	15000001	23	47.665	inopinata_no_transposon_cds	0.134567
V	15100001	22	23.274	inopinata_no_transposon_cds	0.138798
V	15200001	22	31.465	inopinata_no_transposon_cds	0.143028
V	15300001	23	23.445	inopinata_no_transposon_cds	0.147259
V	15400001	18	47.4	inopinata_no_transposon_cds	0.151489
V	15500001	18	24.891	inopinata_no_transposon_cds	0.15572
V	15600001	17	26.799	inopinata_no_transposon_cds	0.15995
V	15700001	16	22.963	inopinata_no_transposon_cds	0.16418
V	15800001	16	40.532	inopinata_no_transposon_cds	0.168411
V	15900001	9	22.797	inopinata_no_transposon_cds	0.172641
V	16000001	23	34.399	inopinata_no_transposon_cds	0.176872
V	16100001	7	27.369	inopinata_no_transposon_cds	0.181102
V	16200001	21	36.767	inopinata_no_transposon_cds	0.185333
V	16300001	20	23.745	inopinata_no_transposon_cds	0.189563
V	16400001	20	25.359	inopinata_no_transposon_cds	0.193794
V	16500001	25	46.886	inopinata_no_transposon_cds	0.198024
V	16600001	19	20.545	inopinata_no_transposon_cds	0.202254
V	16700001	13	38.991	inopinata_no_transposon_cds	0.206485
V	16800001	16	32.027	inopinata_no_transposon_cds	0.210715
V	16900001	21	43.875	inopinata_no_transposon_cds	0.214946
V	17000001	19	36.958	inopinata_no_transposon_cds	0.219176
V	17100001	14	29.666	inopinata_no_transposon_cds	0.223407
V	17200001	18	30.804	inopinata_no_transposon_cds	0.227637
V	17300001	23	34.205	inopinata_no_transposon_cds	0.231868
V	17400001	15	29.126	inopinata_no_transposon_cds	0.236098
V	17500001	14	37.702	inopinata_no_transposon_cds	0.240329
V	17600001	14	28.854	inopinata_no_transposon_cds	0.244559
V	17700001	24	59.732	inopinata_no_transposon_cds	0.248789
V	17800001	19	73.694	inopinata_no_transposon_cds	0.25302
V	17900001	20	37.308	inopinata_no_transposon_cds	0.25725
V	18000001	22	28.691	inopinata_no_transposon_cds	0.261481
V	18100001	23	47.989	inopinata_no_transposon_cds	0.265711
V	18200001	21	42.102	inopinata_no_transposon_cds	0.269942
V	18300001	9	56.028	inopinata_no_transposon_cds	0.274172
V	18400001	17	36.065	inopinata_no_transposon_cds	0.278403
V	18500001	19	25.229	inopinata_no_transposon_cds	0.282633
V	18600001	16	25.073	inopinata_no_transposon_cds	0.286863
V	18700001	11	57.748	inopinata_no_transposon_cds	0.291094
V	18800001	14	54.829	inopinata_no_transposon_cds	0.295324
V	18900001	11	57.132	inopinata_no_transposon_cds	0.299555
V	19000001	23	81.658	inopinata_no_transposon_cds	0.303785
V	19100001	14	83.213	inopinata_no_transposon_cds	0.308016
V	19200001	20	45.256	inopinata_no_transposon_cds	0.312246
V	19300001	10	38.75	inopinata_no_transposon_cds	0.316477
V	19400001	11	52.044	inopinata_no_transposon_cds	0.320707
V	19500001	14	46.342	inopinata_no_transposon_cds	0.324937
V	19600001	11	40.239	inopinata_no_transposon_cds	0.329168
V	19700001	24	54.707	inopinata_no_transposon_cds	0.333398
V	19800001	17	65.147	inopinata_no_transposon_cds	0.337629
V	19900001	19	47.146	inopinata_no_transposon_cds	0.341859
V	20000001	10	53.794	inopinata_no_transposon_cds	0.34609
V	20100001	20	41.509	inopinata_no_transposon_cds	0.35032
V	20200001	17	22.391	inopinata_no_transposon_cds	0.354551
V	20300001	16	39.859	inopinata_no_transposon_cds	0.358781
V	20400001	21	37.664	inopinata_no_transposon_cds	0.363012
V	20500001	22	31.631	inopinata_no_transposon_cds	0.367242
V	20600001	20	23.975	inopinata_no_transposon_cds	0.371472
V	20700001	17	33.094	inopinata_no_transposon_cds	0.375703
V	20800001	20	67.708	inopinata_no_transposon_cds	0.379933
V	20900001	21	72.996	inopinata_no_transposon_cds	0.384164
V	21000001	10	40.465	inopinata_no_transposon_cds	0.388394
V	21100001	24	26.73	inopinata_no_transposon_cds	0.392625
V	21200001	19	88.254	inopinata_no_transposon_cds	0.396855
V	21300001	18	46.076	inopinata_no_transposon_cds	0.401086
V	21400001	12	44.523	inopinata_no_transposon_cds	0.405316
V	21500001	13	33.565	inopinata_no_transposon_cds	0.409546
V	21600001	15	32.764	inopinata_no_transposon_cds	0.413777
V	21700001	7	38.534	inopinata_no_transposon_cds	0.418007
V	21800001	23	46.393	inopinata_no_transposon_cds	0.422238
V	21900001	20	41.427	inopinata_no_transposon_cds	0.426468
V	22000001	23	26.527	inopinata_no_transposon_cds	0.430699
V	22100001	19	37.34	inopinata_no_transposon_cds	0.434929
V	22200001	8	49.571	inopinata_no_transposon_cds	0.43916
V	22300001	18	62.125	inopinata_no_transposon_cds	0.44339
V	22400001	22	24.52	inopinata_no_transposon_cds	0.44762
V	22500001	24	66.464	inopinata_no_transposon_cds	0.451851
V	22600001	22	37.609	inopinata_no_transposon_cds	0.456081
V	22700001	28	31.483	inopinata_no_transposon_cds	0.460312
V	22800001	22	21.803	inopinata_no_transposon_cds	0.464542
V	22900001	20	32.452	inopinata_no_transposon_cds	0.468773
V	23000001	8	46.332	inopinata_no_transposon_cds	0.473003
V	23100001	17	44.635	inopinata_no_transposon_cds	0.477234
V	23200001	8	61.342	inopinata_no_transposon_cds	0.481464
V	23300001	18	40.497	inopinata_no_transposon_cds	0.485695
V	23400001	8	52.791	inopinata_no_transposon_cds	0.489925
V	23500001	9	30.874	inopinata_no_transposon_cds	0.494155
V	23600001	4	26.764	inopinata_no_transposon_cds	0.498386
X	1	9	30.55	inopinata_no_transposon_cds	0.5
X	100001	13	39.912	inopinata_no_transposon_cds	0.494503
X	200001	14	31.192	inopinata_no_transposon_cds	0.489005
X	300001	12	26.158	inopinata_no_transposon_cds	0.483508
X	400001	16	27.405	inopinata_no_transposon_cds	0.47801
X	500001	17	26.203	inopinata_no_transposon_cds	0.472513
X	600001	7	31.592	inopinata_no_transposon_cds	0.467016
X	700001	8	22.27	inopinata_no_transposon_cds	0.461518
X	800001	15	20.094	inopinata_no_transposon_cds	0.456021
X	900001	16	22.994	inopinata_no_transposon_cds	0.450524
X	1000001	14	21.25	inopinata_no_transposon_cds	0.445026
X	1100001	14	21.931	inopinata_no_transposon_cds	0.439529
X	1200001	14	21.571	inopinata_no_transposon_cds	0.434031
X	1300001	12	25.038	inopinata_no_transposon_cds	0.428534
X	1400001	11	13.672	inopinata_no_transposon_cds	0.423037
X	1500001	14	18.015	inopinata_no_transposon_cds	0.417539
X	1600001	10	25.611	inopinata_no_transposon_cds	0.412042
X	1700001	13	37.729	inopinata_no_transposon_cds	0.406545
X	1800001	15	44.348	inopinata_no_transposon_cds	0.401047
X	1900001	11	26.215	inopinata_no_transposon_cds	0.39555
X	2000001	15	37.961	inopinata_no_transposon_cds	0.390052
X	2100001	11	29.177	inopinata_no_transposon_cds	0.384555
X	2200001	12	17.144	inopinata_no_transposon_cds	0.379058
X	2300001	13	16.125	inopinata_no_transposon_cds	0.37356
X	2400001	14	11.284	inopinata_no_transposon_cds	0.368063
X	2500001	17	12.763	inopinata_no_transposon_cds	0.362566
X	2600001	9	28.231	inopinata_no_transposon_cds	0.357068
X	2700001	17	15.066	inopinata_no_transposon_cds	0.351571
X	2800001	17	12.374	inopinata_no_transposon_cds	0.346074
X	2900001	12	18.131	inopinata_no_transposon_cds	0.340576
X	3000001	12	20.287	inopinata_no_transposon_cds	0.335079
X	3100001	11	16.747	inopinata_no_transposon_cds	0.329581
X	3200001	11	12.291	inopinata_no_transposon_cds	0.324084
X	3300001	13	17.512	inopinata_no_transposon_cds	0.318587
X	3400001	15	15.017	inopinata_no_transposon_cds	0.313089
X	3500001	13	22.387	inopinata_no_transposon_cds	0.307592
X	3600001	16	10.148	inopinata_no_transposon_cds	0.302095
X	3700001	15	8.343	inopinata_no_transposon_cds	0.296597
X	3800001	17	20.836	inopinata_no_transposon_cds	0.2911
X	3900001	11	13.606	inopinata_no_transposon_cds	0.285602
X	4000001	13	17.732	inopinata_no_transposon_cds	0.280105
X	4100001	15	23.188	inopinata_no_transposon_cds	0.274608
X	4200001	12	10.11	inopinata_no_transposon_cds	0.26911
X	4300001	12	11.081	inopinata_no_transposon_cds	0.263613
X	4400001	18	7.963	inopinata_no_transposon_cds	0.258116
X	4500001	15	20.393	inopinata_no_transposon_cds	0.252618
X	4600001	14	20.716	inopinata_no_transposon_cds	0.247121
X	4700001	18	16.983	inopinata_no_transposon_cds	0.241623
X	4800001	17	12.758	inopinata_no_transposon_cds	0.236126
X	4900001	14	11.37	inopinata_no_transposon_cds	0.230629
X	5000001	16	20.444	inopinata_no_transposon_cds	0.225131
X	5100001	13	13.637	inopinata_no_transposon_cds	0.219634
X	5200001	15	13.707	inopinata_no_transposon_cds	0.214137
X	5300001	8	21.023	inopinata_no_transposon_cds	0.208639
X	5400001	12	7.092	inopinata_no_transposon_cds	0.203142
X	5500001	19	6.725	inopinata_no_transposon_cds	0.197644
X	5600001	21	7.256	inopinata_no_transposon_cds	0.192147
X	5700001	18	14.21	inopinata_no_transposon_cds	0.18665
X	5800001	13	14.494	inopinata_no_transposon_cds	0.181152
