Chr	BP	num_rep_bp	species	norm_dist_center
V	19090001	527	inopinata	0.307593
V	19100001	5764	inopinata	0.308016
V	19110001	3388	inopinata	0.308439
V	19120001	5558	inopinata	0.308862
V	19130001	1091	inopinata	0.309285
V	19140001	1883	inopinata	0.309708
V	19150001	4229	inopinata	0.310131
V	19160001	2717	inopinata	0.310554
V	19170001	1496	inopinata	0.310977
V	19180001	4724	inopinata	0.3114
V	19190001	4517	inopinata	0.311823
V	19200001	5608	inopinata	0.312246
V	19210001	1454	inopinata	0.312669
V	19220001	147	inopinata	0.313092
V	19230001	1791	inopinata	0.313515
V	19240001	5471	inopinata	0.313938
V	19250001	2579	inopinata	0.314361
V	19260001	4125	inopinata	0.314784
V	19270001	827	inopinata	0.315207
V	19280001	206	inopinata	0.315631
V	19290001	1208	inopinata	0.316054
V	19300001	4380	inopinata	0.316477
V	19310001	3694	inopinata	0.3169
V	19320001	3248	inopinata	0.317323
V	19330001	437	inopinata	0.317746
V	19340001	2290	inopinata	0.318169
V	19350001	3946	inopinata	0.318592
V	19360001	5253	inopinata	0.319015
V	19370001	1534	inopinata	0.319438
V	19380001	1508	inopinata	0.319861
V	19390001	43	inopinata	0.320284
V	19400001	1067	inopinata	0.320707
V	19410001	2676	inopinata	0.32113
V	19420001	3203	inopinata	0.321553
V	19430001	4977	inopinata	0.321976
V	19440001	2701	inopinata	0.322399
V	19450001	4382	inopinata	0.322822
V	19460001	813	inopinata	0.323245
V	19470001	1052	inopinata	0.323668
V	19480001	3656	inopinata	0.324091
V	19490001	1056	inopinata	0.324514
V	19500001	526	inopinata	0.324937
V	19510001	834	inopinata	0.325361
V	19520001	724	inopinata	0.325784
V	19530001	3774	inopinata	0.326207
V	19540001	1662	inopinata	0.32663
V	19550001	1208	inopinata	0.327053
V	19560001	5245	inopinata	0.327476
V	19570001	4328	inopinata	0.327899
V	19580001	4514	inopinata	0.328322
V	19590001	950	inopinata	0.328745
V	19600001	787	inopinata	0.329168
V	19610001	1947	inopinata	0.329591
V	19620001	1739	inopinata	0.330014
V	19630001	4304	inopinata	0.330437
V	19640001	3167	inopinata	0.33086
V	19650001	3697	inopinata	0.331283
V	19660001	2495	inopinata	0.331706
V	19670001	2055	inopinata	0.332129
V	19680001	125	inopinata	0.332552
V	19690001	1885	inopinata	0.332975
V	19700001	2678	inopinata	0.333398
V	19710001	1723	inopinata	0.333821
V	19720001	1898	inopinata	0.334244
V	19730001	0	inopinata	0.334668
V	19740001	1548	inopinata	0.335091
V	19750001	1233	inopinata	0.335514
V	19760001	1616	inopinata	0.335937
V	19770001	1971	inopinata	0.33636
V	19780001	1922	inopinata	0.336783
V	19790001	1635	inopinata	0.337206
V	19800001	1569	inopinata	0.337629
V	19810001	152	inopinata	0.338052
V	19820001	1559	inopinata	0.338475
V	19830001	2440	inopinata	0.338898
V	19840001	2125	inopinata	0.339321
V	19850001	3003	inopinata	0.339744
V	19860001	3810	inopinata	0.340167
V	19870001	2794	inopinata	0.34059
V	19880001	2493	inopinata	0.341013
V	19890001	4231	inopinata	0.341436
V	19900001	3129	inopinata	0.341859
V	19910001	2506	inopinata	0.342282
V	19920001	1549	inopinata	0.342705
V	19930001	732	inopinata	0.343128
V	19940001	1726	inopinata	0.343551
V	19950001	2500	inopinata	0.343975
V	19960001	3457	inopinata	0.344398
V	19970001	706	inopinata	0.344821
V	19980001	742	inopinata	0.345244
V	19990001	954	inopinata	0.345667
V	20000001	1351	inopinata	0.34609
V	20010001	1128	inopinata	0.346513
V	20020001	3878	inopinata	0.346936
V	20030001	660	inopinata	0.347359
V	20040001	938	inopinata	0.347782
V	20050001	318	inopinata	0.348205
V	20060001	5317	inopinata	0.348628
V	20070001	2642	inopinata	0.349051
V	20080001	2411	inopinata	0.349474
V	20090001	1671	inopinata	0.349897
V	20100001	1138	inopinata	0.35032
V	20110001	1194	inopinata	0.350743
V	20120001	1059	inopinata	0.351166
V	20130001	2375	inopinata	0.351589
V	20140001	661	inopinata	0.352012
V	20150001	924	inopinata	0.352435
V	20160001	618	inopinata	0.352858
V	20170001	681	inopinata	0.353281
V	20180001	1502	inopinata	0.353705
V	20190001	948	inopinata	0.354128
V	20200001	1159	inopinata	0.354551
V	20210001	711	inopinata	0.354974
V	20220001	738	inopinata	0.355397
V	20230001	737	inopinata	0.35582
V	20240001	1765	inopinata	0.356243
V	20250001	1727	inopinata	0.356666
V	20260001	289	inopinata	0.357089
V	20270001	350	inopinata	0.357512
V	20280001	378	inopinata	0.357935
V	20290001	580	inopinata	0.358358
V	20300001	272	inopinata	0.358781
V	20310001	480	inopinata	0.359204
V	20320001	289	inopinata	0.359627
V	20330001	2420	inopinata	0.36005
V	20340001	924	inopinata	0.360473
V	20350001	2402	inopinata	0.360896
V	20360001	603	inopinata	0.361319
V	20370001	2383	inopinata	0.361742
V	20380001	2083	inopinata	0.362165
V	20390001	1881	inopinata	0.362588
V	20400001	1335	inopinata	0.363012
V	20410001	1550	inopinata	0.363435
V	20420001	648	inopinata	0.363858
V	20430001	166	inopinata	0.364281
V	20440001	1646	inopinata	0.364704
V	20450001	605	inopinata	0.365127
V	20460001	1151	inopinata	0.36555
V	20470001	2552	inopinata	0.365973
V	20480001	763	inopinata	0.366396
V	20490001	1631	inopinata	0.366819
V	20500001	1519	inopinata	0.367242
V	20510001	571	inopinata	0.367665
V	20520001	380	inopinata	0.368088
V	20530001	867	inopinata	0.368511
V	20540001	1567	inopinata	0.368934
V	20550001	815	inopinata	0.369357
V	20560001	706	inopinata	0.36978
V	20570001	587	inopinata	0.370203
V	20580001	1536	inopinata	0.370626
V	20590001	430	inopinata	0.371049
V	20600001	949	inopinata	0.371472
V	20610001	291	inopinata	0.371895
V	20620001	120	inopinata	0.372319
V	20630001	836	inopinata	0.372742
V	20640001	1135	inopinata	0.373165
V	20650001	1010	inopinata	0.373588
V	20660001	299	inopinata	0.374011
V	20670001	586	inopinata	0.374434
V	20680001	569	inopinata	0.374857
V	20690001	1725	inopinata	0.37528
V	20700001	300	inopinata	0.375703
V	20710001	1426	inopinata	0.376126
V	20720001	1780	inopinata	0.376549
V	20730001	676	inopinata	0.376972
V	20740001	1451	inopinata	0.377395
V	20750001	2180	inopinata	0.377818
V	20760001	1959	inopinata	0.378241
V	20770001	2585	inopinata	0.378664
V	20780001	2762	inopinata	0.379087
V	20790001	2245	inopinata	0.37951
V	20800001	1869	inopinata	0.379933
V	20810001	2755	inopinata	0.380356
V	20820001	974	inopinata	0.380779
V	20830001	85	inopinata	0.381202
V	20840001	539	inopinata	0.381625
V	20850001	81	inopinata	0.382049
V	20860001	612	inopinata	0.382472
V	20870001	2346	inopinata	0.382895
V	20880001	1409	inopinata	0.383318
V	20890001	1572	inopinata	0.383741
V	20900001	1299	inopinata	0.384164
V	20910001	1756	inopinata	0.384587
V	20920001	1332	inopinata	0.38501
V	20930001	516	inopinata	0.385433
V	20940001	1197	inopinata	0.385856
V	20950001	557	inopinata	0.386279
V	20960001	153	inopinata	0.386702
V	20970001	70	inopinata	0.387125
V	20980001	1489	inopinata	0.387548
V	20990001	2836	inopinata	0.387971
V	21000001	4359	inopinata	0.388394
V	21010001	4304	inopinata	0.388817
V	21020001	3339	inopinata	0.38924
V	21030001	4087	inopinata	0.389663
V	21040001	1404	inopinata	0.390086
V	21050001	1552	inopinata	0.390509
V	21060001	1649	inopinata	0.390932
V	21070001	5310	inopinata	0.391356
V	21080001	4714	inopinata	0.391779
V	21090001	2794	inopinata	0.392202
V	21100001	173	inopinata	0.392625
V	21110001	1103	inopinata	0.393048
V	21120001	1315	inopinata	0.393471
V	21130001	564	inopinata	0.393894
V	21140001	101	inopinata	0.394317
V	21150001	4124	inopinata	0.39474
V	21160001	3351	inopinata	0.395163
V	21170001	3119	inopinata	0.395586
V	21180001	1363	inopinata	0.396009
V	21190001	658	inopinata	0.396432
V	21200001	900	inopinata	0.396855
V	21210001	390	inopinata	0.397278
V	21220001	166	inopinata	0.397701
V	21230001	2251	inopinata	0.398124
V	21240001	262	inopinata	0.398547
V	21250001	249	inopinata	0.39897
V	21260001	1249	inopinata	0.399393
V	21270001	1159	inopinata	0.399816
V	21280001	0	inopinata	0.400239
V	21290001	2609	inopinata	0.400663
V	21300001	2659	inopinata	0.401086
V	21310001	3440	inopinata	0.401509
V	21320001	3246	inopinata	0.401932
V	21330001	2902	inopinata	0.402355
V	21340001	2138	inopinata	0.402778
V	21350001	3262	inopinata	0.403201
V	21360001	2603	inopinata	0.403624
V	21370001	3279	inopinata	0.404047
V	21380001	2994	inopinata	0.40447
V	21390001	1231	inopinata	0.404893
V	21400001	1588	inopinata	0.405316
V	21410001	3776	inopinata	0.405739
V	21420001	2207	inopinata	0.406162
V	21430001	2477	inopinata	0.406585
V	21440001	1922	inopinata	0.407008
V	21450001	4081	inopinata	0.407431
V	21460001	2603	inopinata	0.407854
V	21470001	3438	inopinata	0.408277
V	21480001	5927	inopinata	0.4087
V	21490001	387	inopinata	0.409123
V	21500001	1611	inopinata	0.409546
V	21510001	1606	inopinata	0.40997
V	21520001	3808	inopinata	0.410393
V	21530001	1349	inopinata	0.410816
V	21540001	1830	inopinata	0.411239
V	21550001	3639	inopinata	0.411662
V	21560001	2567	inopinata	0.412085
V	21570001	1208	inopinata	0.412508
V	21580001	1204	inopinata	0.412931
V	21590001	1025	inopinata	0.413354
V	21600001	2212	inopinata	0.413777
V	21610001	1013	inopinata	0.4142
V	21620001	1582	inopinata	0.414623
V	21630001	467	inopinata	0.415046
V	21640001	1773	inopinata	0.415469
V	21650001	1070	inopinata	0.415892
V	21660001	3467	inopinata	0.416315
V	21670001	2737	inopinata	0.416738
V	21680001	810	inopinata	0.417161
V	21690001	2675	inopinata	0.417584
V	21700001	3719	inopinata	0.418007
V	21710001	963	inopinata	0.41843
V	21720001	1202	inopinata	0.418853
V	21730001	4994	inopinata	0.419276
V	21740001	1829	inopinata	0.4197
V	21750001	1920	inopinata	0.420123
V	21760001	2844	inopinata	0.420546
V	21770001	3066	inopinata	0.420969
V	21780001	2632	inopinata	0.421392
V	21790001	2174	inopinata	0.421815
V	21800001	4753	inopinata	0.422238
V	21810001	3968	inopinata	0.422661
V	21820001	2073	inopinata	0.423084
V	21830001	2035	inopinata	0.423507
V	21840001	216	inopinata	0.42393
V	21850001	34	inopinata	0.424353
V	21860001	4183	inopinata	0.424776
V	21870001	6809	inopinata	0.425199
V	21880001	4838	inopinata	0.425622
V	21890001	3623	inopinata	0.426045
V	21900001	4719	inopinata	0.426468
V	21910001	1340	inopinata	0.426891
V	21920001	3136	inopinata	0.427314
V	21930001	4702	inopinata	0.427737
V	21940001	3531	inopinata	0.42816
V	21950001	2068	inopinata	0.428583
V	21960001	2341	inopinata	0.429007
V	21970001	1434	inopinata	0.42943
V	21980001	2043	inopinata	0.429853
V	21990001	1426	inopinata	0.430276
V	22000001	799	inopinata	0.430699
V	22010001	91	inopinata	0.431122
V	22020001	3664	inopinata	0.431545
V	22030001	815	inopinata	0.431968
V	22040001	855	inopinata	0.432391
V	22050001	320	inopinata	0.432814
V	22060001	61	inopinata	0.433237
V	22070001	690	inopinata	0.43366
V	22080001	839	inopinata	0.434083
V	22090001	921	inopinata	0.434506
V	22100001	614	inopinata	0.434929
V	22110001	3187	inopinata	0.435352
V	22120001	1005	inopinata	0.435775
V	22130001	2620	inopinata	0.436198
V	22140001	791	inopinata	0.436621
V	22150001	594	inopinata	0.437044
V	22160001	395	inopinata	0.437467
V	22170001	2013	inopinata	0.43789
V	22180001	1806	inopinata	0.438314
V	22190001	3651	inopinata	0.438737
V	22200001	818	inopinata	0.43916
V	22210001	2491	inopinata	0.439583
V	22220001	5319	inopinata	0.440006
V	22230001	3664	inopinata	0.440429
V	22240001	1309	inopinata	0.440852
V	22250001	2647	inopinata	0.441275
V	22260001	5707	inopinata	0.441698
V	22270001	3360	inopinata	0.442121
V	22280001	5304	inopinata	0.442544
V	22290001	3657	inopinata	0.442967
V	22300001	3334	inopinata	0.44339
V	22310001	3724	inopinata	0.443813
V	22320001	4062	inopinata	0.444236
V	22330001	3699	inopinata	0.444659
V	22340001	1427	inopinata	0.445082
V	22350001	5260	inopinata	0.445505
V	22360001	4311	inopinata	0.445928
V	22370001	2391	inopinata	0.446351
V	22380001	2573	inopinata	0.446774
V	22390001	1526	inopinata	0.447197
V	22400001	1467	inopinata	0.44762
V	22410001	763	inopinata	0.448044
V	22420001	293	inopinata	0.448467
V	22430001	1620	inopinata	0.44889
V	22440001	1183	inopinata	0.449313
V	22450001	1738	inopinata	0.449736
V	22460001	863	inopinata	0.450159
V	22470001	458	inopinata	0.450582
V	22480001	1765	inopinata	0.451005
V	22490001	871	inopinata	0.451428
V	22500001	983	inopinata	0.451851
V	22510001	1870	inopinata	0.452274
V	22520001	1469	inopinata	0.452697
V	22530001	1289	inopinata	0.45312
V	22540001	856	inopinata	0.453543
V	22550001	774	inopinata	0.453966
V	22560001	953	inopinata	0.454389
V	22570001	2676	inopinata	0.454812
V	22580001	3727	inopinata	0.455235
V	22590001	3573	inopinata	0.455658
V	22600001	1884	inopinata	0.456081
V	22610001	25	inopinata	0.456504
V	22620001	4249	inopinata	0.456927
V	22630001	1416	inopinata	0.457351
V	22640001	1799	inopinata	0.457774
V	22650001	2144	inopinata	0.458197
V	22660001	1303	inopinata	0.45862
V	22670001	333	inopinata	0.459043
V	22680001	1062	inopinata	0.459466
V	22690001	1327	inopinata	0.459889
V	22700001	2992	inopinata	0.460312
V	22710001	181	inopinata	0.460735
V	22720001	1922	inopinata	0.461158
V	22730001	1914	inopinata	0.461581
V	22740001	1279	inopinata	0.462004
V	22750001	2195	inopinata	0.462427
V	22760001	1913	inopinata	0.46285
V	22770001	4531	inopinata	0.463273
V	22780001	582	inopinata	0.463696
V	22790001	847	inopinata	0.464119
V	22800001	139	inopinata	0.464542
V	22810001	1207	inopinata	0.464965
V	22820001	296	inopinata	0.465388
V	22830001	1836	inopinata	0.465811
V	22840001	435	inopinata	0.466234
V	22850001	38	inopinata	0.466658
V	22860001	145	inopinata	0.467081
V	22870001	3251	inopinata	0.467504
V	22880001	3543	inopinata	0.467927
V	22890001	1487	inopinata	0.46835
V	22900001	2015	inopinata	0.468773
V	22910001	1348	inopinata	0.469196
V	22920001	1195	inopinata	0.469619
V	22930001	1276	inopinata	0.470042
V	22940001	2154	inopinata	0.470465
V	22950001	100	inopinata	0.470888
V	22960001	794	inopinata	0.471311
V	22970001	278	inopinata	0.471734
V	22980001	550	inopinata	0.472157
V	22990001	3507	inopinata	0.47258
V	23000001	1155	inopinata	0.473003
V	23010001	3178	inopinata	0.473426
V	23020001	1477	inopinata	0.473849
V	23030001	2695	inopinata	0.474272
V	23040001	4550	inopinata	0.474695
V	23050001	4636	inopinata	0.475118
V	23060001	3196	inopinata	0.475541
V	23070001	2949	inopinata	0.475964
V	23080001	3803	inopinata	0.476388
V	23090001	5076	inopinata	0.476811
V	23100001	3246	inopinata	0.477234
V	23110001	2151	inopinata	0.477657
V	23120001	3324	inopinata	0.47808
V	23130001	4139	inopinata	0.478503
V	23140001	3190	inopinata	0.478926
V	23150001	3527	inopinata	0.479349
V	23160001	606	inopinata	0.479772
V	23170001	1736	inopinata	0.480195
V	23180001	2195	inopinata	0.480618
V	23190001	2451	inopinata	0.481041
V	23200001	5482	inopinata	0.481464
V	23210001	3234	inopinata	0.481887
V	23220001	5570	inopinata	0.48231
V	23230001	5396	inopinata	0.482733
V	23240001	4915	inopinata	0.483156
V	23250001	5803	inopinata	0.483579
V	23260001	4573	inopinata	0.484002
V	23270001	4123	inopinata	0.484425
V	23280001	3215	inopinata	0.484848
V	23290001	4738	inopinata	0.485271
V	23300001	4141	inopinata	0.485695
V	23310001	3471	inopinata	0.486118
V	23320001	2177	inopinata	0.486541
V	23330001	1036	inopinata	0.486964
V	23340001	278	inopinata	0.487387
V	23350001	644	inopinata	0.48781
V	23360001	2194	inopinata	0.488233
V	23370001	2883	inopinata	0.488656
V	23380001	744	inopinata	0.489079
V	23390001	4063	inopinata	0.489502
V	23400001	2240	inopinata	0.489925
V	23410001	2679	inopinata	0.490348
V	23420001	1038	inopinata	0.490771
V	23430001	2517	inopinata	0.491194
V	23440001	4376	inopinata	0.491617
V	23450001	5276	inopinata	0.49204
V	23460001	4516	inopinata	0.492463
V	23470001	5293	inopinata	0.492886
V	23480001	5537	inopinata	0.493309
V	23490001	3250	inopinata	0.493732
V	23500001	659	inopinata	0.494155
V	23510001	1663	inopinata	0.494578
V	23520001	1219	inopinata	0.495002
V	23530001	1980	inopinata	0.495425
V	23540001	2469	inopinata	0.495848
V	23550001	583	inopinata	0.496271
V	23560001	1058	inopinata	0.496694
V	23570001	1125	inopinata	0.497117
V	23580001	362	inopinata	0.49754
V	23590001	615	inopinata	0.497963
V	23600001	1569	inopinata	0.498386
V	23610001	2102	inopinata	0.498809
V	23620001	8452	inopinata	0.499232
V	23630001	8139	inopinata	0.499655
X	1	870	inopinata	0.5
X	10001	1380	inopinata	0.49945
X	20001	541	inopinata	0.4989
X	30001	2284	inopinata	0.498351
X	40001	417	inopinata	0.497801
X	50001	896	inopinata	0.497251
X	60001	379	inopinata	0.496702
X	70001	608	inopinata	0.496152
X	80001	196	inopinata	0.495602
X	90001	726	inopinata	0.495052
X	100001	622	inopinata	0.494503
X	110001	916	inopinata	0.493953
X	120001	2169	inopinata	0.493403
X	130001	29	inopinata	0.492853
X	140001	1421	inopinata	0.492304
X	150001	592	inopinata	0.491754
X	160001	2300	inopinata	0.491204
X	170001	977	inopinata	0.490654
X	180001	623	inopinata	0.490105
X	190001	335	inopinata	0.489555
X	200001	417	inopinata	0.489005
X	210001	1724	inopinata	0.488455
X	220001	1538	inopinata	0.487906
X	230001	77	inopinata	0.487356
X	240001	2334	inopinata	0.486806
X	250001	1563	inopinata	0.486257
X	260001	851	inopinata	0.485707
X	270001	65	inopinata	0.485157
X	280001	43	inopinata	0.484607
X	290001	611	inopinata	0.484058
X	300001	445	inopinata	0.483508
X	310001	285	inopinata	0.482958
X	320001	889	inopinata	0.482408
X	330001	1590	inopinata	0.481859
X	340001	34	inopinata	0.481309
X	350001	701	inopinata	0.480759
X	360001	1955	inopinata	0.480209
X	370001	1823	inopinata	0.47966
X	380001	451	inopinata	0.47911
X	390001	278	inopinata	0.47856
X	400001	364	inopinata	0.47801
X	410001	522	inopinata	0.477461
X	420001	2816	inopinata	0.476911
X	430001	197	inopinata	0.476361
X	440001	2176	inopinata	0.475812
X	450001	1037	inopinata	0.475262
X	460001	703	inopinata	0.474712
X	470001	769	inopinata	0.474162
X	480001	1393	inopinata	0.473613
X	490001	1506	inopinata	0.473063
X	500001	1183	inopinata	0.472513
X	510001	182	inopinata	0.471963
X	520001	1804	inopinata	0.471414
X	530001	893	inopinata	0.470864
X	540001	917	inopinata	0.470314
X	550001	1590	inopinata	0.469764
X	560001	921	inopinata	0.469215
X	570001	507	inopinata	0.468665
X	580001	780	inopinata	0.468115
X	590001	701	inopinata	0.467565
X	600001	1716	inopinata	0.467016
X	610001	1792	inopinata	0.466466
X	620001	376	inopinata	0.465916
X	630001	1613	inopinata	0.465366
X	640001	2581	inopinata	0.464817
X	650001	1188	inopinata	0.464267
X	660001	1639	inopinata	0.463717
X	670001	757	inopinata	0.463168
X	680001	2709	inopinata	0.462618
X	690001	1953	inopinata	0.462068
X	700001	1168	inopinata	0.461518
X	710001	1111	inopinata	0.460969
X	720001	94	inopinata	0.460419
X	730001	1535	inopinata	0.459869
X	740001	1396	inopinata	0.459319
X	750001	3027	inopinata	0.45877
X	760001	766	inopinata	0.45822
X	770001	1291	inopinata	0.45767
X	780001	520	inopinata	0.45712
X	790001	454	inopinata	0.456571
X	800001	843	inopinata	0.456021
X	810001	317	inopinata	0.455471
X	820001	238	inopinata	0.454921
X	830001	980	inopinata	0.454372
X	840001	260	inopinata	0.453822
X	850001	1571	inopinata	0.453272
X	860001	911	inopinata	0.452723
X	870001	733	inopinata	0.452173
X	880001	1718	inopinata	0.451623
X	890001	1159	inopinata	0.451073
X	900001	432	inopinata	0.450524
X	910001	775	inopinata	0.449974
X	920001	1588	inopinata	0.449424
X	930001	2184	inopinata	0.448874
X	940001	634	inopinata	0.448325
X	950001	1725	inopinata	0.447775
X	960001	2555	inopinata	0.447225
X	970001	506	inopinata	0.446675
X	980001	930	inopinata	0.446126
X	990001	301	inopinata	0.445576
X	1000001	419	inopinata	0.445026
X	1010001	2382	inopinata	0.444476
X	1020001	749	inopinata	0.443927
X	1030001	881	inopinata	0.443377
X	1040001	565	inopinata	0.442827
X	1050001	832	inopinata	0.442278
X	1060001	372	inopinata	0.441728
X	1070001	719	inopinata	0.441178
