Chr	BP	element_length	species
V	5610001	142.8	inopinata
V	5620001	220.6470588	inopinata
V	5630001	270.9583333	inopinata
V	5640001	201.1363636	inopinata
V	5650001	214.5333333	inopinata
V	5660001	188.4545455	inopinata
V	5670001	2707.75	inopinata
V	5680001	1061.75	inopinata
V	5690001	314.375	inopinata
V	5700001	196.6666667	inopinata
V	5710001	96.26666667	inopinata
V	5720001	119.5294118	inopinata
V	5730001	163.2608696	inopinata
V	5740001	137.75	inopinata
V	5750001	210.5769231	inopinata
V	5760001	169.6875	inopinata
V	5770001	153.1428571	inopinata
V	5780001	155	inopinata
V	5790001	364.6666667	inopinata
V	5800001	289.85	inopinata
V	5810001	2123.857143	inopinata
V	5820001	1181.916667	inopinata
V	5830001	131.5	inopinata
V	5840001	237.9166667	inopinata
V	5850001	171.3888889	inopinata
V	5860001	107.1538462	inopinata
V	5870001	287.2857143	inopinata
V	5880001	248.0588235	inopinata
V	5890001	303.875	inopinata
V	5900001	169.9259259	inopinata
V	5910001	188.0588235	inopinata
V	5920001	130.9285714	inopinata
V	5930001	139.2727273	inopinata
V	5940001	1033.875	inopinata
V	5950001	814.2	inopinata
V	5960001	1675.428571	inopinata
V	5970001	150.3125	inopinata
V	5980001	271.0666667	inopinata
V	5990001	162.2727273	inopinata
V	6000001	187.4666667	inopinata
V	6010001	147.1666667	inopinata
V	6020001	182.44	inopinata
V	6030001	236.5909091	inopinata
V	6040001	223.7058824	inopinata
V	6050001	350.1333333	inopinata
V	6060001	199.9	inopinata
V	6070001	267.48	inopinata
V	6080001	379.7692308	inopinata
V	6090001	150.7	inopinata
V	6100001	466.4166667	inopinata
V	6110001	123.35	inopinata
V	6120001	169.7142857	inopinata
V	6130001	117.3333333	inopinata
V	6140001	278	inopinata
V	6150001	181.6666667	inopinata
V	6160001	265.7647059	inopinata
V	6170001	169.6	inopinata
V	6180001	161.2857143	inopinata
V	6190001	193.04	inopinata
V	6200001	321.6956522	inopinata
V	6210001	550	inopinata
V	6220001	247	inopinata
V	6230001	177.3333333	inopinata
V	6240001	74.75	inopinata
V	6250001	57.57142857	inopinata
V	6260001	291.7777778	inopinata
V	6270001	113.8333333	inopinata
V	6280001	139.3571429	inopinata
V	6290001	64.5	inopinata
V	6300001	460	inopinata
V	6310001	441.3333333	inopinata
V	6320001	67	inopinata
V	6330001	242.5	inopinata
V	6340001	30	inopinata
V	6350001	179.3684211	inopinata
V	6360001	205.5294118	inopinata
V	6370001	122.1666667	inopinata
V	6380001	133.4285714	inopinata
V	6390001	240.7727273	inopinata
V	6400001	275.8	inopinata
V	6410001	144.2727273	inopinata
V	6420001	169.625	inopinata
V	6430001	354.6	inopinata
V	6440001	283.25	inopinata
V	6450001	200.4	inopinata
V	6460001	52.55555556	inopinata
V	6470001	116	inopinata
V	6480001	163.4	inopinata
V	6490001	317.125	inopinata
V	6500001	194.4545455	inopinata
V	6510001	256.5	inopinata
V	6520001	212.5833333	inopinata
V	6530001	276	inopinata
V	6540001	228.2222222	inopinata
V	6550001	496.5	inopinata
V	6560001	170.3125	inopinata
V	6570001	136.125	inopinata
V	6580001	32	inopinata
V	6590001	262.6666667	inopinata
V	6600001	163.5	inopinata
V	6610001	256.0357143	inopinata
V	6620001	252.9230769	inopinata
V	6630001	259.5555556	inopinata
V	6640001	166.1764706	inopinata
V	6650001	205.2631579	inopinata
V	6660001	322.6666667	inopinata
V	6720001	378.4117647	inopinata
V	6730001	329.75	inopinata
V	6740001	302.8823529	inopinata
V	6750001	505.9583333	inopinata
V	6760001	873.4615385	inopinata
V	6770001	661.4615385	inopinata
V	6780001	240.1290323	inopinata
V	6790001	412.8421053	inopinata
V	6800001	334.9230769	inopinata
V	6810001	254.2666667	inopinata
V	6820001	269.75	inopinata
V	6830001	386.0454545	inopinata
V	6840001	538.1428571	inopinata
V	6850001	753.55	inopinata
V	6860001	2262	inopinata
V	6870001	259.4137931	inopinata
V	6880001	199.4444444	inopinata
V	6890001	190.75	inopinata
V	6900001	56.25	inopinata
V	6910001	80.5	inopinata
V	6920001	157.8571429	inopinata
V	6930001	89.09090909	inopinata
V	6950001	208.2222222	inopinata
V	6960001	165.5384615	inopinata
V	6970001	252.5555556	inopinata
V	6980001	161.75	inopinata
V	6990001	180.0689655	inopinata
V	7000001	222	inopinata
V	7010001	106.85	inopinata
V	7020001	210.8095238	inopinata
V	7030001	103.3529412	inopinata
V	7040001	168.6842105	inopinata
V	7050001	204.5294118	inopinata
V	7060001	193.2857143	inopinata
V	7070001	99.46153846	inopinata
V	7080001	275.2307692	inopinata
V	7090001	171.24	inopinata
V	7100001	88	inopinata
V	7110001	196.3809524	inopinata
V	7120001	187.5833333	inopinata
V	7130001	437.875	inopinata
V	7140001	437.9473684	inopinata
V	7150001	125.1	inopinata
V	7160001	227.7142857	inopinata
V	7170001	196.0714286	inopinata
V	7180001	105	inopinata
V	7190001	168.25	inopinata
V	7200001	235.5	inopinata
V	7210001	643.5	inopinata
V	7220001	111.9565217	inopinata
V	7230001	115	inopinata
V	7240001	125.5	inopinata
V	7250001	84	inopinata
V	7260001	158.375	inopinata
V	7270001	456.8666667	inopinata
V	7280001	498.5	inopinata
V	7290001	108	inopinata
V	7300001	316.7222222	inopinata
V	7310001	356.25	inopinata
V	7320001	176.8235294	inopinata
V	7330001	177.7916667	inopinata
V	7340001	333.7619048	inopinata
V	7350001	134.4285714	inopinata
V	7360001	249.3333333	inopinata
V	7370001	308.2352941	inopinata
V	7380001	294.9444444	inopinata
V	7390001	335.2	inopinata
V	7400001	279.9	inopinata
V	7410001	237.2857143	inopinata
V	7420001	1045	inopinata
V	7430001	633.75	inopinata
V	7440001	211	inopinata
V	7450001	263	inopinata
V	7460001	348.6470588	inopinata
V	7470001	255.5714286	inopinata
V	7480001	156	inopinata
V	7490001	232.875	inopinata
V	7500001	631.8	inopinata
V	7510001	461.1538462	inopinata
V	7520001	519.0714286	inopinata
V	7530001	281.3043478	inopinata
V	7540001	259.8636364	inopinata
V	7550001	155	inopinata
V	7560001	174.1428571	inopinata
V	7570001	213.2	inopinata
V	7580001	354.6153846	inopinata
V	7590001	446.64	inopinata
V	7600001	314.0909091	inopinata
V	7610001	421.6	inopinata
V	7620001	139.6666667	inopinata
V	7630001	190.3636364	inopinata
V	7640001	349	inopinata
V	7650001	481.5714286	inopinata
V	7660001	328.7142857	inopinata
V	7670001	863	inopinata
V	7680001	488.5	inopinata
V	7690001	1233.285714	inopinata
V	7700001	154.1428571	inopinata
V	7710001	134.9444444	inopinata
V	7720001	235.0526316	inopinata
V	7730001	327.2272727	inopinata
V	7740001	238.0952381	inopinata
V	7750001	290.8823529	inopinata
V	7760001	820.5	inopinata
V	7770001	1431.125	inopinata
V	7780001	518.6923077	inopinata
V	7790001	310.8666667	inopinata
V	7800001	168.1	inopinata
V	7810001	136.7647059	inopinata
V	7820001	414.1	inopinata
V	7830001	186.375	inopinata
V	7840001	245.7857143	inopinata
V	7850001	131.4705882	inopinata
V	7860001	165.6666667	inopinata
V	7870001	125.6	inopinata
V	7880001	278.7142857	inopinata
V	7890001	162.8461538	inopinata
V	7900001	175.5	inopinata
V	7910001	301.3333333	inopinata
V	7920001	39	inopinata
V	7930001	175	inopinata
V	7940001	287.7222222	inopinata
V	7950001	1452.857143	inopinata
V	7960001	2106	inopinata
V	7970001	422.7142857	inopinata
V	7980001	728.9285714	inopinata
V	7990001	472.3333333	inopinata
V	8000001	253.9333333	inopinata
V	8010001	237.1111111	inopinata
V	8020001	187.25	inopinata
V	8030001	104.8	inopinata
V	8040001	141.3157895	inopinata
V	8050001	117.375	inopinata
V	8060001	356.6	inopinata
V	8070001	309.2	inopinata
V	8080001	221	inopinata
V	8090001	158.2	inopinata
V	8100001	132.2777778	inopinata
V	8110001	82.625	inopinata
V	8120001	172.375	inopinata
V	8130001	141.2727273	inopinata
V	8140001	213.3	inopinata
V	8150001	203.8571429	inopinata
V	8160001	128.7	inopinata
V	8170001	297.4666667	inopinata
V	8180001	271.5	inopinata
V	8190001	103.75	inopinata
V	8200001	283.0833333	inopinata
V	8210001	182.2	inopinata
V	8220001	142.8181818	inopinata
V	8230001	187.4285714	inopinata
V	8240001	208.5454545	inopinata
V	8250001	347.4	inopinata
V	8260001	1051.5	inopinata
V	8270001	98.8	inopinata
V	8280001	254.375	inopinata
V	8290001	125.4375	inopinata
V	8300001	298.7	inopinata
V	8310001	290.4	inopinata
V	8320001	284.1111111	inopinata
V	8330001	150.5454545	inopinata
V	8340001	138.5555556	inopinata
V	8350001	65	inopinata
V	8360001	289.1538462	inopinata
V	8370001	157	inopinata
V	8380001	121.2666667	inopinata
V	8390001	165.2666667	inopinata
V	8400001	247.875	inopinata
V	8410001	190.5882353	inopinata
V	8420001	239.8	inopinata
V	8430001	306.4545455	inopinata
V	8440001	166.5714286	inopinata
V	8450001	209.3571429	inopinata
V	8460001	141.2	inopinata
V	8470001	301.5789474	inopinata
V	8480001	237.25	inopinata
V	8490001	334.6521739	inopinata
V	8500001	203.36	inopinata
V	8510001	287.7586207	inopinata
V	8520001	211.8148148	inopinata
V	8530001	123.5	inopinata
V	8540001	254	inopinata
V	8550001	69.5	inopinata
V	8560001	216.8125	inopinata
V	8570001	436.8	inopinata
V	8580001	519.3333333	inopinata
V	8590001	219	inopinata
V	8600001	93	inopinata
V	8610001	172.8571429	inopinata
V	8620001	309	inopinata
V	8630001	207.1333333	inopinata
V	8640001	137.5555556	inopinata
V	8650001	214	inopinata
V	8660001	43.2	inopinata
V	8670001	193.7222222	inopinata
V	8680001	126.1538462	inopinata
V	8690001	268.1428571	inopinata
V	8700001	181.2857143	inopinata
V	8710001	313.8571429	inopinata
V	8720001	452.6666667	inopinata
V	8730001	227.3	inopinata
V	8740001	286.16	inopinata
V	8750001	246.25	inopinata
V	8760001	701.2	inopinata
V	8770001	392.2727273	inopinata
V	8780001	190.0666667	inopinata
V	8790001	286.9047619	inopinata
V	8800001	366.5	inopinata
V	8810001	248.3333333	inopinata
V	8820001	125.7619048	inopinata
V	8830001	246.3333333	inopinata
V	8840001	216.7826087	inopinata
V	8850001	653	inopinata
V	8860001	364.75	inopinata
V	8870001	113.6	inopinata
V	8880001	345	inopinata
V	8890001	275.7857143	inopinata
V	8900001	181.6	inopinata
V	8910001	293.5	inopinata
V	8920001	35.33333333	inopinata
V	8930001	225.0666667	inopinata
V	8940001	263.8	inopinata
V	8950001	277.4615385	inopinata
V	8960001	164.8571429	inopinata
V	8970001	423.6153846	inopinata
V	8980001	790.8181818	inopinata
V	8990001	176.25	inopinata
V	9000001	165	inopinata
V	9010001	176.04	inopinata
V	9020001	314.1818182	inopinata
V	9030001	217.4444444	inopinata
V	9040001	271.6428571	inopinata
V	9050001	284.4761905	inopinata
V	9060001	453.7333333	inopinata
V	9070001	123.2857143	inopinata
V	9080001	157.5454545	inopinata
V	9090001	548.7142857	inopinata
V	9100001	272.5	inopinata
V	9120001	351	inopinata
V	9130001	257.3571429	inopinata
V	9140001	327.3125	inopinata
V	9150001	276.36	inopinata
V	9160001	314.6842105	inopinata
V	9170001	76	inopinata
V	9180001	218.8235294	inopinata
V	9190001	80.4	inopinata
V	9200001	149.25	inopinata
V	9210001	443	inopinata
V	9220001	256.1875	inopinata
V	9230001	118	inopinata
V	9240001	304.7826087	inopinata
V	9250001	365.65	inopinata
V	9260001	358.2631579	inopinata
V	9270001	647.2727273	inopinata
V	9280001	256.1111111	inopinata
V	9290001	223.7	inopinata
V	9300001	202.5	inopinata
V	9310001	127.8666667	inopinata
V	9320001	158	inopinata
V	9330001	451	inopinata
V	9340001	248	inopinata
V	9350001	224.6521739	inopinata
V	9360001	243.1764706	inopinata
V	9370001	197.1176471	inopinata
V	9380001	102.8	inopinata
V	9390001	77.6	inopinata
V	9400001	98.42857143	inopinata
V	9410001	188.2	inopinata
V	9420001	206.5	inopinata
V	9430001	197.4285714	inopinata
V	9440001	127.75	inopinata
V	9450001	99.21428571	inopinata
V	9460001	71	inopinata
V	9470001	95.18181818	inopinata
V	9480001	32.33333333	inopinata
V	9490001	355.6875	inopinata
V	9500001	1160.714286	inopinata
V	9510001	188.5714286	inopinata
V	9520001	210.5	inopinata
V	9530001	127.4285714	inopinata
V	9540001	106.3214286	inopinata
V	9550001	190.3333333	inopinata
V	9560001	263.05	inopinata
V	9570001	43	inopinata
V	9580001	159.2142857	inopinata
V	9590001	331.3333333	inopinata
V	9600001	221.8571429	inopinata
V	9610001	215	inopinata
V	9620001	145.6153846	inopinata
V	9630001	173.2666667	inopinata
V	9640001	232	inopinata
V	9650001	166.5	inopinata
V	9660001	498.8333333	inopinata
V	9670001	189.5333333	inopinata
V	9680001	462.875	inopinata
V	9690001	404.75	inopinata
V	9700001	205.9411765	inopinata
V	9710001	236.9	inopinata
V	9720001	223.6	inopinata
V	9730001	219.7777778	inopinata
V	9740001	302	inopinata
V	9750001	432.9	inopinata
V	9760001	157.9090909	inopinata
V	9770001	301.9166667	inopinata
V	9780001	51	inopinata
V	9790001	121.2307692	inopinata
V	9800001	221.3846154	inopinata
V	9810001	324.1875	inopinata
V	9820001	197.7777778	inopinata
V	9830001	135.375	inopinata
V	9840001	100.5	inopinata
V	9850001	179.8181818	inopinata
V	9860001	283.75	inopinata
V	9870001	306.9375	inopinata
V	9880001	37.5	inopinata
V	9890001	361.7777778	inopinata
V	9900001	333.9166667	inopinata
V	9910001	214.1111111	inopinata
V	9920001	319	inopinata
V	9930001	222.4347826	inopinata
V	9940001	196.1	inopinata
V	9950001	259.1111111	inopinata
V	9960001	90.25	inopinata
V	9970001	250.7142857	inopinata
V	9980001	235.8666667	inopinata
V	9990001	286.3125	inopinata
V	10000001	192	inopinata
V	10010001	110.6	inopinata
V	10020001	266.8	inopinata
V	10030001	288.5625	inopinata
V	10040001	229	inopinata
V	10050001	278.8461538	inopinata
V	10060001	351.25	inopinata
V	10070001	1016.571429	inopinata
V	10080001	539.5714286	inopinata
V	10090001	78.25	inopinata
V	10100001	130.0555556	inopinata
V	10110001	404.875	inopinata
V	10120001	1353	inopinata
V	10130001	935.625	inopinata
V	10140001	376.3888889	inopinata
V	10150001	95.5	inopinata
V	10160001	934.6666667	inopinata
V	10170001	198.826087	inopinata
V	10180001	270.8333333	inopinata
V	10190001	1451.928571	inopinata
V	10200001	2706.833333	inopinata
V	10210001	507.875	inopinata
V	10220001	361.862069	inopinata
V	10230001	260.6285714	inopinata
V	10240001	475.2631579	inopinata
V	10250001	164.4117647	inopinata
V	10260001	246	inopinata
V	10270001	219	inopinata
V	10280001	358.5384615	inopinata
V	10290001	133.7857143	inopinata
V	10300001	260.2857143	inopinata
V	10310001	264	inopinata
V	10320001	202.5454545	inopinata
V	10330001	149.1153846	inopinata
V	10340001	69	inopinata
V	10350001	320.1538462	inopinata
V	10360001	311.6875	inopinata
V	10370001	58.375	inopinata
V	10380001	413.2857143	inopinata
V	10390001	342.8181818	inopinata
V	10400001	224.3076923	inopinata
V	10410001	337.8461538	inopinata
V	10420001	207.9090909	inopinata
V	10430001	90.5	inopinata
V	10440001	78	inopinata
V	10450001	266.9411765	inopinata
V	10460001	214.2666667	inopinata
V	10470001	204.5	inopinata
V	10480001	110.5833333	inopinata
V	10490001	141.6	inopinata
V	10500001	122.4166667	inopinata
V	10510001	165.1875	inopinata
V	10520001	183.9375	inopinata
V	10540001	40.83333333	inopinata
V	10550001	231.7	inopinata
V	10560001	83.0952381	inopinata
V	10570001	147.1666667	inopinata
V	10580001	359	inopinata
V	10590001	108.8888889	inopinata
V	10600001	327.8571429	inopinata
V	10610001	250.75	inopinata
V	10620001	212.5	inopinata
V	10630001	144	inopinata
V	10640001	135	inopinata
V	10650001	203	inopinata
V	10660001	290.875	inopinata
V	10670001	101.3076923	inopinata
V	10680001	149.0714286	inopinata
V	10690001	117	inopinata
V	10700001	266.8461538	inopinata
V	10710001	150.5	inopinata
V	10720001	323.7777778	inopinata
V	10730001	168.4482759	inopinata
V	10740001	129.7777778	inopinata
V	10750001	98.11111111	inopinata
V	10760001	120.6	inopinata
V	10770001	312.2083333	inopinata
V	10780001	145.4444444	inopinata
V	10790001	305.2	inopinata
V	10800001	286.6666667	inopinata
V	10810001	574.3636364	inopinata
V	10820001	410.5	inopinata
V	10830001	366	inopinata
V	10840001	335.4666667	inopinata
V	10850001	45	inopinata
V	10860001	76.81818182	inopinata
V	10870001	78.2	inopinata
V	10880001	250.4545455	inopinata
V	10890001	174.3809524	inopinata
V	10900001	107	inopinata
V	10910001	79.36363636	inopinata
V	10920001	194.1176471	inopinata
V	10930001	282.3333333	inopinata
V	10940001	272.05	inopinata
V	10950001	213.2857143	inopinata
V	10960001	216.9	inopinata
V	10970001	180.25	inopinata
V	10980001	133.8461538	inopinata
V	10990001	86.5	inopinata
V	11000001	268.25	inopinata
V	11010001	193.7916667	inopinata
V	11020001	142.5714286	inopinata
V	11030001	140	inopinata
V	11040001	199.8	inopinata
V	11050001	61.5	inopinata
V	11060001	212.6666667	inopinata
V	11070001	541.5	inopinata
V	11080001	139.6	inopinata
V	11090001	218.3333333	inopinata
V	11100001	247.1666667	inopinata
V	11110001	327.1818182	inopinata
V	11120001	267.5	inopinata
V	11130001	254.1	inopinata
V	11140001	93.06666667	inopinata
V	11150001	696.4	inopinata
V	11160001	1087.142857	inopinata
V	11170001	3077.5	inopinata
V	11180001	107.75	inopinata
V	11190001	87.66666667	inopinata
V	11200001	24	inopinata
V	11210001	117.5833333	inopinata
V	11220001	103.25	inopinata
V	11280001	229.5714286	inopinata
V	11290001	560	inopinata
V	11300001	200.5	inopinata
V	11310001	124.6666667	inopinata
V	11320001	206	inopinata
V	11330001	221.8	inopinata
V	11340001	160.6	inopinata
V	11350001	37.5	inopinata
V	11360001	182.625	inopinata
V	11370001	94.8	inopinata
V	11380001	151.875	inopinata
V	11390001	843	inopinata
V	11400001	217.9333333	inopinata
V	11410001	344.0833333	inopinata
V	11420001	124.7777778	inopinata
V	11430001	209.7	inopinata
V	11440001	90.85714286	inopinata
V	11450001	46.33333333	inopinata
V	11460001	478.3333333	inopinata
V	11470001	83.8	inopinata
V	11480001	205.5833333	inopinata
V	11490001	256.4166667	inopinata
V	11500001	271.6923077	inopinata
V	11510001	173.125	inopinata
V	11520001	223.5789474	inopinata
V	11530001	310.25	inopinata
V	11540001	270.2173913	inopinata
V	11550001	187.625	inopinata
V	11560001	173.4	inopinata
V	11570001	280	inopinata
V	11580001	283.8095238	inopinata
V	11590001	110.2857143	inopinata
V	11600001	219.3	inopinata
V	11610001	167.6363636	inopinata
V	11620001	129.6	inopinata
V	11630001	351.6666667	inopinata
V	11640001	130.6	inopinata
V	11650001	209.5333333	inopinata
V	11660001	305.3333333	inopinata
V	11670001	473.5	inopinata
V	11680001	134.8571429	inopinata
V	11690001	195.3333333	inopinata
V	11700001	377.4444444	inopinata
V	11710001	214.6666667	inopinata
V	11720001	228.125	inopinata
V	11730001	165.6923077	inopinata
V	11740001	327.7142857	inopinata
V	11750001	368.4375	inopinata
V	11760001	340.0714286	inopinata
V	11770001	456	inopinata
V	11780001	144.7142857	inopinata
V	11790001	398.0454545	inopinata
V	11800001	734.125	inopinata
V	11810001	208.2105263	inopinata
V	11820001	115.7692308	inopinata
V	11830001	282.4210526	inopinata
V	11840001	299.2222222	inopinata
V	11850001	179.5555556	inopinata
V	11860001	199.9230769	inopinata
V	11870001	184.4666667	inopinata
V	11880001	82.125	inopinata
V	11890001	170	inopinata
V	11900001	342.6428571	inopinata
V	11910001	1722	inopinata
V	11920001	236.173913	inopinata
V	11930001	1230.5	inopinata
V	11940001	625.5882353	inopinata
V	11950001	38.5	inopinata
V	11960001	176.3333333	inopinata
V	11970001	137.75	inopinata
V	11980001	132.625	inopinata
V	11990001	101.6	inopinata
V	12000001	340.25	inopinata
V	12010001	165.6	inopinata
V	12020001	222	inopinata
V	12030001	91.5	inopinata
V	12040001	305.8181818	inopinata
V	12050001	583.5	inopinata
V	12060001	2652.5	inopinata
V	12070001	160.75	inopinata
V	12080001	304.5	inopinata
V	12090001	223.76	inopinata
V	12100001	262.5454545	inopinata
V	12110001	81.85714286	inopinata
V	12120001	152.375	inopinata
V	12130001	163.8	inopinata
V	12140001	201.6666667	inopinata
V	12150001	33	inopinata
V	12160001	56.66666667	inopinata
V	12170001	168.8	inopinata
V	12180001	508.2222222	inopinata
