Chr	BP	kimura_distance	species
X	14640001	22.509	inopinata
X	14650001	25.465	inopinata
X	14660001	17.17	inopinata
X	14670001	19.5452381	inopinata
X	14690001	10.42333333	inopinata
X	14700001	7.573	inopinata
X	14710001	13.54666667	inopinata
X	14720001	11.12947368	inopinata
X	14730001	15.37272727	inopinata
X	14740001	14.49230769	inopinata
X	14750001	34.32	inopinata
X	14770001	16.592	inopinata
X	14780001	30.05	inopinata
X	14790001	20.135	inopinata
X	14820001	18.698	inopinata
X	14830001	29.58833333	inopinata
X	14840001	26.19142857	inopinata
X	14850001	11.46882353	inopinata
X	14860001	6.22	inopinata
X	14870001	16.015	inopinata
X	14880001	15.41533333	inopinata
X	14890001	11.2	inopinata
X	14900001	9.946666667	inopinata
X	14910001	23.47	inopinata
X	14920001	16.21625	inopinata
X	14930001	13.388	inopinata
X	14940001	9.8075	inopinata
X	14950001	27.275	inopinata
X	14960001	42.86	inopinata
X	14970001	21.541	inopinata
X	14990001	6.076666667	inopinata
X	15000001	13.43941176	inopinata
X	15010001	18.31083333	inopinata
X	15020001	13.42684211	inopinata
X	15030001	14.41153846	inopinata
X	15050001	12.4685	inopinata
X	15060001	18.13727273	inopinata
X	15070001	26.35166667	inopinata
X	15080001	14.65	inopinata
X	15090001	26.68	inopinata
X	15100001	17.585	inopinata
X	15110001	29.605	inopinata
X	15120001	16.696875	inopinata
X	15140001	10.86555556	inopinata
X	15150001	9.38	inopinata
X	15160001	12.28090909	inopinata
X	15170001	11.5	inopinata
X	15180001	14.43576923	inopinata
X	15190001	23.87	inopinata
X	15200001	30.69	inopinata
X	15210001	16.24230769	inopinata
X	15230001	25.25	inopinata
X	15240001	14.723	inopinata
X	15260001	15.115	inopinata
X	15270001	16.17727273	inopinata
X	15290001	6.49	inopinata
X	15300001	0.32	inopinata
X	15310001	17.355	inopinata
X	15330001	18.49	inopinata
X	15340001	19.041	inopinata
X	15360001	14.065	inopinata
X	15380001	40.28	inopinata
X	15390001	19.758	inopinata
X	15410001	19.73222222	inopinata
X	15420001	15.543	inopinata
X	15430001	12.22923077	inopinata
X	15450001	19.21875	inopinata
X	15480001	19.11	inopinata
X	15490001	21.228125	inopinata
X	15500001	4.07	inopinata
X	15530001	15.0025	inopinata
X	15540001	15.38142857	inopinata
X	15550001	24.18	inopinata
X	15570001	16.03192308	inopinata
X	15580001	16.10333333	inopinata
X	15590001	12.82133333	inopinata
X	15600001	10.47214286	inopinata
X	15610001	21.365	inopinata
X	15630001	17.69285714	inopinata
X	15640001	7.9075	inopinata
X	15650001	22.39047619	inopinata
X	15660001	9.695714286	inopinata
X	15670001	22.02	inopinata
X	15680001	10.625	inopinata
X	15690001	2.84	inopinata
X	15700001	11.17	inopinata
X	15710001	9.86	inopinata
X	15720001	13.39666667	inopinata
X	15740001	11.46333333	inopinata
X	15750001	18.90615385	inopinata
X	15770001	19.325	inopinata
X	15790001	19.285	inopinata
X	15800001	12.122	inopinata
X	15810001	10.76666667	inopinata
X	15820001	17.27666667	inopinata
X	15830001	14.16633333	inopinata
X	15840001	24.832	inopinata
X	15860001	26.12142857	inopinata
X	15870001	15.87	inopinata
X	15880001	11.77666667	inopinata
X	15890001	18.382	inopinata
X	15930001	9.465714286	inopinata
X	15950001	10.2025	inopinata
X	15970001	19.335	inopinata
X	16000001	19.48857143	inopinata
X	16010001	17.82875	inopinata
X	16020001	38.88	inopinata
X	16030001	26.22	inopinata
X	16040001	18.28714286	inopinata
X	16050001	20.29	inopinata
X	16060001	14.82	inopinata
X	16070001	15.26	inopinata
X	16080001	17.55	inopinata
X	16100001	33.86	inopinata
X	16110001	12.72	inopinata
X	16120001	11.59787879	inopinata
X	16130001	12.13821429	inopinata
X	16140001	12.6548	inopinata
X	16150001	8.083333333	inopinata
X	16160001	13.93125	inopinata
X	16170001	17.13157895	inopinata
X	16180001	7.537777778	inopinata
X	16190001	14.25636364	inopinata
X	16210001	15.946	inopinata
X	16220001	12.48958333	inopinata
X	16240001	15.432	inopinata
X	16250001	19.90625	inopinata
X	16260001	15.34	inopinata
X	16270001	26.651	inopinata
X	16280001	29.455	inopinata
X	16290001	28.46666667	inopinata
X	16300001	13.99166667	inopinata
X	16310001	17.41818182	inopinata
X	16360001	22.84	inopinata
X	16370001	34.56	inopinata
X	16380001	5.29	inopinata
X	16390001	17.96375	inopinata
X	16400001	12.716	inopinata
X	16410001	9.556666667	inopinata
X	16420001	16.95307692	inopinata
X	16430001	13.6875	inopinata
X	16440001	11.34166667	inopinata
X	16450001	16.75333333	inopinata
X	16460001	13.485	inopinata
X	16480001	20.17666667	inopinata
X	16510001	37.96	inopinata
X	16540001	6.917	inopinata
X	16550001	11.274	inopinata
X	16560001	8.44	inopinata
X	16580001	17.87	inopinata
X	16590001	26.465	inopinata
X	16600001	8.1225	inopinata
X	16610001	20.74	inopinata
X	16620001	15.06111111	inopinata
X	16630001	28.45	inopinata
X	16650001	16.48928571	inopinata
X	16670001	20.26	inopinata
X	16680001	16.278	inopinata
X	16690001	30.836	inopinata
X	16700001	15.41423077	inopinata
X	16710001	25.45	inopinata
X	16720001	19.88	inopinata
X	16740001	11.885	inopinata
X	16750001	2.696666667	inopinata
X	16760001	11.98777778	inopinata
X	16770001	18.395	inopinata
X	16780001	21.68833333	inopinata
X	16820001	17.57866667	inopinata
X	16830001	6.341538462	inopinata
X	16840001	17.34428571	inopinata
X	16850001	11.266	inopinata
X	16870001	18.29166667	inopinata
X	16880001	12.2425	inopinata
X	16890001	20.03111111	inopinata
X	16900001	30.8	inopinata
X	16910001	12.40529412	inopinata
X	16920001	12.91	inopinata
X	16930001	34.995	inopinata
X	16950001	12.567	inopinata
X	16960001	12.17333333	inopinata
X	16980001	10.85333333	inopinata
X	17000001	9.72	inopinata
X	17010001	16.60153846	inopinata
X	17020001	13.548	inopinata
X	17030001	10.571	inopinata
X	17040001	26.34166667	inopinata
X	17060001	20.135	inopinata
X	17070001	15.84	inopinata
X	17080001	14.74	inopinata
X	17090001	15.10333333	inopinata
X	17100001	16.21777778	inopinata
X	17110001	22.87	inopinata
X	17130001	15.55461538	inopinata
X	17150001	20.52153846	inopinata
X	17160001	20.79714286	inopinata
X	17170001	14.906	inopinata
X	17180001	12.72	inopinata
X	17190001	12.855	inopinata
X	17200001	18.9	inopinata
X	17210001	17.02	inopinata
X	17230001	19.17333333	inopinata
X	17240001	12.31333333	inopinata
X	17260001	18.94375	inopinata
X	17280001	20.74571429	inopinata
X	17290001	18.6	inopinata
X	17300001	26.656	inopinata
X	17330001	32.66166667	inopinata
X	17350001	23.86	inopinata
X	17360001	6.016	inopinata
X	17390001	19.98	inopinata
X	17400001	10.76	inopinata
X	17410001	17.53285714	inopinata
X	17420001	22.04666667	inopinata
X	17430001	15.96	inopinata
X	17440001	29.23	inopinata
X	17470001	28.93666667	inopinata
X	17490001	12.364	inopinata
X	17500001	13.24	inopinata
X	17510001	19.1	inopinata
X	17520001	14.522	inopinata
X	17530001	0	inopinata
X	17550001	23.97166667	inopinata
X	17560001	0	inopinata
X	17570001	0	inopinata
X	17580001	13.93125	inopinata
X	17590001	9.371363636	inopinata
X	17600001	9.678333333	inopinata
X	17610001	15.40666667	inopinata
X	17620001	11.005	inopinata
X	17630001	12.02833333	inopinata
X	17640001	14.11	inopinata
X	17670001	28.29	inopinata
X	17680001	16.66	inopinata
X	17690001	12.79	inopinata
X	17700001	9.376666667	inopinata
X	17710001	10.83727273	inopinata
X	17720001	18.35571429	inopinata
X	17730001	13.59	inopinata
X	17740001	13.0347619	inopinata
X	17750001	13.375	inopinata
X	17760001	17.15571429	inopinata
X	17770001	14.74842105	inopinata
X	17780001	12.45823529	inopinata
X	17790001	2.35	inopinata
X	17800001	17.12421053	inopinata
X	17810001	16.188	inopinata
X	17850001	18.415	inopinata
X	17860001	6.932727273	inopinata
X	17870001	12.696	inopinata
X	17880001	9.217777778	inopinata
X	17890001	15.68714286	inopinata
X	17900001	10.82	inopinata
X	17910001	12.599375	inopinata
X	17940001	14.278	inopinata
X	17960001	19.82111111	inopinata
X	17970001	23.295	inopinata
X	17980001	16.91428571	inopinata
X	18000001	11.7675	inopinata
X	18010001	6.39	inopinata
X	18020001	16.55	inopinata
X	18030001	16.2525	inopinata
X	18040001	20.1775	inopinata
X	18050001	16.27666667	inopinata
X	18060001	6.9375	inopinata
X	18080001	13.74416667	inopinata
X	18090001	10.05666667	inopinata
X	18100001	9.062	inopinata
X	18110001	14.022	inopinata
X	18120001	22.5425	inopinata
X	18130001	13.61454545	inopinata
X	18140001	14.1308	inopinata
X	18150001	5.094	inopinata
X	18160001	8.9025	inopinata
X	18170001	6.265	inopinata
X	18180001	4.512222222	inopinata
I	1	21.61583333	nigoni
I	10001	17.68	nigoni
I	20001	17.8325	nigoni
I	30001	20.881	nigoni
I	40001	18.73764706	nigoni
I	50001	19.1725	nigoni
I	60001	30.07463415	nigoni
I	70001	24.7625	nigoni
I	80001	23.91871795	nigoni
I	90001	16.42366667	nigoni
I	100001	27.58384615	nigoni
I	110001	19.36266667	nigoni
I	120001	24.49454545	nigoni
I	130001	25.21533333	nigoni
I	140001	22.58555556	nigoni
I	150001	17.67277778	nigoni
I	160001	19.04607143	nigoni
I	170001	20.38803922	nigoni
I	180001	22.63285714	nigoni
I	190001	20.794	nigoni
I	200001	21.89933333	nigoni
I	210001	17.5736	nigoni
I	220001	23.11	nigoni
I	230001	22.73971429	nigoni
I	240001	20.52722222	nigoni
I	250001	20.22323529	nigoni
I	260001	19.806	nigoni
I	270001	25.19451613	nigoni
I	280001	21.68714286	nigoni
I	290001	14.03238095	nigoni
I	300001	17.03545455	nigoni
I	310001	17.9615	nigoni
I	320001	18.77545455	nigoni
I	330001	21.1347619	nigoni
I	340001	21.2044	nigoni
I	350001	20.08885714	nigoni
I	360001	20.08452381	nigoni
I	370001	22.15709677	nigoni
I	380001	18.41333333	nigoni
I	390001	20.44066667	nigoni
I	400001	23.45051282	nigoni
I	410001	26.06116279	nigoni
I	420001	25.36288889	nigoni
I	430001	23.88622222	nigoni
I	440001	25.33196078	nigoni
I	450001	21.46910714	nigoni
I	460001	21.11211538	nigoni
I	470001	19.55954545	nigoni
I	480001	21.09186047	nigoni
I	490001	21.51555556	nigoni
I	500001	23.95166667	nigoni
I	510001	20.68953488	nigoni
I	520001	19.1925	nigoni
I	530001	19.6525	nigoni
I	540001	28.31454545	nigoni
I	550001	20.715625	nigoni
I	560001	25.49209302	nigoni
I	570001	20.32913043	nigoni
I	580001	22.36212766	nigoni
I	590001	20.44464286	nigoni
I	600001	20.36411765	nigoni
I	610001	0.8	nigoni
I	620001	20.56111111	nigoni
I	630001	25.06	nigoni
I	640001	15.84533333	nigoni
I	650001	16.47285714	nigoni
I	660001	19.69	nigoni
I	670001	21.881	nigoni
I	680001	17.75666667	nigoni
I	690001	15.608125	nigoni
I	700001	13.47285714	nigoni
I	710001	18.73454545	nigoni
I	720001	10.85875	nigoni
I	730001	11.7525	nigoni
I	740001	20.7188	nigoni
I	750001	19.86959184	nigoni
I	760001	23.21891304	nigoni
I	770001	28.05434783	nigoni
I	780001	24.94272727	nigoni
I	790001	14.56	nigoni
I	800001	22.92208333	nigoni
I	810001	21.24102041	nigoni
I	820001	18.08954545	nigoni
I	830001	26.50666667	nigoni
I	840001	23.9047619	nigoni
I	850001	24.787	nigoni
I	860001	16.9825	nigoni
I	870001	25.12636364	nigoni
I	880001	25.5414	nigoni
I	890001	27.31576923	nigoni
I	900001	19.89454545	nigoni
I	910001	22.55888889	nigoni
I	920001	20.9975	nigoni
I	930001	10.65	nigoni
I	940001	28.054	nigoni
I	950001	11.378	nigoni
I	960001	29.32	nigoni
I	970001	20.52483871	nigoni
I	980001	25.693	nigoni
I	990001	17.07	nigoni
I	1000001	23.11431373	nigoni
I	1010001	20.81756757	nigoni
I	1020001	18.298	nigoni
I	1030001	18.5862963	nigoni
I	1040001	23.13482759	nigoni
I	1050001	25.20973684	nigoni
I	1060001	21.6324	nigoni
I	1070001	24.21619048	nigoni
I	1080001	25.30181818	nigoni
I	1090001	19.97783333	nigoni
I	1100001	13.07861111	nigoni
I	1110001	19.75576923	nigoni
I	1120001	15.055	nigoni
I	1130001	23.64583333	nigoni
I	1140001	25.9665625	nigoni
I	1150001	21.78611111	nigoni
I	1160001	20.811875	nigoni
I	1170001	23.598	nigoni
I	1180001	21.40266667	nigoni
I	1190001	22.87772727	nigoni
I	1200001	27.71927536	nigoni
I	1210001	26.70578947	nigoni
I	1220001	22.18468085	nigoni
I	1230001	22.49788732	nigoni
I	1240001	18.79128205	nigoni
I	1250001	24.92074074	nigoni
I	1260001	25.36965517	nigoni
I	1270001	13.09454545	nigoni
I	1280001	18.08111111	nigoni
I	1290001	15.98833333	nigoni
I	1300001	20.009	nigoni
I	1310001	25.454	nigoni
I	1320001	16.39857143	nigoni
I	1330001	23.74137931	nigoni
I	1340001	27.39979592	nigoni
I	1350001	23.53352941	nigoni
I	1360001	26.23222222	nigoni
I	1370001	17.67588235	nigoni
I	1380001	22.7672	nigoni
I	1390001	24.71307692	nigoni
I	1400001	20.55470588	nigoni
I	1410001	33.02909091	nigoni
I	1420001	27.07384615	nigoni
I	1430001	23.492	nigoni
I	1440001	16.75166667	nigoni
I	1450001	21.55291667	nigoni
I	1460001	24.21848485	nigoni
I	1470001	21.055	nigoni
I	1480001	26.35913043	nigoni
I	1490001	23.806	nigoni
I	1500001	23.1255	nigoni
I	1510001	21.80058824	nigoni
I	1520001	23.24285714	nigoni
I	1530001	22.04533333	nigoni
I	1540001	20.965625	nigoni
I	1550001	25.20075	nigoni
I	1560001	22.55714286	nigoni
I	1570001	19.16609756	nigoni
I	1580001	14.87210526	nigoni
I	1590001	16.91428571	nigoni
I	1600001	13.01541667	nigoni
I	1610001	17.31363636	nigoni
I	1620001	21.88	nigoni
I	1630001	18.902	nigoni
I	1640001	18.71166667	nigoni
I	1650001	22.5794	nigoni
I	1660001	26.92647059	nigoni
I	1670001	24.44418182	nigoni
I	1680001	31.96411765	nigoni
I	1690001	27.85829268	nigoni
I	1700001	24.88833333	nigoni
I	1710001	23.64485714	nigoni
I	1720001	15.44945946	nigoni
I	1730001	29.64803922	nigoni
I	1740001	27.87179487	nigoni
I	1750001	19.67515152	nigoni
I	1760001	17.4937931	nigoni
I	1770001	20.67911111	nigoni
I	1780001	22.68913043	nigoni
I	1790001	22.34222222	nigoni
I	1800001	16.42903226	nigoni
I	1810001	31.28066667	nigoni
I	1820001	24.01115385	nigoni
I	1830001	22.71657143	nigoni
I	1840001	24.80741935	nigoni
I	1850001	26.30545455	nigoni
I	1860001	23.17911765	nigoni
I	1870001	22.37894737	nigoni
I	1880001	29.37782609	nigoni
I	1890001	22.91894737	nigoni
I	1900001	19.49666667	nigoni
I	1910001	18.23612903	nigoni
I	1920001	18.9	nigoni
I	1930001	21.7606	nigoni
I	1940001	30.05390244	nigoni
I	1950001	24.09896552	nigoni
I	1960001	22.48785714	nigoni
I	1970001	20.3465	nigoni
I	1980001	22.7516	nigoni
I	1990001	20.56947368	nigoni
I	2000001	26.746	nigoni
I	2010001	24.83090909	nigoni
I	2020001	26.00972973	nigoni
I	2030001	22.1025641	nigoni
I	2040001	21.66028571	nigoni
I	2050001	24.415	nigoni
I	2060001	25.01263158	nigoni
I	2070001	25.29314815	nigoni
I	2080001	27.47129032	nigoni
I	2090001	23.7365	nigoni
I	2100001	23.31916667	nigoni
I	2110001	22.64052632	nigoni
I	2120001	21.1915	nigoni
I	2130001	32.95818182	nigoni
I	2140001	23.36789474	nigoni
I	2150001	18.92117647	nigoni
I	2160001	18.05058824	nigoni
I	2170001	27.77716981	nigoni
I	2180001	21.20543478	nigoni
I	2190001	20.36375	nigoni
I	2200001	15.63666667	nigoni
I	2210001	20.34714286	nigoni
I	2220001	26.15836735	nigoni
I	2230001	20.23403509	nigoni
I	2240001	32.08742857	nigoni
I	2250001	30.37363636	nigoni
I	2260001	28.1065	nigoni
I	2270001	27.44727273	nigoni
I	2280001	22.84464286	nigoni
I	2290001	22.29081081	nigoni
I	2300001	18.18913043	nigoni
I	2310001	18.71230769	nigoni
I	2320001	23.28444444	nigoni
I	2330001	17.94454545	nigoni
I	2340001	26.0825	nigoni
I	2350001	24.95466667	nigoni
I	2360001	28.74285714	nigoni
I	2370001	25.59724638	nigoni
I	2380001	26.16150943	nigoni
I	2390001	17.90244444	nigoni
I	2400001	18.19765625	nigoni
I	2410001	23.24428571	nigoni
I	2420001	21.23086957	nigoni
I	2430001	26.04297872	nigoni
I	2440001	15.97814815	nigoni
I	2450001	41.18304348	nigoni
I	2460001	22.05129032	nigoni
I	2470001	17.419375	nigoni
I	2480001	21.96804878	nigoni
I	2490001	20.63684211	nigoni
I	2500001	11.74956522	nigoni
I	2510001	18.94923077	nigoni
I	2520001	20.59	nigoni
I	2530001	18.789375	nigoni
I	2540001	27.07071429	nigoni
I	2550001	21.316	nigoni
I	2560001	28.09642857	nigoni
I	2570001	23.45454545	nigoni
I	2580001	20.97228571	nigoni
I	2590001	30.54371429	nigoni
I	2600001	28.6404	nigoni
I	2610001	32.48582278	nigoni
I	2620001	14.0825	nigoni
I	2630001	21.96069767	nigoni
I	2640001	25.13916667	nigoni
I	2650001	25.4259375	nigoni
I	2660001	20.09033333	nigoni
I	2670001	22.32571429	nigoni
I	2680001	23.7626087	nigoni
I	2690001	16.82396552	nigoni
I	2700001	20.73894737	nigoni
I	2710001	27.0475	nigoni
I	2720001	24.13571429	nigoni
I	2730001	28.62368421	nigoni
I	2740001	21.19617647	nigoni
I	2750001	17.95888889	nigoni
I	2760001	20.57538462	nigoni
I	2770001	22.1905	nigoni
I	2780001	25.0062069	nigoni
I	2790001	20.14222222	nigoni
I	2800001	19.53818182	nigoni
I	2810001	20.9058	nigoni
I	2820001	25.606	nigoni
I	2830001	23.83633333	nigoni
I	2840001	18.19855422	nigoni
I	2850001	17.39644068	nigoni
I	2860001	18.5022807	nigoni
I	2870001	29.28636364	nigoni
I	2880001	21.38222222	nigoni
I	2890001	22.25433962	nigoni
I	2900001	17.36568182	nigoni
I	2910001	21.98881579	nigoni
I	2920001	25.84214286	nigoni
I	2930001	23.62785714	nigoni
I	2940001	25.66125	nigoni
I	2950001	24.62806452	nigoni
I	2960001	19.20142857	nigoni
I	2970001	15.62803922	nigoni
I	2980001	21.95742857	nigoni
I	2990001	21.8815625	nigoni
I	3000001	16.42090909	nigoni
I	3010001	22.846	nigoni
I	3020001	18.17794872	nigoni
I	3030001	24.31578947	nigoni
I	3040001	26.4972	nigoni
I	3050001	27.072	nigoni
I	3060001	22.96814815	nigoni
I	3070001	28.09933333	nigoni
I	3080001	21.26147059	nigoni
I	3090001	22.293	nigoni
I	3100001	21.79652174	nigoni
I	3110001	25.233125	nigoni
I	3120001	23.37375	nigoni
I	3130001	23.362	nigoni
I	3140001	17.75333333	nigoni
I	3150001	22.29	nigoni
I	3160001	24.5055	nigoni
I	3170001	19.78108108	nigoni
I	3180001	24.881875	nigoni
I	3190001	11.05181818	nigoni
I	3200001	21.47516129	nigoni
I	3210001	15.25310345	nigoni
I	3220001	27.57060606	nigoni
I	3230001	16.22375	nigoni
I	3240001	1.1	nigoni
I	3280001	12.3632	nigoni
I	3290001	22.07566038	nigoni
I	3300001	24.215	nigoni
I	3310001	19.39321429	nigoni
I	3320001	18.2748	nigoni
I	3330001	23.45184211	nigoni
I	3340001	24.86184211	nigoni
I	3350001	22.10214286	nigoni
I	3360001	20.68055556	nigoni
I	3370001	18.96222222	nigoni
I	3380001	14.51454545	nigoni
I	3390001	22.62875	nigoni
I	3400001	23.54411765	nigoni
I	3410001	24.73	nigoni
I	3420001	23.913	nigoni
I	3430001	18.71142857	nigoni
I	3440001	23.94225	nigoni
I	3450001	23.05421053	nigoni
I	3460001	20.15492063	nigoni
I	3470001	23.09342857	nigoni
I	3480001	22.583	nigoni
I	3490001	15.65411765	nigoni
I	3500001	15.44662162	nigoni
I	3510001	18.36307692	nigoni
I	3520001	18.32222222	nigoni
I	3530001	13.88277778	nigoni
I	3540001	27.32945946	nigoni
I	3550001	24.06928571	nigoni
I	3560001	15.21461538	nigoni
I	3570001	16.8836	nigoni
I	3580001	19.65526316	nigoni
I	3590001	25.65536585	nigoni
I	3600001	22.0526	nigoni
I	3610001	23.86857143	nigoni
I	3620001	14.57333333	nigoni
I	3630001	16.24307692	nigoni
I	3640001	9.877142857	nigoni
I	3650001	24.62	nigoni
I	3660001	25.17347826	nigoni
I	3670001	17.91347826	nigoni
I	3680001	17.82631579	nigoni
I	3690001	15.89333333	nigoni
I	3700001	22.82918919	nigoni
I	3710001	18.61741935	nigoni
I	3720001	15.416	nigoni
I	3730001	16.80090909	nigoni
I	3740001	14.02068966	nigoni
I	3750001	19.52257143	nigoni
I	3760001	20.95210526	nigoni
I	3770001	14.27029412	nigoni
I	3780001	11.4775	nigoni
I	3790001	15.22884615	nigoni
I	3800001	18.09882353	nigoni
I	3810001	20.12615385	nigoni
I	3820001	12.04125	nigoni
I	3830001	14.64083333	nigoni
I	3840001	15.94333333	nigoni
I	3850001	24.26117647	nigoni
I	3860001	12.8675	nigoni
I	3870001	21.1945	nigoni
I	3880001	33.43142857	nigoni
I	3890001	23.34666667	nigoni
I	3900001	14.16428571	nigoni
I	3910001	18.97742857	nigoni
I	3920001	17.97545455	nigoni
I	3930001	22.09444444	nigoni
I	3940001	12.47611111	nigoni
I	3950001	22.355	nigoni
I	3960001	22.01	nigoni
I	3970001	23.56586207	nigoni
I	3980001	20.67642857	nigoni
I	3990001	11.53416667	nigoni
I	4000001	19.52424242	nigoni
I	4010001	20.79676471	nigoni
I	4020001	21.9265625	nigoni
I	4030001	21.44678571	nigoni
I	4040001	22.03543478	nigoni
